category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
HIGH_LIKELIHOOD,False,1:1 Match,0.0366666666666668,0.0366666666666668,2.059925093632969,1.0,1.0,1.0,0.5523809523809524,50.0,Infants Anti-scratch Mittens - Pink,"Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink, 4 Packs)",nan,nan,B074W7L6J2,1.476,4.4
HIGH_LIKELIHOOD,False,1:1 Match,0.0208333333333333,0.0208333333333333,1.509661835748795,1.0,1.0,1.0,0.6268656716417911,50.0,Christmas Pudding Fudge Pouch,Christmas Pudding Headband Fancy Dress,5056170339391,nan,B0CMCQC5QS,0.996,5.38
UNCERTAIN,False,1:1 Match,0.0949999999999995,0.0949999999999995,1.4525993883791977,1.0,1.0,1.0,0.1456953642384106,300.0,Cosmos Gin Glass,Lesser & Pavey Dragonfly Gin Glass | Lovely Gift for Women & Men | Designed by Lynsey Johnstone | Luxury Wine Glass for Every Occasions,5010792497587,5010792468730,B08Z2CSTZ1,7.188000000000001,13.95
UNCERTAIN,False,1:1 Match,0.0550000000000012,0.0550000000000012,1.3414634146341773,1.0,1.0,1.0,0.22105263157894736,100.0,Assorted Worry Monster (11 Inch),"Worry Yummy Children's Monster Soft Toy - 28cm (11"") Soft Cuddly Toy For Kids - Boys & Girls Anxiety, Stress & Fear Reducing Sleep Companion - Purple 'Zipper'",5050565483430,nan,B09NWD7J6D,4.26,9.99
MODERATE_CONFIDENCE,False,1:1 Match,0.0233333333333332,0.0233333333333332,1.2962962962962892,1.0,1.0,1.0,0.3275862068965517,100.0,Girls Printed Bottle With Straw (400ml) (Assorted Designs),Polar Gear Kids Water Bottles with Straw - 400ml BPA Free Toddler Water Bottle With Straw - 100% Leakproof Kids Water Bottle with Carry Handle - School Water Bottle - Rainbow,5015302106775,5039388090506,B0DG33QVTW,1.5,6.58
HIGH_LIKELIHOOD,False,1:1 Match,0.0166666666666668,0.0166666666666668,0.9259259259259348,1.0,1.0,1.0,0.5523809523809524,50.0,Infants Anti-scratch Mittens - Pink,"Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink, 4 Packs)",nan,nan,B074W7L6J2,1.5,4.4
UNCERTAIN,False,1:1 Match,0.0529166666666671,0.0529166666666671,0.877556661138759,1.0,1.0,1.0,0.21621621621621623,50.0,Santa Chocolate Bomb,Gnaw Santa and snowman hot chocolate bomb - 4 hot chocolate melts of handcrafted santa and snowman with marshmallow toppers for hot chocolate gift set this christmas,5010792543291,nan,B09MNQ3G8Z,6.5760000000000005,11.99
UNCERTAIN,False,1:1 Match,0.0150000000000001,0.0150000000000001,0.7075471698113266,1.0,1.0,1.0,0.2898550724637681,100.0,Infants Plain Hat By Soft Touch,Soft Touch Plain Super Soft Cotton Hat,5023797401787,5023797300905,B01N0LP3CF,1.884,4.83
EXACT_EAN_MATCH,True,1:1 Match,0.0116666666666673,0.0116666666666673,0.2057613168724406,1.0,1.0,1.0,0.27586206896551724,200.0,Reindeer Plush (5 inch),"Aurora, 99068, Glitzy Tots Reindeer, 8In, Soft Toy, Pink, Medium",5034566990685,5034566990685,B07SB93Q4R,6.144,12.89
UNCERTAIN,False,1:1 Match,0.0083333333333335,0.0083333333333335,0.1302083333333363,1.0,1.0,1.0,0.23893805309734514,200.0,White Wash Oval Woven Tray Basket with Handles (Medium),Shayson Kids Piano Keyboard with Microphone 37 Key Portable Music Piano for Childs Educational Electronic Musical Instrument Toys Gift for 3 4 5 6 Year Old Girls Boys Blue,5056721862118,nan,B0CCHKKCX6,7.02,13.99
HIGH_LIKELIHOOD,False,SPLIT (1/2) - OK,3.105000000000001,-0.0449999999999992,-0.7758620689655046,0.5,2.0,1.0,0.8103448275862069,50.0,Booja-Booja Hazelnut Crunch Chocolate Truffles (2 Pack),"Booja - Booja, Hazelnut Crunch Chocolate Truffle Loglets 115g",nan,5060002044179,B0CFXVT43L,6.3,11.49
EXACT_EAN_MATCH,True,SPLIT (1/20) - OK,17.4636,-0.7649999999999981,-4.62515114873034,0.05,20.0,1.0,0.5714285714285714,50.0,Oasis Ideal Foam Maxlife Brick (20 pk),OASIS BIO Foam Shrink WRAP Brick,5024242073030,5024242073030,B07BY6QFQL,19.188,27.69
MODERATE_CONFIDENCE,False,SPLIT (1/24) - OK,5.090416666666667,-0.3145833333333343,-5.992063492063511,0.041666666666666664,24.0,1.0,0.3236514522821577,700.0,Bolsius Clear Cup Tealights - White (24 Pack),"Bolsius Tealight Candles - Clear Cup - White - Box of 24 Transparent Tealights - Long Burning Time of 6 Hours - Unscented - Smokeless - Includes Natural Vegan Wax - No Palm Oil, Packaging May Vary",8717847189998,nan,B0B8J655WP,5.640000000000001,10.37
UNCERTAIN,False,SPLIT (1/8) - OK,13.255833333333333,-0.9191666666666648,-6.5421115065243045,0.125,8.0,1.0,0.16,50.0,Pack of 8 Jingle Bell Crackers (12 Inch),"8 Christmas Crackers Xylophone Set - Musical Mini Orchestra Party Pack Family Kids & Adults - Fun Novelty Xmas Cracker Box Hat & Motto - 12"" Recyclable Crackers Holiday Table Decoration",5015302165963,nan,B0FTZQ35FD,16.2,21.94
EXACT_EAN_MATCH,True,SPLIT (1/2) - OK,0.9950000000000001,-0.1749999999999998,-6.999999999999992,0.5,2.0,1.0,0.328125,100.0,Just Too Cute 2 Piece Knitted Set (1-9 Months) (Assorted Designs),The Padgett Group My First 1st Knitting Set Childrens Craft Kit,5012866320661,5012866320661,B007RF6DTS,2.34,5.85
UNCERTAIN,False,SPLIT (1/2) - OK,0.9023333333333334,-0.1716666666666666,-7.336182336182335,0.5,2.0,1.0,0.21505376344086022,100.0,Baby New Born Hats  -mummys Loves Me  - Pack Of 2 - Sky,Soft Touch Plain Super Soft Cotton Hat,5035320055190,5023797300905,B01N0LP3CF,2.148,4.87
UNCERTAIN,False,SPLIT (1/2) - OK,0.9023333333333334,-0.1716666666666666,-7.336182336182335,0.5,2.0,1.0,0.21505376344086022,100.0,Baby New Born Hats  -mummys Loves Me  - Pack Of 2 - Sky,Soft Touch Plain Super Soft Cotton Hat,5035320055107,5023797300905,B01N0LP3CF,2.148,4.87
MODERATE_CONFIDENCE,False,SPLIT (1/30) - OK,13.321666666666669,-1.1783333333333303,-9.029374201787972,0.03333333333333333,30.0,1.0,0.34375,100.0,Super Pearlised Pale Pink  Living Vase (X30),Newcastle Pint Glass,5055579196635,nan,B0BG8XD59D,15.0,21.95
EXACT_EAN_MATCH,True,SPLIT (1/1) - OK,0.6593333333333331,-0.4116666666666668,-9.991909385113274,0.75,4.0,3.0,0.4,50.0,"Baby Boy Paperwrap Photo Frame 4"" x 4""",Widdop 4' x 3' - Bambino Resin Baby Scan Photo Frame,5017224831087,5017224831087,B07RN752KD,4.284,8.95
UNCERTAIN,False,SPLIT (1/3) - OK,2.4690000000000016,-0.4349999999999989,-10.406698564593276,0.3333333333333333,3.0,1.0,0.21052631578947367,50.0,"3 Pack Velcro Bibs - (Clouds & Stars, Blue, spotty)",Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorbent Bandana 7 Bibs Set,5023797202063,6163629289707,B07WCY7DWG,4.356,9.99
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,5.067,-0.6749999999999992,-11.698440207972256,0.08333333333333333,12.0,1.0,0.33766233766233766,300.0,Male 40th Birthday Banner (pack Of 12),"40th Birthday Decorations for Men - Blue and Gold Banner, Balloons, Navy and Gold Latex Party Supplies with Confetti",5055579157827,nan,B0BV2MQBJ3,6.263999999999999,9.99
UNCERTAIN,False,SPLIT (1/6) - OK,2.3170833333333336,-0.3829166666666668,-11.782051282051285,0.16666666666666666,6.0,1.0,0.2347417840375587,100.0,Pack of 6 Make Your Own Deluxe Silver (13.5 Inch),"RSW Christmas Crackers DIY Kit – 6 Recyclable 13.5"" Crackers in 2 Festive Designs with Hats, Ribbons, Name Tags & Mottos – Fill Your Own Personalised Party Crackers",5015302168001,nan,B0DH8GW8F4,3.24,7.45
UNCERTAIN,False,SPLIT (1/3) - OK,1.8203333333333338,-0.5716666666666665,-16.148775894538602,0.3333333333333333,3.0,1.0,0.23529411764705882,200.0,"3 Pack Hats  (Clouds & Stars, Pink)",Beanie Hat Plain Soft Comfortable Casual for Men Women Warm Knitted Winter Woolly Skully Ski Headwear,5023797308659,nan,B07BHL8KB2,3.588,5.95
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,4.779916666666667,-0.9620833333333324,-16.67388792605429,0.08333333333333333,12.0,1.0,0.3020833333333333,200.0,Female 40th Birthday Banner (pack Of 12),"Rose Gold 40th Birthday Decoration for Women - Happy 40th Birthday Banner, Triangle Flag Banner, Number 40 Balloons, Foil Curtains for Party Decorations",5055579157810,nan,B0B1TDG1BZ,6.263999999999999,10.19
UNCERTAIN,False,SPLIT (1/1) - OK,0.781666666666667,-0.618333333333333,-20.273224043715835,0.5333333333333333,30.0,16.0,0.27615062761506276,50.0,Assorted Metallic Happy Birthday Galaxy Bows (x30),"Eurowrap Product image 16 Pack Metallic Gift Bows – Assorted Gold, Silver, Champagne & Holographic Finishes – 5cm, 6cm & 8cm Diameters – Perfect for Christmas, Birthdays & Special Occasions",501839105127,5033601035077,B0FMK5RYYJ,3.0,5.69
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,4.099000000000001,-1.1149999999999995,-21.07750472589791,0.08333333333333333,12.0,1.0,0.32,200.0,Male 21st Birthday Banner (pack Of 12),"21st Birthday Decorations for Men - Blue and Gold Banner, Balloons, Navy and Gold Latex, Confetti Party Supplies",5055579157780,nan,B0CJ2ZNXMN,5.688000000000001,9.99
MODERATE_CONFIDENCE,False,SPLIT (1/20) - OK,8.866933333333332,-2.5216666666666656,-23.92473118279569,0.05,20.0,1.0,0.32679738562091504,200.0,Wet Brick Floral Foam (pack of 20),"Premium Wet Floral Foam Bricks (Box of 20) Foam Blocks for Fresh Flower Arrangements, Wedding, Funeral & Craft Displays",5037954168215,5061052831481,B0D9ZQKYGF,11.988,19.09
UNCERTAIN,False,SPLIT (1/3) - OK,3.969666666666668,-2.3183333333333334,-27.566389219183517,0.3333333333333333,3.0,1.0,0.18181818181818182,50.0,Muslinz 3pk Bamboo organic Cotton Muslin Squares 70cms White,Benjia 18th Birthday Table Sign with Stand Happy 18 Years Old Birthday Signs Holder Table Display Vintage Born in 2007 UK Acrylic Poster Bday Gift Party Supply Home Decor For Men Women 20x25 cm,5055499002306,nan,B0F3CSH9R6,9.432,11.99
UNCERTAIN,False,SPLIT (1/336) - OK,8.01107142857143,-2.768749999999998,-28.96182008368199,0.002976190476190476,336.0,1.0,0.2145922746781116,50.0,Sandringham  Ivy Bush x336 Leaves Variegated,Carbeth Plants Large Yellow English Ivy in 13cm Pot - Variegated Hedera Helix - Evergreen Climbing & Trailing Plant for Indoor & Outdoor Use – Easy Care Houseplant or Garden Shrub - 1 Plant,5029316519346,5060914326974,B0BSHDWNX7,10.812,12.99
EXACT_EAN_MATCH,True,SPLIT (1/2) - OK,0.6912499999999995,-1.2587500000000005,-33.12500000000001,0.5,2.0,1.0,0.37777777777777777,100.0,Spicer Designs Foam Backed Posy Pad 8inch (2 pk),"8"" Wet Foam Wreath Ring Foam Backed (3719)",5036702021475,5036702021475,B00I1IYQAS,3.9,6.99
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,3.5757499999999993,-2.16625,-37.54332755632582,0.08333333333333333,12.0,1.0,0.3151515151515151,50.0,Unisex 7th Birthday Banner (pack Of 12),"Blue 7th Birthday Party Decorations - Happy Birthday Banner, Number 7 Balloons, Triangle Flag, Confetti - Boys' Party Supplies",5055579157681,nan,B0DFCCWNDH,6.263999999999999,8.49
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,3.5757499999999993,-2.16625,-37.54332755632582,0.08333333333333333,12.0,1.0,0.3151515151515151,50.0,Unisex 7th Birthday Banner (pack Of 12),"Blue 7th Birthday Party Decorations - Happy Birthday Banner, Number 7 Balloons, Triangle Flag, Confetti - Boys' Party Supplies",5055579157698,nan,B0DFCCWNDH,6.263999999999999,8.49
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,3.5757499999999993,-2.16625,-37.54332755632582,0.08333333333333333,12.0,1.0,0.3151515151515151,50.0,Unisex 7th Birthday Banner (pack Of 12),"Blue 7th Birthday Party Decorations - Happy Birthday Banner, Number 7 Balloons, Triangle Flag, Confetti - Boys' Party Supplies",5055579157674,nan,B0DFCCWNDH,6.263999999999999,8.49
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,3.5757499999999993,-2.16625,-37.54332755632582,0.08333333333333333,12.0,1.0,0.3151515151515151,50.0,Unisex 7th Birthday Banner (pack Of 12),"Blue 7th Birthday Party Decorations - Happy Birthday Banner, Number 7 Balloons, Triangle Flag, Confetti - Boys' Party Supplies",5055579157650,nan,B0DFCCWNDH,6.263999999999999,8.49
MODERATE_CONFIDENCE,False,SPLIT (1/3) - OK,0.512,-0.9200000000000002,-39.316239316239326,0.3333333333333333,3.0,1.0,0.4472049689440994,100.0,Christmas Earrings (Pack of 3) (Assorted Designs),"Multicolor Flashing Christmas Earrings - Assorted Designs, 1 Pc - Perfect For Uplifting Celebrations & Xmas Gift",5056283870897,5050565475947,B0CXFY442Q,2.148,6.06
EXACT_EAN_MATCH,True,SPLIT (1/2) - OK,0.5250000000000017,-1.7249999999999983,-40.11627906976741,0.5,2.0,1.0,0.24742268041237114,500.0,12 Inch 2pack Vinyl Head Elf  In Red Clothes In Box 2 Assorted,"Elves Behavin' Badly Hoolaroo dqv131xxA KD13120 hoolaroo-kd13120 Vinyl 12 INCH Bendable POSEABLE Figure Girl, Insulated, Red Elf Boy",5050565290403,5050565290403,B075KP7XW8,4.5,7.65
MODERATE_CONFIDENCE,False,SPLIT (1/100) - OK,2.326436666666666,-1.5820833333333335,-41.20008680555557,0.01,100.0,1.0,0.3333333333333333,600.0,Assorted Macaron Modelling Balloon (Pack of 100),"Long Balloons for Modelling, 260Q Balloons, Magic Balloon Twisting Animals Ballons for Wedding Bachlorette Birthday Party Decoration 100cs",8680838533745,nan,B08MDV5WTV,3.948,6.59
UNCERTAIN,False,SPLIT (1/22) - OK,3.9328787878787894,-3.1116666666666664,-46.44278606965174,0.045454545454545456,22.0,1.0,0.21468926553672316,400.0,Medium White Keepsake Box (22 x 22 x 6.5cm),"White Gift Box 22x22x10cm, Premium Present Box with Magnetic Lid and Ribbon for Holidays Wedding Birthday Gift Packaging, Plaid Lining",5060251950894,nan,B09Z1K8T48,7.380000000000001,7.99
UNCERTAIN,False,SPLIT (1/12) - OK,2.3059999999999996,-2.1599999999999997,-46.85466377440346,0.08333333333333333,12.0,1.0,0.20725388601036268,500.0,Natural Carnation Bush X 12 Pink (12/96),"Crevice Cleaning Brushes, Scrub Brush Tool for Hard to Reach Tight Spaces, Home Essentials Cleaning Supplies for Shower, Bathroom, Kitchen, Toilet，Window",5055977057545,nan,B0F3HZZW2T,4.872,5.64
UNCERTAIN,False,SPLIT (1/9) - OK,3.885916666666666,-3.762083333333333,-48.7316493955095,0.1111111111111111,9.0,1.0,0.22033898305084745,100.0,Peony Bunch X 9  Pink (12/72),"2 Bunches Artificial Peonies, Pink Silk Peony Fake Flowers Bouquet for Wedding Home Decor",5055977065243,nan,B0DJ75X8FV,8.604,8.99
UNCERTAIN,False,SPLIT (1/9) - OK,3.885916666666666,-3.762083333333333,-48.7316493955095,0.1111111111111111,9.0,1.0,0.21311475409836064,100.0,Peony Bunch X 9 Dark Pink (12/72),"2 Bunches Artificial Peonies, Pink Silk Peony Fake Flowers Bouquet for Wedding Home Decor",5055977065212,nan,B0DJ75X8FV,8.604,8.99
UNCERTAIN,False,SPLIT (1/3) - OK,0.6003333333333345,-1.9516666666666656,-52.183600713012446,0.3333333333333333,3.0,1.0,0.20212765957446807,700.0,Bandana Bib Set (Pack of 3),"Vicloon Baby Bandana Dribble Bibs Drool Bibs, 10pc Infant Teething Soft and Absorbent with Adjustable Snaps, Bib Set for Unisex Newborn Toddlers Aged 0-36 Months",5023797202049,6972815752730,B09F8VRNSX,3.828,6.49
UNCERTAIN,False,SPLIT (1/3) - OK,0.6003333333333345,-1.9516666666666656,-52.183600713012446,0.3333333333333333,3.0,1.0,0.20212765957446807,700.0,Bandana Bib Set (Pack of 3),"Vicloon Baby Bandana Dribble Bibs Drool Bibs, 10pc Infant Teething Soft and Absorbent with Adjustable Snaps, Bib Set for Unisex Newborn Toddlers Aged 0-36 Months",5023797202070,6972815752730,B09F8VRNSX,3.828,6.49
MODERATE_CONFIDENCE,False,SPLIT (1/32) - OK,0.017875000000000307,-0.5749999999999997,-54.24528301886789,0.03125,32.0,1.0,0.3333333333333333,100.0,Traditional Christmas Gift Tags (x32),Christmas Gift Tags Traditional Classic Santa Xmas Tree Robin Xmas Pack 20 Co-Ordinating Foiled,5056022135850,5012128605796,B0DG34FPNY,0.612,2.91
MODERATE_CONFIDENCE,False,SPLIT (1/10) - OK,2.0466666666666673,-2.813333333333333,-55.7095709570957,0.1,10.0,1.0,0.3508771929824561,300.0,Green Birdhouse Bloomy (Pack of 10),2 X Wooden Nesting Box Bird House Nesting Box Small Birds Bluetit Robin Sparrow,nan,9780545563703,0545563704,5.4,10.4
UNCERTAIN,False,SPLIT (1/3) - OK,0.5243333333333351,-2.331666666666665,-56.59385113268605,0.3333333333333333,3.0,1.0,0.20212765957446807,700.0,Bandana Bib Set (Pack of 3),"Vicloon Baby Bandana Dribble Bibs Drool Bibs, 10pc Infant Teething Soft and Absorbent with Adjustable Snaps, Bib Set for Unisex Newborn Toddlers Aged 0-36 Months",5035320047317,6972815752730,B09F8VRNSX,4.284,6.49
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,2.318666666666667,-3.423333333333332,-59.32986712882725,0.08333333333333333,12.0,1.0,0.348993288590604,50.0,Female 16th  Birthday Banner (pack Of 12),16th Birthday Decorations Rose Gold Sweet Sixteen Banner Kit Women 16th Birthday Party Decorations by Wonsta,5055579157742,nan,B0C8N88X35,6.263999999999999,6.98
UNCERTAIN,False,SPLIT (1/12) - OK,2.318666666666667,-3.423333333333332,-59.32986712882725,0.08333333333333333,12.0,1.0,0.27488151658767773,100.0,Female 60th Birthday Banner (pack Of 12),Women 60th Birthday Decorations Rose Gold Glitter Sixty & Fabulous Banner Balloons Happy 60th Birthday Party Decorations Glitter 60 & Fabulous Banner Bunting Kit by Wonsta,5055579157858,nan,B0CBJVPTF3,6.263999999999999,6.98
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,2.2703333333333333,-3.471666666666666,-60.16753321779317,0.08333333333333333,12.0,1.0,0.3515151515151515,900.0,Happy Birthday Female Banner (pack Of 12),"Happy Birthday Banner, Birthday Decorations for Girls and Women with 12 inch Balloons Banner Bunting Decorations Green Pink.",5055579157995,736538435952,B0BHLFLZ29,6.263999999999999,5.89
MODERATE_CONFIDENCE,False,SPLIT (1/10) - OK,0.38740000000000085,-1.2649999999999992,-60.81730769230765,0.1,10.0,1.0,0.313953488372093,900.0,Tartan Ribbon (38mm x 10 yards),"Italian Options Tartan Ribbon 38mm x 15m – Red, Green & Gold Fabric Gift Wrapping Ribbon for Christmas, Crafts, Hampers & Festive Decorations",5055141644281,5038168042001,B07WK6KS4V,1.836,5.07
MODERATE_CONFIDENCE,False,SPLIT (1/18) - OK,0.6993333333333334,-1.986666666666667,-68.0365296803653,0.05555555555555555,18.0,1.0,0.4200913242009132,200.0,Bolsius True Scents Clear Cup Tealights- Oud Wood (18 Pack),Bolsius - True Scents - 18 Scented Tea Lights - Oud Wood - Long Burn Time of 6 Hours - Diameter 39 mm – Natural Extracts – Includes Vegan Wax – Without Palm Oil,8717847137906,nan,B0DYVL5B9D,2.8440000000000003,4.72
UNCERTAIN,False,SPLIT (1/12) - OK,1.8049166666666663,-3.937083333333333,-68.23367995378393,0.08333333333333333,12.0,1.0,0.27380952380952384,100.0,Birthday Girl Banner (pack Of 12),"Rose Gold Happy Birthday Banner, Bunting Birthday Decorations for Girls and Women with 12 Latex Balloons - Perfect for Birthday Parties",5055579157537,nan,B0BQWCQ2WK,6.263999999999999,5.99
MODERATE_CONFIDENCE,False,SPLIT (1/32) - OK,0.09425000000000017,-1.0449999999999997,-68.30065359477122,0.03125,32.0,1.0,0.3333333333333333,100.0,Traditional Christmas Gift Tags (x32),Christmas Gift Tags Traditional Classic Santa Xmas Tree Robin Xmas Pack 20 Co-Ordinating Foiled,5015302160807,5012128605796,B0DG34FPNY,1.176,2.91
UNCERTAIN,False,SPLIT (1/12) - OK,1.0879999999999996,-3.015,-70.44392523364485,0.08333333333333333,12.0,1.0,0.16666666666666666,50.0,Unisex 60 Banner  (pack Of 12),Happy 60th Birthday Party Banner Age 60 Giant Extra Wide Decoration Garland Bright Colourful Multicolour Unisex Recyclable Eco Friendly Holographic Shiny Sparkly Party Banner,5055977014456,nan,B0CSDRQJSD,4.476,3.99
UNCERTAIN,False,SPLIT (1/30) - OK,8.393400000000003,-14.794999999999998,-72.03018500486854,0.03333333333333333,30.0,1.0,0.1888412017167382,50.0,Pearlised Orange Super Size Living Vase (X30),"Vintage Inspired Orange Juice Vase, The Original Rise and Shine Decorative Ceramic Vase, OJ Carton, Retro Unique Eclectic Novelty Accent for Home/Kitchen/Office, Orange Juice (Orange Vase)",5056519286539,nan,B0DJRJDWGK,23.988,12.99
UNCERTAIN,False,SPLIT (1/30) - OK,8.393400000000003,-14.794999999999998,-72.03018500486854,0.03333333333333333,30.0,1.0,0.1888412017167382,50.0,Pearlised Orange Super Size Living Vase (X30),"Vintage Inspired Orange Juice Vase, The Original Rise and Shine Decorative Ceramic Vase, OJ Carton, Retro Unique Eclectic Novelty Accent for Home/Kitchen/Office, Orange Juice (Orange Vase)",5056721899572,nan,B0DJRJDWGK,23.988,12.99
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,1.4507499999999993,-4.29125,-74.37175043327557,0.08333333333333333,12.0,1.0,0.35526315789473684,50.0,Happy Birthday Male Juvenile Banner (pack Of 12),"Navy Blue Gold Happy Birthday Banner Balloons, 12 inch Happy Birthday Decorations for Men and Boy(NB+GD）",5055579157520,nan,B0FN6Z6WBM,6.263999999999999,5.49
MODERATE_CONFIDENCE,False,SPLIT (1/12) - OK,1.4507499999999993,-4.29125,-74.37175043327557,0.08333333333333333,12.0,1.0,0.3776223776223776,50.0,Happy Birthday Male Banner (pack Of 12),"Navy Blue Gold Happy Birthday Banner Balloons, 12 inch Happy Birthday Decorations for Men and Boy(NB+GD）",5055579157513,nan,B0FN6Z6WBM,6.263999999999999,5.49
UNCERTAIN,False,SPLIT (1/8) - OK,0.8579166666666667,-3.604583333333333,-75.09548611111111,0.125,8.0,1.0,0.216,700.0,34.5 Inch Rt Phalaenopsis Spray X 8 Flw Pink (12/96),"Cleangor Crevice Cleaning Brushes UK, Serrated Bristle Grouting Cleaning Brush for Small Spaces, Magic Brush, Bathroom Accessory, Cleaning Tools, Cleaning Supplies for Shower, Toilet, Sink(2, Black)",5055977055398,nan,B0F3XCDKZY,5.1,5.09
