SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,TitleMatch,MatchCategory
Printed Blue Baby Fleece Wrap,Personalised Baby Blanket Embroidered Elephant & Name Soft Fleece Wrap (Blue Elephant Blue Squares),5023797312748,5056565044749,B0FCSK9Y7S,1.992,12.95,4.552916666666666,206.0143288084464,100,0.34375,MODERATE_CONFIDENCE
Watch Me Grow Hooded Pink Teddy Robe,"OHS Womens Dressing Gowns Teddy Fleece, Warm Cosy Fluffy Dressing Gown Bathrobes Women Hooded Luxury Oversized Ladies Mens Dressing Gown, One Size",5050750046143,5027434165223,B0CS3TFMXQ,3.12,16.99,6.474583333333334,205.54232804232805,700,0.23076923076923078,LOW_CONFIDENCE
Mothers Day Travel Mug (Assorted),"Birthday Gifts Presents for Mum Mummy Mother Her from Daughter,Son Mothers Day Gifts Personalised Christmas Santa Gifts Idea for Women on Her Birthday Tumbler with Straw and Lid Thermos Travel Mug",5056283861871,,B0CB42T6XZ,1.62,12.99,3.895000000000002,205.0000000000001,200,0.19213973799126638,LOW_CONFIDENCE
Dog Harness (Assorted Designs),"Dog Harness Mesh Breathable Comfortable Pet Vest No Pull Adjustable Soft Padded Dog Power Strap (S, Red)",5052516110839,6902210335238,B075D4XNFV,1.116,10.99,3.0283333333333324,204.61711711711703,300,0.3582089552238806,MODERATE_CONFIDENCE
Snowies Candy Jar,"White Chocolate Jazzies - Snowies│ Gift Jar │ 515g │ Original White Chocolate Jazzies - Snowies Retro Sweets Victorian Gift Jar by Candy Hive - Timeless Treats, Authentic Flavour",5031396646409,5061057780982,B0DNQSWZBK,1.5,12.49,3.6783333333333337,204.35185185185185,50,0.1641025641025641,LOW_CONFIDENCE
Bolsius Rustic Shine Rustic Taupe Pillar Candle (190mm x 68mm),"AILE Blood Glucose Test Kit for Diabetes: 100 Glucometer Strips, 100 Lancets, 1 Meter for Home Use Portable Blood Sugar Monitor Testing Kits Diabetics Meter - UK Glucometer (W33)",8717847148940,792936899840,B0FCSHSJ2D,2.9880000000000004,18.02,6.1866666666666665,203.50877192982455,100,0.25,LOW_CONFIDENCE
White & Gold Tree Pattern Glass Votive Candle Holder (12cm),"6pcs Candle Holders Votive, Gold Glass Tea Light Holders Bulk for Weddings, Events, Table Centrepiece, Christmas, Valentine, and Party and Holiday Decorations (gold-6)",5029316524340,,B0F93TVMHG,2.028,12.99,4.551250000000002,203.18080357142864,100,0.168141592920354,LOW_CONFIDENCE
Soft Touch Plain Grey Bodysuit (NB-6 Months),Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops Boy Girl,,,B0F8BVCVKH,2.028,12.99,4.551250000000002,203.18080357142864,100,0.34234234234234234,MODERATE_CONFIDENCE
Polystyrene Ball - 6cm.  Great for Sweetie Trees!,10 x Modelling Craft Polystyrene Foam Ball Sphere 6cm-White,5056117227545,4894950800508,B0CP9CZSLB,0.228,7.19,1.5016666666666671,202.927927927928,50,0.4074074074074074,MODERATE_CONFIDENCE
Christmas Wrapping Paper Disney Princess (50.2x69cm),Disney Princess Christmas Wrapping Paper 3 x 2M Rolls Gift Wrap for Boys or Girls - UK Made,5012213565646,5012213586306,B0FV4W8MF5,0.996,9.29,2.7904166666666663,202.20410628019323,50,0.4195804195804196,MODERATE_CONFIDENCE
Mint Imperials Candy Jar,Mint Imperial Sweets | 2kg Bulk Jar | Traditional Peppermint Flavoured Hard Candy | Vegetarian,,5065025023316,B0FVFXVFQ8,1.2,9.99,3.116250000000001,201.04838709677423,50,0.3898305084745763,MODERATE_CONFIDENCE
Single Fruity Pops,"Swizzles Fruity Pops Lollies - 50 Retro British Lollipops - Vegan Sweets Strawberry, Lemon, Orange & Blackcurrant Flavours - Individually Wrapped Lolly Pops for Parties, Gifts & Snacking",,5061090570526,B0FN4K9F9M,1.68,12.99,3.8850000000000025,199.23076923076937,200,0.1568627450980392,LOW_CONFIDENCE
Mini Spring (Assorted Designs),"Compression Springs Assortment Kit, 300PCS 304 Stainless Steel Small Spring Set for DIY Repair Project 23 Different Sizes Mechanical Metal Mini Spring For DIY, Home, Automotive Repairs",5015934682838,,B0F8QL9T4C,0.9,7.98,2.58,198.46153846153845,200,0.16822429906542055,LOW_CONFIDENCE
White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (0-3 Months),Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops Boy Girl,5056117230002,5056565043605,B0F8BTVNY8,2.7,14.99,5.531666666666667,197.55952380952385,200,0.4233576642335766,MODERATE_CONFIDENCE
Weekly Planner Chalk Board,"Empire Weekly Planner and Menu Board for Kitchen, Work Planner Blackboard, Wall Mounted Daily Planner with a Pen, To Do List, Dry Erase Meal Planner with White Cloth for Office & Home (Standard, Grey)",5012866658214,7426968403579,B0BX4GG9T9,3.528,19.99,6.808333333333333,195.08118433619865,50,0.05309734513274336,LOW_CONFIDENCE
Light Brown Macaron Hanging Decoration (6cm),Easy Joy Christmas Hanging Decorations - 9Pcs 3D Christmas Tree Paper Hanging Decor Green White Light Brown Snowflake Ornaments Christmas Decorations Outdoor Indoor for Xmas Party New Year Window Door,5029316515058,,B0D7VCXS3J,2.664,14.99,5.391666666666667,194.64500601684716,200,0.09836065573770492,LOW_CONFIDENCE
Sweets Party Candy Necklace,"Candy Necklace/Sweet Necklaces Pack of 10 - Individually Wrapped Candy Necklaces - Ideal Treat or Gift for Parties, Weddings or Christmas",8410576005019,5060936190515,B0D3SXY2QD,0.264,5.49,1.4949999999999994,194.15584415584408,200,0.3048780487804878,MODERATE_CONFIDENCE
Clear Harrison Glass Tealight Holder (4.5cm),"Set of 24 Clear Glass Tealight Candle Holders, 4.5cm x 2.5cm with Luxurious Look",5056721884806,,B09QKTGZ6Q,1.824,11.99,4.012916666666668,193.86070853462164,200,0.532258064516129,HIGH_LIKELIHOOD
Watch Me Grow Rainbow Hooded Robe,"LG Magic Remote Control (MR25GA) Voice Remote Control with L G TVs Includes AI, Pointer and Alexa Voice, Compatible with LG Remote 2025 TVs OLED G5 C5 B5 Series QNED 92A 85A 80A Series",5050750063577,,B0FS14LCLY,3.24,16.99,6.288333333333334,193.4871794871795,100,0.12903225806451613,LOW_CONFIDENCE
Christmas Nutcracker Florist Card (Pack of 25),Marie Curie Charity Christmas Cards Nutcracker Watercolour Design 14 x 14 cm Pack of 10 with Envelopes Traditional,5056721892573,5061002935184,B0FMKN1DM6,0.588,6.99,2.005000000000001,192.7884615384616,50,0.45,MODERATE_CONFIDENCE
Red Bauble Pick with Foliage & Ribbon (20cm),"FINGOOO Artificial Red Berry Stems, 14 Pcs 7.8 Inch Glitter Christmas Tree Picks for Christmas Tree Ornaments,DIY Xmas Wreath, Holiday and Home Decoration",5056814427019,736067830785,B08CDFT155,1.188,10.99,2.968333333333333,192.7489177489177,900,0.24242424242424243,LOW_CONFIDENCE
Red Glitter Baubles & Foliage Pick (22cm),"FINGOOO Artificial Red Berry Stems, 14 Pcs 7.8 Inch Glitter Christmas Tree Picks for Christmas Tree Ornaments,DIY Xmas Wreath, Holiday and Home Decoration",5056814426746,736067830785,B08CDFT155,1.188,10.99,2.968333333333333,192.7489177489177,900,0.24615384615384617,LOW_CONFIDENCE
Navy Ribbed Knee Length Socks with satin Flower & Diamonte  by Soft Touch,Sock Snob - Womens Long Knee High Bamboo Socks | 2 Pair Pack | Plain & Patterned | Gift for Ladies,5023797402081,5060597079990,B095CR44YJ,1.716,9.99,3.815000000000002,192.67676767676775,100,0.38596491228070173,MODERATE_CONFIDENCE
Navy Ribbed Knee Length Socks with satin Flower & Diamonte  by Soft Touch,Sock Snob - Womens Long Knee High Bamboo Socks | 2 Pair Pack | Plain & Patterned | Gift for Ladies,5023797402067,5060597079990,B095CR44YJ,1.716,9.98,3.806666666666669,192.2558922558924,100,0.38596491228070173,MODERATE_CONFIDENCE
Hessian Style Christmas Printed Sack (Assorted),Cinaci 5 Pieces Soft Stretchy Baby Girl Wide Headbands with Bow Headwraps Hair Bows Bands Accessories for Baby Boys Girls Newborns Infants Toddlers,5023797301988,,B0F12WCN65,1.116,7.99,2.838333333333334,191.7792792792793,100,0.27835051546391754,LOW_CONFIDENCE
White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (0-3 Months),"Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organic Cotton Unisex Baby Bodysuit Vests for 0-3 Years - Comfortable Bodysuits for Boys & Girls - Soft, Cosy, Cute",,,B0CCPDMS3D,2.148,12.99,4.451250000000002,190.22435897435903,50,0.36666666666666664,MODERATE_CONFIDENCE
100% Cotton Short Sleeve T-Shirt (0-3 Months),"Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organic Cotton Unisex Baby Bodysuit Vests for 0-3 Years - Comfortable Bodysuits for Boys & Girls - Soft, Cosy, Cute",,,B0CCPDMS3D,2.148,12.99,4.451250000000002,190.22435897435903,50,0.18604651162790697,LOW_CONFIDENCE
Wooden Dinosaur Puzzle,"3D Dinosaur Puzzles,Dinosaur Toys,3D Wooden Puzzle,3D Puzzles,Dino Model,Wooden Puzzle for Kids and Adults,Puzzl Education Toys for Kids",5012866018001,751242211746,B09WXTRJY5,1.98,12.5,4.1766666666666685,189.8484848484849,100,0.21518987341772153,LOW_CONFIDENCE
Christmas Squishies 15cm (Assorted),"Christmas Taba Squishy, 4PCS Christmas Stocking Fillers for Kids and Adults Squishy Toys Taba Fufu Squishies Fidget Toys, Xmas Gifts Kawaii Mochi Squeeze Toy Eve Box Fillers",,,B0FKSSYY31,0.768,8.59,2.258333333333333,189.77591036414563,50,0.25,LOW_CONFIDENCE
Daytime Soother & Steriliser Box (2 Pack) (Assorted Designs),BIBS Pacifier Box with Strap. Soother Holder and Steriliser case. 100% BPA Free Food-Grade Material. Made in Denmark. Ivory,5015302108533,5713795231096,B0BFB8GLXJ,1.764,12.95,3.831666666666667,189.68646864686468,50,0.3825136612021858,MODERATE_CONFIDENCE
Green Latex Balloons (6pks Of 8 Balloons),Newcastle Pint Glass,5055579165440,,B0BG8XD59D,4.788,21.95,8.597916666666666,189.38142437591776,100,0.16393442622950818,LOW_CONFIDENCE
Pink Ribbed Velcro Bibs,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorbent Bandana 7 Bibs Set,,6163629270095,B07KVT1LG2,1.092,9.99,2.7550000000000017,188.6986301369864,200,0.26666666666666666,LOW_CONFIDENCE
Pink Ribbed Velcro Bibs,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorbent Bandana 7 Bibs Set,45023797202245,6163629270095,B07KVT1LG2,1.092,9.99,2.7550000000000017,188.6986301369864,200,0.26666666666666666,LOW_CONFIDENCE
Pink Ribbed Velcro Bibs,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorbent Bandana 7 Bibs Set,75023797202246,6163629270095,B07KVT1LG2,1.092,9.99,2.7550000000000017,188.6986301369864,200,0.26666666666666666,LOW_CONFIDENCE
Hoot Water Balloon Pump With Waterbombs 300 Pack,"2 Pack Balloon Pumps, Balloon Inflator Pump Ballon Pump, Balloon Pump Hand for Weddings and Birthday Parties, Two Random Colors(with 2 Balloon Knotters and 200 Glue Dots)",5056283851438,,B0BGKG711N,0.984,8.98,2.580833333333333,188.38199513381997,50,0.3119266055045872,MODERATE_CONFIDENCE
Memorial Grave Flower Pot,"Airlab 2X Large Microfibre Car Cleaning Cloths 90x60cm XXL, 500GSM Dual-Sided Drying Towels for Auto Detailing, Motorcycles Polishing, Vehicles Washing, Lint-Free Streak-Free Highly Absorbent",5050565901651,,B09KZ2D3HN,3.492,18.99,6.515,188.2947976878613,100,0.14814814814814814,LOW_CONFIDENCE
Bubble Ball (H14.5cm),"K&F CONCEPT Electric Air Duster- Compressed Air Duster PC Cleaner, 110000RPM Air Blower, Speed Adjustable Mini Blower with Fast Charging, Dust Blower for Computer, Keyboard, House, Outdoor and Car",5055141637665,,B0FF4BG2Z9,6.0,25.99,10.44958333333333,188.28078078078076,100,0.11059907834101383,LOW_CONFIDENCE
Wooden Table Numbers,Rustic Wooden Table Sign 1-10 Escort Rustic Party Wedding Decoration Number Base Floral Table Number Signs for Wedding Reception and Table Decorations,3016600111869,,B09YV1KXDD,1.884,11.99,3.962916666666668,186.9300314465409,50,0.23529411764705882,LOW_CONFIDENCE
Make Your Own Christmas Foam Ornaments (Assorted),"PopManko Christmas Crafts for Kids, 10 Pack Christmas Arts and Crafts Gifts for Kids, Xmas Activities Foam Stickers Craft Kits Party Bag Fillers Make Your Own Christmas Decorations (Christmas)",5012128597039,,B0FGCLNJDY,1.188,8.99,2.871666666666667,186.4718614718615,700,0.27385892116182575,LOW_CONFIDENCE
Fizzy Cola Bottles - Mini Jar,"Sweetzone Small Fizzy Cola Bottles Halal Sweets Tub, 805g 350pcs, Retro Chewy Gummy Sweets, Bulk Candy Sweet Bags Sweet Box Treats, Cola Flavour Bottles Tub for Parties, Events and Celebrations",,5032860041553,B008H3PURK,1.188,9.99,2.865000000000001,186.0389610389611,400,0.22522522522522523,LOW_CONFIDENCE
Pink Gerbera Wine Glass,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",5010792738437,,B085PQG8WV,4.98,23.39,8.731666666666666,185.7801418439716,200,0.13513513513513514,LOW_CONFIDENCE
Rattle & Teether (2pcs),Infant Toys 0-3 Months Infant Rattles AIVIAI Baby Rattle Teether Toy Set with Storage Box Musical rattles for Newborn Girl Boy 5 6 8 9 12 Month (11pcs),5015302118037,,B0B92RD41C,3.48,18.99,6.394999999999999,185.3623188405797,800,0.2413793103448276,LOW_CONFIDENCE
Metallic Reindeer Head Hanging Decoration - Silver (30cm),Taylor & Brown 85cm Light Up Reindeer Stag Head Metal Framed Deer Stags Head Christmas Xmas Wall Decoration Plug in with 80 LED's for Indoor Outdoor (Warm White),,5059799141987,B09LR315WH,7.188000000000001,34.95,12.095000000000004,184.93883792048936,50,0.3944954128440367,MODERATE_CONFIDENCE
White Wash Finish Two Tone Oval Basket with Ears (28cm W),Shayson Kids Piano Keyboard with Microphone 37 Key Portable Music Piano for Childs Educational Electronic Musical Instrument Toys Gift for 3 4 5 6 Year Old Girls Boys Blue,5056721861944,,B0CCHKKCX6,2.04,13.99,4.158333333333333,184.8148148148148,200,0.18421052631578946,LOW_CONFIDENCE
Elf Legs Bow (30cm),"KAHEIGN Christmas Tree Topper, 25CM Large Red Xmas Tree Top Hat with Elf Legs and Striped Bow Ribbon for Home Christmas Holiday Winter Party Decor Desktop Ornaments",5056814411933,769044080941,B0D9YJQMVQ,2.904,16.99,5.488333333333334,184.7923681257015,100,0.16393442622950818,LOW_CONFIDENCE
Cerise Polypropylene Ribbon,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",5055141679733,,B0DTBVMRSS,1.908,11.99,3.942916666666668,184.24844236760129,50,0.16666666666666666,LOW_CONFIDENCE
Glass Olpe Vase (20x10.5cm),"YOUEON Wide Glass Cylinder Vase (20x10cm), Decorative Terrarium for Flowers, Pillar Candles & Arrangements, Wedding, Event & Home Centerpiece",5051211241043,,B09MTP248R,2.8680000000000003,16.99,5.408333333333334,183.95691609977325,200,0.27380952380952384,LOW_CONFIDENCE
Assorted Bobballs Randoms (8cm),"4PCS Large Stress Balls for Kids Adults, Ice Cube Squeeze Fidget Toy Set Colorful Squeeze Cube Sensory Squishy Toys Anxiety Relief for Children Boys Girls Men Women for Home School Office，5cm",5027148024274,614167729768,B0F243SS4B,1.92,12.99,3.9550000000000023,183.95348837209312,100,0.18018018018018017,LOW_CONFIDENCE
Baby large sleeved Nylon bibs by Nursery Time,Long Sleeve Bibs 5 Pack Waterproof Sleeved Bib Baby Toddler Soft Bib for 6-30 Months,5035320531236,,B0CLP1DDVK,1.5,9.99,3.305000000000001,183.6111111111112,500,0.34108527131782945,MODERATE_CONFIDENCE
Arundel Peony Bouquet Dusky Pink,"4 Bunches Pink Flowers Artificial Peonies Roses Bouquet, Fake Hydrangea Peony, Faux Pink Flower That Look Real, for Wedding Bridal Bouquet Home Party Table Décor",5056721838984,,B0F3H4NVK6,2.352,14.99,4.601666666666668,183.33333333333337,100,0.20725388601036268,LOW_CONFIDENCE
Floral Party Plates (pk8),"151 Pcs Floral Paper Party Plates Set (Set of 30), Afternoon Tea Decorations, Party Plates Cups and Napkins, BirthdayParty Decorations, Engagement Paper Plates for Parties",50201184846223,,B0FNJX1RWL,1.86,13.29,3.844999999999999,183.09523809523805,50,0.23469387755102042,LOW_CONFIDENCE
Purple Square Favour Box & Lid,"Magnetic Gift Box for Presents 18 x18 x7.5 cm,Small Gift Boxes Purple with Lid for Gifts, Paper Wedding Favor Boxes,Birthday Gift Box Bulk, Party Favor Boxes",5038168006010,,B0B6FPS1T5,0.42,6.99,1.6412499999999997,182.36111111111103,50,0.25668449197860965,LOW_CONFIDENCE
Red Open Velvet Rose,"QWORK® 12Pcs Artificial Roses, Red Roses Artificial Flowers With Long Plastic Stems For Wedding Table Centerpieces, Home Decor",5055977318578,,B0DHXY7DV4,1.284,9.85,2.947083333333333,181.9187242798354,200,0.136986301369863,LOW_CONFIDENCE
Light Pink Arundel Rose Bouquet (26cm),"LARDUX 24 Pcs Glitter Roses Bouquet, Valentine's Day Artificial Rose Flowers Bouquet,DIY Fake Glitter Bouquets with Crown for gifts Wedding Anniversary Engagement Birthday,Mother's Day (Light pink)",5055977372242,,B0DY4HCCT5,3.24,17.99,5.901666666666664,181.58974358974348,50,0.09361702127659574,LOW_CONFIDENCE
Light Pink Arundel Romance Bouquet (28cm),"LARDUX 24 Pcs Glitter Roses Bouquet, Valentine's Day Artificial Rose Flowers Bouquet,DIY Fake Glitter Bouquets with Crown for gifts Wedding Anniversary Engagement Birthday,Mother's Day (Light pink)",5055977372617,,B0DY4HCCT5,3.24,17.99,5.901666666666664,181.58974358974348,50,0.09243697478991597,LOW_CONFIDENCE
Christmas Activity Books (Pack of 3),"Anila's Christmas Activity Pack with Colouring Books, Sticker book, Stationery Set, Colouring Pencils & 100 Reusable Stickers.(Perfect for children aged 3-8).",5053189048412,5060816968524,B0C851W3SR,0.876,7.99,2.3083333333333336,180.33854166666669,500,0.31958762886597936,MODERATE_CONFIDENCE
Grey Marl Short Sleeve Unbranded Baby Bodysuit (3-6 Months),Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops Boy Girl,5056117200159,,B0F8BVCVKH,2.256,12.99,4.361250000000002,179.4753086419754,100,0.38095238095238093,MODERATE_CONFIDENCE
Silver Sparkly Berry Ball Pick (13cm),"12Pcs Christmas Glitter Berries Stems, 7.9Inch Silver Berries Christmas Picks, Artificial Holly Berry Twig for Christmas Tree Decoration Xmas Garland Wreath Making DIY Craft Holiday and Home Ornament",5056814437902,,B098W1JPW5,0.84,8.99,2.241666666666668,179.33333333333343,400,0.22033898305084745,LOW_CONFIDENCE
Silver Sparkly Berry Ball Pick (13cm),"12Pcs Christmas Glitter Berries Stems, 7.9Inch Silver Berries Christmas Picks, Artificial Holly Berry Twig for Christmas Tree Decoration Xmas Garland Wreath Making DIY Craft Holiday and Home Ornament",5056814437889,,B098W1JPW5,0.84,8.99,2.241666666666668,179.33333333333343,400,0.22033898305084745,LOW_CONFIDENCE
Ladies 5 Pack Trainer Socks with Mesh Insert and Arch Support (Assorted Designs),Trainer Socks Womens 6 Pairs Cushioned Sports Socks for Women Cotton Breathable Cushion Running Socks Ladies Casual Nonslip Ankle Athletic Socks,5055442193358,,B098JZ8NLN,2.04,11.69,4.031666666666668,179.18518518518525,400,0.3125,MODERATE_CONFIDENCE
Disney Princess Christmas Wrapping Paper (2m),Disney Princess Christmas Wrapping Paper 3 x 2M Rolls Gift Wrap for Boys or Girls - UK Made,5012213586306,5012213586306,B0FV4W8MF5,1.044,8.99,2.537916666666667,178.72652582159628,50,0.6323529411764706,EXACT_EAN_MATCH
Medium White Stirling Bear (21cm),Apricot Lamb Soft Toys Plush White Polar Bear Stuffed Animal Soft Cuddly Perfect for Child (White Polar Bear),5053154146655,741557685943,B08TC3W6TZ,2.9880000000000004,16.99,5.428333333333334,178.56359649122808,100,0.2535211267605634,LOW_CONFIDENCE
250ml Feeding Bottle (Assorted Designs),"Sterifeed Baby Bottle, Sterile, Reusable 250ml, Pack of 5",5015302105495,,B01H2276F0,1.116,8.99,2.6416666666666675,178.49099099099104,400,0.375,MODERATE_CONFIDENCE
Essential Vintage Pink Lily Mix Bouquet,"Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gift Bag for Birthdays, Weddings, Anniversaries, Thank-you, Sympathy, Vintage-Inspired Indoor Decoration Delivery, Cut Floral Occasions",5056721861470,,B08FRNSVQT,3.552,20.99,6.181666666666667,176.11585944919278,50,0.19047619047619047,LOW_CONFIDENCE
Essential Vintage Purple/Pink Lily Mix Bouquet,"Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gift Bag for Birthdays, Weddings, Anniversaries, Thank-you, Sympathy, Vintage-Inspired Indoor Decoration Delivery, Cut Floral Occasions",5056721861500,,B08FRNSVQT,3.552,20.99,6.181666666666667,176.11585944919278,50,0.2184873949579832,LOW_CONFIDENCE
