category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,manual_group,manual_pack_count_supplier,manual_pack_count_amazon,manual_size_tokens_supplier,manual_size_tokens_amazon,ip_risk
UNCERTAIN,False,1:1 Match,14.2616666666666,14.2616666666666,1072.30576441102,1.0,1.0,1.0,0.18691588785046728,50,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",5019200019892,-,B0DK6VD1QF,0.936,25.49,,,,2in,,False
UNCERTAIN,False,SPLIT (1/3) - OK,15.2296666666666,14.5816666666666,1072.18137254901,0.3333333333333333,3.0,1.0,0.18181818181818182,600,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673230184,5012095076711,B004N9BSQE,0.972,30.89,,3.0,,,,False
UNCERTAIN,False,1:1 Match,21.065,21.065,1048.00995024875,1.0,1.0,1.0,0.13756613756613756,100,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",5055441407272,6958444602516,B07HHXWN3C,1.752,33.99,,,,,8.6inch,False
UNCERTAIN,False,1:1 Match,14.5049999999999,14.5049999999999,1043.52517985611,1.0,1.0,1.0,0.1650485436893204,400,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",6923456788121,721820110730,B0FPGF1M99,1.008,27.99,,,,,,False
UNCERTAIN,False,1:1 Match,19.1216666666666,19.1216666666666,1011.72839506172,1.0,1.0,1.0,0.19101123595505617,400,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",4894158097311,692041760427,B0FQ5B4RBL,1.608,35.99,,,,,,False
UNCERTAIN,False,1:1 Match,18.3616666666666,18.3616666666666,997.916666666667,1.0,1.0,1.0,0.27586206896551724,200,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441413365,609613846212,B00YA95TZI,1.548,32.99,,,,,,False
UNCERTAIN,False,1:1 Match,15.7216666666666,15.7216666666666,995.042194092826,1.0,1.0,1.0,0.26720647773279355,100,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",6923456822498,762765667798,B0DHGVMVTJ,1.236,29.99,,,,400ml,,False
UNCERTAIN,False,1:1 Match,21.545,21.545,979.318181818182,1.0,1.0,1.0,0.19889502762430938,50,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314712186,-,B0CQP7TT72,1.98,39.99,,,,27cm,8in,False
UNCERTAIN,False,1:1 Match,12.1716666666666,12.1716666666666,966.00529100529,1.0,1.0,1.0,0.18340611353711792,200,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",8697409843547,-,B085PQG8WV,0.852,23.39,,,,,10.2inch,False
UNCERTAIN,False,BUNDLE (6x) - OK,7.624999999999899,12.1849999999999,930.152671755725,6.0,1.0,6.0,0.2696629213483146,50,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",5013478110084,-,B0D9LY2MJX,0.912,24.99,,6.0,6.0,,550ml,False
UNCERTAIN,False,1:1 Match,18.0716666666666,18.0716666666666,926.752136752136,1.0,1.0,1.0,0.14468085106382977,100,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",5012145000369,-,B0FJ1XS191,1.68,29.99,,,,,,False
UNCERTAIN,False,BUNDLE (4x) - OK,11.1546666666666,15.1866666666666,909.38123752495,4.0,1.0,4.0,0.24561403508771928,100,OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",5018705740478,-,B0D876QQH4,1.344,31.58,,,4.0,0.19l,,False
UNCERTAIN,False,1:1 Match,106.259583333333,106.259583333333,905.107183418512,1.0,1.0,1.0,0.20125786163522014,50,FESTIVE MAGIC LED LIGHTS 500 CLEAR CABLE WHIT,"Andonstar AD246S-M HDMI Digital Microscope - 2000x, 3 Lens 2160P UHD Video Record, 7 Inch LCD Soldering Microscope",4894158102466,-,B09VPPS96M,13.4279999999999,169.99,,,,,7inch,False
UNCERTAIN,False,1:1 Match,12.3616666666666,12.3616666666666,889.328537170263,1.0,1.0,1.0,0.20425531914893616,50,OVEN DISH STONEWARE 4 ASSORTED COLOURS,Woaboy Velvet Curtains 90 Drop Olive Green Curtain for Living Room Thermal Blackout for Bedroom Luxury Eyelet Drapes Soft Window Treatment Insulated Soundproof & Room Darkening W 46 x L 90 2 Panels,8721037279048,-,B09YCY66QQ,1.008,24.89,,,46.0,,,False
UNCERTAIN,False,1:1 Match,12.325,12.325,874.113475177304,1.0,1.0,1.0,0.2558139534883721,300,OVEN DISH STONEWARE 4 ASSORTED 90ML,"InveroÂ® 4x Set of Mini Stoneware Rectangular Coloured Small Oven to Table Baking Dish ideal for Lasagne, Pies, Casserole, Tapas and more",8721037370288,5056075652052,B074TJP5M3,1.032,24.99,,,4.0,90ml,,False
MODERATE_CONFIDENCE,False,1:1 Match,10.6516666666666,10.6516666666666,873.087431693989,1.0,1.0,1.0,0.3125,200,SPECIAL OCCASSIONS CHRISTMAS WINDOW STENCILS,Newcastle Pint Glass,5055319520690,-,B0BG8XD59D,0.804,21.95,,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,10.5295833333333,10.5295833333333,863.080601092895,1.0,1.0,1.0,0.5242718446601942,50,BRIGHT & HOMELY METAL WATERING CAN ROSE,Woodside Silver 9L Metal Garden and Plant Watering Can with Rose,5050796010788,5055864219438,B07WMYF37Z,0.804,19.99,HIGH_LIKELIHOOD_FILTERED_OUT,,,,9l,False
UNCERTAIN,False,1:1 Match,23.355,23.355,840.107913669064,1.0,1.0,1.0,0.10762331838565023,400,FESTIVE MAGIC YARD SIGN STAKE,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",4894158087176,-,B0C7FJY9SL,2.676,42.99,,,,,,False
UNCERTAIN,False,1:1 Match,10.3616666666666,10.3616666666666,822.354497354497,1.0,1.0,1.0,0.22127659574468084,50,BRIGHT & HOMELY DUSTPAN & BRUSH SET SILVER,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",5050796011792,-,B082G91T8Q,0.852,21.59,,,,,10.2inch,False
UNCERTAIN,False,1:1 Match,37.3616666666666,37.3616666666666,817.541940189643,1.0,1.0,1.0,0.22439024390243903,200,SILVERHOOK UNDER SEAL SPRAY 500ML,Unicorn Eclipse Ultra 2.0 Professional Dartboard | Venom Black Razor Spider | Hi-Vis Horizontal Numbers | Abyss Intense Vibrant Colour Longevity | Rotatable Symmetric Logos,5036029500349,54722799025,B0F7HN2YJZ,4.824,69.95,,,,500ml,,False
UNCERTAIN,False,1:1 Match,12.8883333333333,12.8883333333333,800.517598343685,1.0,1.0,1.0,0.14912280701754385,600,FESTIVE MAGIC LED B/O 20 LIGHTS W/WHITE,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",4894158038055,-,B0DZHGVX45,1.272,25.99,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,11.965,11.965,797.666666666666,1.0,1.0,1.0,0.37398373983739835,500,DUNLOP CAR AIR FRESHENER 2.8ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,871125223930,-,B0773HXND3,1.14,27.99,,,,2.8ml,2000w,False
UNCERTAIN,False,1:1 Match,11.965,11.965,797.666666666666,1.0,1.0,1.0,0.21212121212121213,500,DUNLOP CAR AIR FRESHENER HAPPY FACE 4ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252239293,-,B0773HXND3,1.14,27.99,,,,4ml,2000w,False
UNCERTAIN,False,BUNDLE (2x) - OK,9.4835833333333,10.4195833333333,783.427318295739,2.0,12.0,24.0,0.19327731092436976,300,"JAUNTY PARTYWARE CONFETTI PARTY BOWLS 6"" 12PK","Jaunty 24pk Bulk Party Flashing Glasses - Neon Rave Accessories - Light Up Glasses for Adults - Multicolour LED Glow for Birthdays, Festivals, Dance Events, Fancy Dress, and Celebration Parties",5056683919721,-,B07PMB7PYK,0.936,19.99,,12.0,24.0,,,False
UNCERTAIN,False,1:1 Match,11.915,11.915,768.709677419354,1.0,1.0,1.0,0.10526315789473684,500,DUNLOP BIKE SPOKE WRENCH 10-15,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252475967,-,B0773HXND3,1.2,27.99,,,,,2000w,False
UNCERTAIN,False,1:1 Match,17.8716666666666,17.8716666666666,767.024320457797,1.0,1.0,1.0,0.13157894736842105,200,GOODYEAR LINT REMOVER BRUSH,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441452111,609613846212,B00YA95TZI,2.136,32.99,,,,,,False
UNCERTAIN,False,BUNDLE (1x) - OK,8.51286666666666,8.66166666666666,740.31339031339,1.2,5.0,6.0,0.2732919254658385,100,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",5030481960260,-,B095RYQRP3,0.744,29.99,,5.0,6.0,170ml,300ml,False
UNCERTAIN,False,1:1 Match,73.895,73.895,734.542743538767,1.0,1.0,1.0,0.02575107296137339,100,ADDIS LONG HANDLE DUSTPAN & BRUSH,"Powerful 2200W Premium Garment Steamer with 3L Water Tank, Dual Steam Settings for Rapid Wrinkle Release, Suitable for All Fabrics Including Delicates, Updated Design, Fridja f1200 Clothes Steamer Pro",5010303031057,5065018907005,B0D3M53JGG,11.4119999999999,132.99,,,,,"2200w,3l",False
UNCERTAIN,False,1:1 Match,8.52499999999999,8.52499999999999,728.632478632478,1.0,1.0,1.0,0.1941747572815534,100,PRIMA SIDE PLATE PLAIN 19CM,"MATANA 40 Premium White Plastic Plates with Gold Lace Rim - 20x 26cm Dinner Plates, 20x 19cm Side Plates - Elegant & Reusable Dinnerware for Weddings, Birthdays, Catering, Parties",5038673190204,5060630696542,B0D9KHXPYC,0.744,18.99,,,20.0,19cm,"19cm,26cm",False
MODERATE_CONFIDENCE,False,1:1 Match,28.78875,28.78875,725.157430730478,1.0,1.0,1.0,0.3473053892215569,400,EVERBUILD SEALANT STRIPOUT TOOL,Everbuild Super Flow Sealant/Adhesive Cartridge Applicator Gun with Rotating Barrel â€“ Soft Grip Handle â€“ For Cartridges Up to 310 ml,5029347603557,-,B00IZMVQOO,4.104,49.65,,,,,310ml,False
UNCERTAIN,False,SPLIT (1/3) - OK,8.419666666666659,7.97166666666666,718.168168168168,0.3333333333333333,3.0,1.0,0.2871287128712871,600,PPS PLASTIC PLATE 3CPMPARTMENTS WHITE 26CM 3PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",50304811981158,713153940771,B07D988TDH,0.672,17.99,,3.0,,26cm,"10inch,26cm",False
UNCERTAIN,False,SPLIT (1/6) - OK,8.53166666666666,7.97166666666666,718.168168168168,0.16666666666666666,6.0,1.0,0.24338624338624337,600,PPS 26CM PLASTIC WHITE PLATE 6 PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",5030481980763,713153940771,B07D988TDH,0.672,17.99,,6.0,,26cm,"10inch,26cm",False
UNCERTAIN,False,1:1 Match,13.7516666666666,13.7516666666666,716.232638888888,1.0,1.0,1.0,0.12380952380952381,200,APOLLO SPOON REST,"EDURINO Robin Starter Set - Numbers, Shapes Games, Early Math Skills, Counting & Addition - Educational Toy for Kids 4+ - Includes 1 x Robin, Ergonomic Pen, App Access, Handwriting, Interactive",5026180022453,4262362470273,B0CGBQ2Z73,1.644,26.99,,,,,,False
UNCERTAIN,False,1:1 Match,10.5183333333333,10.5183333333333,710.698198198198,1.0,1.0,1.0,0.1452991452991453,50,PROKLEEN SHORT HANDLE ULTIMATE PLUNGER,"K&F CONCEPT Electric Air Duster- Compressed Air Duster PC Cleaner, 110000RPM Air Blower, Speed Adjustable Mini Blower with Fast Charging, Dust Blower for Computer, Keyboard, House, Outdoor and Car",5055706641915,-,B0FF4BG2Z9,1.116,22.09,,,,,,False
UNCERTAIN,False,1:1 Match,15.3333333333333,15.3333333333333,687.593423019432,1.0,1.0,1.0,0.2265625,200,WOODEN CHRISTMAS TREE DECORATION 25CM (2 ASSORTED DESIGNS),"Philips 3600LM Solar Security Lights, 5000K Waterproof Dimmable LED Motion Sensor Outdoor Lights, 3 Adjustable Heads w/5m Cable, Separate Solar Panel with 3 Modes Solar Flood Lights for Yard, Garage",8719987548482,8721103107770,B0FBGZRLRK,2.016,35.14,,,,25cm,5m,False
MODERATE_CONFIDENCE,False,1:1 Match,32.0216666666666,32.0216666666666,684.223646723646,1.0,1.0,1.0,0.3983050847457627,100,AMTECH RECHARGEABLE WORK LIGHT WITH MAGNETIC STAND 3W,"T-SUN Rechargeable LED Work Light with Metal Stand,4100Lumen Portable Magnetic Camping Light,10400Ah Battery,Job Site Lighting for Outdoor Barbecue Golf Fishing Indoor Workshop Garage",5032759051380,-,B0FGJ9JGSB,4.95599999999999,59.99,,,,3w,,False
UNCERTAIN,False,1:1 Match,10.1216666666666,10.1216666666666,674.777777777777,1.0,1.0,1.0,0.14018691588785046,50,"KIYOTO CEREAL BOWL 6""","SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",8694169938599,-,B082G91T8Q,1.14,21.59,,,,,10.2inch,False
MODERATE_CONFIDENCE,False,1:1 Match,17.975,17.975,673.220973782771,1.0,1.0,1.0,0.40476190476190477,400,PAN WITH LID STONEWARE 8 ASSORTED,"Amazon Basics 8-Piece Non-Stick Cookware Set, Black",8721037317481,885169695515,B074817DK1,2.544,38.49,,,,,,False
UNCERTAIN,False,BUNDLE (32x) - LOSS,-25.869000000000096,10.2149999999999,672.03947368421,32.0,1.0,32.0,0.2430939226519337,100,CADIX 25CM DINNER PLATE,"KAHEIGN 32Pcs Unbreakable Black Plastic Dinnerware Set, 8 Sets of 25cm Dinner Plates, 20cm Salad Plates, 720ml Bowls, 360ml Cups - Microwave & Dishwasher Safe",26102377925,769044082570,B0DTDLVHTN,1.164,24.99,,,32.0,25cm,"20cm,25cm,360ml,720ml",False
UNCERTAIN,False,1:1 Match,18.2566666666666,18.2566666666666,668.742368742368,1.0,1.0,1.0,0.25961538461538464,400,PREMIER BATTERY OPERATED 24 LED MULTI ACTION TIMER LIGHTS WARM WHITE,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",5053844001646,5037331032078,B09P58TDMW,2.616,32.0,,,,,,False
UNCERTAIN,False,1:1 Match,21.2383333333333,21.2383333333333,667.872117400419,1.0,1.0,1.0,0.1527777777777778,50,BETTINA MOP CHENILLE MOP & HANDLE,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578018609,-,B07YWB6QGR,3.15599999999999,38.77,,,,,,False
UNCERTAIN,False,1:1 Match,22.9916666666666,22.9916666666666,664.499036608863,1.0,1.0,1.0,0.1452513966480447,100,BRIGHT & HOMELY HEAVY DUTY CONCERTINA TOILET PLUNGER LARGE,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,5050796012089,-,B0BPLGMW1B,3.492,42.77,,,,,,False
UNCERTAIN,False,1:1 Match,15.7245833333333,15.7245833333333,655.190972222222,1.0,1.0,1.0,0.24175824175824176,200,BBQ KNIFE STAINLESS STEEL,"PAUDIN 12 Inch Carving Knife, Premium Slicing Knife with with High Carbon Stainless Steel for Cutting Smoked Brisket, BBQ Meat, Turkey - Ergonomic G10 Handle",8720573452700,-,B09LQ9CQT8,2.22,28.99,,,,,12inch,False
UNCERTAIN,False,1:1 Match,67.4916666666666,67.4916666666666,652.093397745571,1.0,1.0,1.0,0.19138755980861244,100,BAUER STRAIGHTENER BRUSH 38820 BLACK 21.04,LEGO | Marvel Iron Man Mark 3 Collectors' Edition Figure - Avengers Display Model Kit for Adults - incl. a Minifigure & Arc Reactor - Collectible Gift for Fans - 76344,5025301388218,-,B0FPXDNJ1T,11.76,119.99,,,,,,False
UNCERTAIN,False,1:1 Match,11.645,11.645,646.944444444444,1.0,1.0,1.0,0.0881057268722467,100,GLEAMAX BROOM AND HANDLE SILVER,"304 Ink Cartridge Remanufactured for HP 304 Black Ink Cartridge, 304XL Black for Envy 5020 5010 5030 5032 5000, DeskJet 3720 2600 2633 2632, 3733 2634 3760, 3750 3735 3762, 2630 2620 2622 (2-Pack)",5030481680083,741960240197,B08XX11X5N,1.5,23.73,,,304.0,,,False
UNCERTAIN,False,1:1 Match,16.7416666666666,16.7416666666666,638.994910941475,1.0,1.0,1.0,0.18867924528301888,900,DUNLOP BICYCLE MINI PUMP,"Electric Bike Pump, 150Psi Portable Bicycle Tire Pump with Digital Pressure Gauge for E-Bike, Road and Mountain Bicycle Pump, Mini Bike Pump with Presta, Schrader, Dunlop Valve Accessories",8711252173559,-,B0CL5YG3TW,2.484,29.99,,,,,,False
UNCERTAIN,False,1:1 Match,11.3483333333333,11.3483333333333,637.5468164794,1.0,1.0,1.0,0.1523809523809524,500,SEW YOUR OWN GONK KIT,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056283855917,-,B0773HXND3,1.476,27.49,,,,,2000w,False
UNCERTAIN,False,1:1 Match,73.13,73.13,631.519861830742,1.0,1.0,1.0,0.11926605504587157,50,APOLLO WOOD NAIL BRUSH PK24,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",5026180062084,717710483480,B0FGHZB8FM,13.2359999999999,129.0,,,,,"1.60kg,64mm",False
UNCERTAIN,False,1:1 Match,21.1425,21.1425,631.119402985074,1.0,1.0,1.0,0.19428571428571428,100,ROLSON  HOLLOW PUNCH 9PCE SET,"BBDINO Super Elastic Silicone Mould Making Kit, 2000g Jade Green, Liquid Silicone 1:1 Mixing, Ideal for Making Moulds of Resins, Plaster, Wax etc.",5029594262606,-,B09M9XKPFW,3.36,37.98,,9.0,,,2000g,False
UNCERTAIN,False,1:1 Match,7.24166666666666,7.24166666666666,618.945868945869,1.0,1.0,1.0,0.1650485436893204,700,FIRE STARTER WOOD SET,"Survival Flint and Steel - Fire Starter Ferrocerium XL 10mm - Light More Than 15,000 Fires Ferro Rod - Firelighter Included - Firestarter Survival Kit for Camping, Bushcraft (Pine wood)",8711252168487,3760296600113,B07W3FCH5N,0.744,14.99,,,,,10mm,False
MODERATE_CONFIDENCE,False,1:1 Match,7.09833333333333,7.09833333333333,617.246376811594,1.0,1.0,1.0,0.32098765432098764,100,GREEN BLADE HAND TROWEL WITH WOODEN HANDLE,"4-Piece Garden Tool Gift Set | Ash Wooden Handles | Trowel, Hand Transplanter, Weeder & Fork | Made with Stainless Steel",5017403012290,5060657740273,B0B5H4KQ9C,0.72,16.99,,,,,,False
UNCERTAIN,False,1:1 Match,22.8733333333333,22.8733333333333,611.586452762923,1.0,1.0,1.0,0.19444444444444445,100,MINKY SPONGE MOP WITH HANDLE,OLEVS Men Watch Chronograph Stainless Steel Quartz Business Dress Luminous Waterproof Multi-Function Men Wrist Watch,5010353317903,-,B0DY5VTRDH,3.828,43.0,,,,,,False
UNCERTAIN,False,1:1 Match,14.9662499999999,14.9662499999999,610.867346938775,1.0,1.0,1.0,0.18823529411764706,100,GIFTMAKER FESTIVE CRAFT ACTIVITY PACK,"TOPDON AL400-A OBD2 Code Reader, 10 OBD2 Functions, Check Engine Light/Smog Emission Test / O2 Sensor Test/EVAP, Free Lifetime Update",5012128606403,-,B09RG376NY,2.28,27.99,,,,,,False
UNCERTAIN,False,1:1 Match,7.415,7.415,607.786885245901,1.0,3.0,3.0,0.242152466367713,200,BRIGHT & HOMELY MASKING TAPE 24MMx15M PACK OF 3,"ScotchBlue Multi-Surface Premium Masking Tape, Pack of 3, 48 mm x 41 m, Scotch Adhesive Blue Painters Tape, For Painting and Decorating, Indoor & Outdoor, Sticks Well, 70% PEFC",5050796011709,4054596721999,B09LTDXR1W,0.804,16.71,,3.0,3.0,24mmx15m,"41m,48mm",False
UNCERTAIN,False,BUNDLE (25x) - LOSS,-46.312333333333406,16.4716666666666,603.357753357753,25.0,1.0,25.0,0.1568627450980392,200,BBQ TOOL SET 3PCE,"VonHaus BBQ Tool Set with Case, 25Pcs BBQ Accessories Kit Including Spatula, Fork, Tongs, Thermometer, Barbecue Grill Mat, Basting Brush & Cleaner, Heavy Duty Utensils for Outdoor Cooking",8721037348706,5056115737039,B0CX67VB8X,2.616,35.99,,3.0,25.0,,,False
MODERATE_CONFIDENCE,False,BUNDLE (13x) - LOSS,-35.778666666666695,30.8933333333333,596.396396396396,13.0,1.0,13.0,0.3333333333333333,100,DEKTON HANDLE MANHOLE KEY 2PC SET,"ROUGHNECKÂ® Universal Manhole Key Set, 13 Pieces: 2 Handles, 11 Keys (6 Types) and Carry Case",5055441458601,5057902120010,B0DPR7Q4P5,5.556,59.38,,,13.0,,,False
UNCERTAIN,False,BUNDLE (6x) - OK,3.1533333333332996,11.0133333333333,592.114695340501,6.0,1.0,6.0,0.24347826086956523,50,ARENA GLASS TUMBLERS 360ML 3PCE,"CRYSTALIA Premium Drinking Glasses Set of 6 Tall Glass Tumbler 360ml LEAD FREE Water Glasses, Heavy Base Highball Glass Water Tumblers, Cocktail, Milkshake, Milk, Iced Tea, Soda Glasses Juice Glasses",8964000624418,612508278739,B07P9G321R,1.572,25.96,,3.0,6.0,360ml,360ml,False
UNCERTAIN,False,1:1 Match,15.8333333333333,15.8333333333333,586.419753086419,1.0,1.0,1.0,0.10810810810810811,100,FLASH MAX MOP HEAD,ReBorn - Recycled Washing Up Bowl - Kitchen Dish Wash & Drain - Large Carry Handles - Integrated Plug - Useful Pour Spout - 9 Litres Capacity - Made in Britain (Stone),5010303194004,5065016200122,B0CRN4161Q,2.58,33.94,,,,,9litres,False
MODERATE_CONFIDENCE,False,1:1 Match,10.1416666666666,10.1416666666666,586.223506743738,1.0,1.0,1.0,0.36363636363636365,200,BROOKSTONE EXPANDING CAR SPONGE 2PC,Newcastle Pint Glass,5055441416830,-,B0BG8XD59D,1.416,21.95,,,,,,False
UNCERTAIN,False,1:1 Match,11.885,11.885,576.941747572815,1.0,1.0,1.0,0.21904761904761905,100,PRICE & KENSINGTON MILAN CONICAL MUG,"Cole & Mason 605 Salt and Pepper Mill Set, Precision+/Ceramic Mechanisms, Adjustable Salt and Pepper Grinders, Acrylic, 144mm, Cooking/Seasoning, Lifetime Mechanism Guarantee",5010853188416,5011268823138,B0C9MMVLW7,1.812,24.99,,,,,144mm,False
UNCERTAIN,False,BUNDLE (3x) - OK,5.71425,7.58625,570.394736842105,3.0,1.0,3.0,0.17177914110429449,50,GREENFIELDS 20CM PLANT POT,"20cm, 18cm, 16cm Plastic Plant Pots, Plant Pots with Drainage Holes and Saucers, A Set of 3 Flower Pots, Modern Decorative Planters, Blue",5014348229004,-,B0DJ38DJ6D,0.936,15.99,,,3.0,20cm,"16cm,18cm,20cm",False
UNCERTAIN,False,BUNDLE (2x) - OK,10.913249999999898,13.0012499999999,567.740174672488,2.0,1.0,2.0,0.2,50,TERRACOTTA  HALF POT 20CM,Green Thumbz Terracotta Plant Pots - 20cm x 2 Pack Large Terracotta Pots with Saucer and Drainage Hole - Flower Pots Outdoor or Indoor Use - Brown Clay Pot with Tray,5021346493092,-,B0FFHJKPF5,2.088,24.99,,,2.0,20cm,20cm,False
