SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
MODEL FIGHTER PLANE KIT 8 ASSORTED,"Airfix Standard Model Set - A01071C Supermarine Spitfire Mk.Ia Model Building Kit - Plastic Model Plane Kits for Adults & Children 8+, Set Includes Sprues, Decals & Paint Guide - 1:72 Scale Model",B0CZXRSTVW,5012870000000,title,T2_TITLE_MATCH,medium,800,800,2.201666667,144.8464912,0.97,8.99,A,MATCH,,https://www.efghousewares.co.uk/model-fighter-plane-kit-8-assorted-120225,https://www.amazon.co.uk/dp/B0CZXRSTVW,,10
BLOC BICYCLE PUMP KIT,"Bicycle Pump – Mini Bike Pump Portable – Aluminum Alloy Cycle Pump For Presta & Schrader Valve, Super Fast Tyre Inflation – For Road & Mountain Bikes",B089NM5MX4,5056170000000,title,T2_TITLE_MATCH,medium,800,800,2.2,158.2733813,0.84,7.98,A,MATCH,,https://www.efghousewares.co.uk/bloc-bicycle-pump-kit,https://www.amazon.co.uk/dp/B089NM5MX4,Available (see Keepa data),1
BIN & LID 50LTR ASSORTED,"Addis 50ltr Pedal Bin, Grey Metallic, 518120",B01DP0PAPG,8694310000000,EAN,T1_EAN_EXACT,high,300,300,5.810416667,167.9311175,2.91,16.49,A,MATCH,,https://www.efghousewares.co.uk/bin-lid-50ltr-assorted-117699,https://www.amazon.co.uk/dp/B01DP0PAPG,,
FARM ANNIMALS 3 ASSORTED ANIMALS 7X9X8CM,"12pcs Farm Animals,Mini Animal Toys Plastic Realistic,Farm Toys Set Educational Playset for Tollders Kids for 2 3 4 5 6 7 Year Olds (Farm Animals)",B0F87SVY7K,8721040000000,title,T2_TITLE_MATCH,medium,800,700,2.178333333,135.300207,1.06,7.99,A,MATCH,,https://www.efghousewares.co.uk/farm-annimals-3-assorted-animals-7x9x8cm-120605,https://www.amazon.co.uk/dp/B0F87SVY7K,Available (see Keepa data),1
WORD STACKERS  WORD GAME,"Upwords, Fun and Challenging Family Word Game with Stackable Letter Tiles, for Ages 8 and Up",B07N3ZM4GQ,5015930000000,title,T2_TITLE_MATCH,medium,200,200,8.705,232.7540107,3.19,22.83,A,MATCH,,https://www.efghousewares.co.uk/word-stax-3d-word-game,https://www.amazon.co.uk/dp/B07N3ZM4GQ,Available (see Keepa data),7
BLACKSPUR RATCHET SCREWDRIVER SET 17PC,"Wera Kraftform Kompakt 60 Ratchet screwdriver & Bit Set, 17pc, 05051040001",B00476DIN4,5017400000000,title,T2_TITLE_MATCH,medium,50,,34.63833333,1512.590975,1.74,56.95,A,MISMATCH_CHECK,"Amazon pack of 17, supplier single unit",https://www.efghousewares.co.uk/blackspur-ratchet-screwdriver-set-17pc-109529,https://www.amazon.co.uk/dp/B00476DIN4,,9
BEAUFORT STEAMER FOOD CONTAINER300ML,Sistema Microwave Food Steamer with Removable Steamer Basket | Large 3.2 L | Red/Clear,B005D6XZ4O,5014350000000,title,T2_TITLE_MATCH,medium,300,300,5.76125,559.3446602,0.48,12.99,A,MATCH,,https://www.efghousewares.co.uk/beaufort-steamer-food-container-30-ltr,https://www.amazon.co.uk/dp/B005D6XZ4O,,
TOWER PRESTO 2 TIER STEAMER PT21004WHT,"Aigostar 3 Tier Electric Food Steamer 12L, 900W Vegetable Steamer with 60 Minute Timer, BPA Free, Separate Rice Bowl and Stackable Steam Baskets, Healthy Cooking, Energy Saving, Refill While Steaming",B0CZDKK3R9,5056030000000,title,T2_TITLE_MATCH,medium,300,300,5.749583333,30.66444444,18.2,37.99,A,MATCH,,https://www.efghousewares.co.uk/tower-presto-2-tier-steamer-pt21004wht,https://www.amazon.co.uk/dp/B0CZDKK3R9,,
NIGHTLIGHT DINOSAUR COLOUR CHANGING,Kids Night Light Squishy Dinosaur Nightlight for Kids Room 7 Color Changing Children Bedside Lamp Portable Rechargeable Touch Dimmable Baby Silicone Cute Night Light Dinosaur Lamp for Boys Girls,B0D4JNBKP1,5050570000000,title,T2_TITLE_MATCH,medium,500,500,3.426666667,146.4387464,1.79,12.74,A,MATCH,,https://www.efghousewares.co.uk/nightlight-dinosaur-colour-changing-120065,https://www.amazon.co.uk/dp/B0D4JNBKP1,Available (see Keepa data),2
SOUDAL EXPANDING FOAM HANDHELD 750ML,Soudal 750ml Champagne Gap Filler Expanding Foam Handheld Spray with Nozzle & Gloves (3),B07STZLCM6,5411180000000,EAN,T1_EAN_EXACT,high,400,400,4.254583333,97.80651341,3.8,15.55,A,MATCH,,https://www.efghousewares.co.uk/soudal-expanding-foam-750ml-handheld-103655,https://www.amazon.co.uk/dp/B07STZLCM6,,
POSTER PAINT 6,"Scola Readymix Water Based Tempera Paint, 6 Assorted Bright Colours, 600ml Bottles, Safe Non-Toxic Poster Paints, Craft Projects, Suitable for 3+",B003LVYN6M,5015930000000,report_reconstruction,T2_TITLE_MATCH,high,500,500,3.387333333,237.540907,0.876,14.86,A,MATCH,,https://www.efghousewares.co.uk/poster-paint-6-120372,https://www.amazon.co.uk/dp/B003LVYN6M,,5
THL TESNY AIRTIGHT FOOD BOX 1150ML,Sistema KLIP IT PLUS Food Storage Containers | 7.5 L Rectangle | Stackable & Airtight Fridge/Freezer Food Box with Lid | BPA-Free Plastic,B08L6QYJ4F,8682660000000,title,T2_TITLE_MATCH,medium,700,700,2.416666667,142.9980276,1.14,9.2,A,MATCH,,https://www.efghousewares.co.uk/thl-tesny-airtight-food-box-1150ml-121377,https://www.amazon.co.uk/dp/B08L6QYJ4F,,
FIRST STEPS BABY BOTTLE JUNGLE ASSORTED,NUK First Choice+ Baby Bottles | 0-6 Months | 300 ml | Anti-Colic Bottles with Orthodontic Silicone Teat | Temperature Control | BPA-Free | Grey & White | 3 Count,B088S8BXN9,5015300000000,title,T2_TITLE_MATCH,medium,300,300,5.628333333,396.3615023,0.87,14.89,A,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/first-steps-baby-bottle-jungle-asstd,https://www.amazon.co.uk/dp/B088S8BXN9,Available (see Keepa data),5
"CHRISTMAS CRACKER 10 X 12"" SANTA AND FRIENDS","Aisszhao 6 Pack Christmas Party Crackers,Christmas Crackers with Santa's Friends Building Block Xmas Cracker,Luxury Xmas Family Cracker with Novelty Gifts Party Hats",B0DDCFRKB4,5015300000000,title,T2_TITLE_MATCH,medium,500,500,3.365,76.30385488,3.86,15.99,A,MATCH,,https://www.efghousewares.co.uk/christmas-cracker-10-x-12-santa-and-friends-122440,https://www.amazon.co.uk/dp/B0DDCFRKB4,Available (see Keepa data),1
DEKTON HIGH VIS VEST ONE SIZE FITS ALL,"5 Pack Hi Vis Vests,Safety Vests,Standard Size Reflective High Visibility Vests,Unisex Hi Vis Jacket for Traffic Work, Running, Surveyor and Security Guard Construction Vest",B0BC3MRLRZ,5055440000000,title,T2_TITLE_MATCH,medium,300,300,5.571666667,179.153269,2.56,14.99,A,MATCH,,https://www.efghousewares.co.uk/dekton-high-vis-vest-one-size-fits-all-122035,https://www.amazon.co.uk/dp/B0BC3MRLRZ,Available (see Keepa data),1
FIRST STEPS BABY BOTTLE SAFARI ASSORTED,NUK First Choice+ Baby Bottles Set | 0-6 Months | Temperature Control | Anti Colic Vent | 300 ml | BPA-Free | Silicone Teat | 3 Count | Safari,B09BD2D4VW,5015300000000,title,T2_TITLE_MATCH,medium,300,300,5.563333333,391.7840376,0.87,14.8,A,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/first-steps-baby-bottle-safari-asstd,https://www.amazon.co.uk/dp/B09BD2D4VW,,3
VOLTAGE TESTER,"Voltage Tester VD200, 12V-1000V/48V-1000V Dual Range Non-Contact Electric Tester, Sensitivity Electrical Voltage Pen Indicator light with NCV, Flashlight, Buzzer Alarm, Wire Breakpoint Finder",B0B292F21Q,5056340000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,1.665,142.3076923,0.62,7.47,A,MATCH,,https://www.efghousewares.co.uk/voltage-tester-118633,https://www.amazon.co.uk/dp/B0B292F21Q,Available (see Keepa data),1
ADORN COLOUR MANICURE SET WITH CASE,"Lily England Manicure Set for Women & Girls - Nail Kit & Pedicure Tools with a Rose Gold Travel Case - Stainless Steel Nail Set Includes a Filer, Tweezer, Dual Cuticle Pusher, Scissors & a Clipper",B07MTQ7GKK,6923460000000,title,T2_TITLE_MATCH,medium,700,700,2.377916667,150.5010549,1.03,8.99,A,MATCH,,https://www.efghousewares.co.uk/adorn-colour-manicure-set-with-case-121094,https://www.amazon.co.uk/dp/B07MTQ7GKK,,
PRECISON JEWELLERY PLIERS ASSORTED,"Jewellery Pliers - Reastar 3 PCS Pliers for Jewellery Making, Jewelry Making Tools with Jump Ring Opener - for Jewelry Beading Cutting Wrapping and DIY Craft Supplies",B08XXC6K5Q,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,1.655,119.0647482,0.84,6.99,A,MATCH,,https://www.efghousewares.co.uk/precison-jewellery-pliers-assorted-122312,https://www.amazon.co.uk/dp/B08XXC6K5Q,Available (see Keepa data),2
PRIDE & GROOM FLEA & TICK COLLAR CATS,"Cat Repellent Treatment, Single Pack Repellent Collar, Adjustable for Small Medium Large Cats, Glow in the Dark Natural Waterproof Design (Single Pack Purple)",B0CHPTJY8G,5053250000000,title,T2_TITLE_MATCH,medium,300,300,5.468333333,350.534188,1.01,12.97,A,MATCH,,https://www.efghousewares.co.uk/pride-groom-flea-tick-collar-cats,https://www.amazon.co.uk/dp/B0CHPTJY8G,Available (see Keepa data),1
Jellopy Sour Gummy Rings 160g,"Sweetzone Twin Cherries Sweet Tub, 100 Pcs, 800, Halal Sweets, Sour Sweets, Gummy Candy, Jelly Candy, and Gummy Candy in Fun Tubs of Sweet, Fruit Flavour Gums for Everyone",B008I34VR4,8681860000000,report_reconstruction,T2_TITLE_MATCH,high,500,500,3.27625,235.7014388,0.84,9.99,A,MATCH,,https://www.efghousewares.co.uk/jellopy-sour-gummy-rings-160g-106962,https://www.amazon.co.uk/dp/B008I34VR4,,
GRIMALDI MAXISTONE FRYING PAN 28CM,"Tri-Ply Stainless Steel Frying pan 28cm, Skillet 11inch, Induction Cooking Pan, Fast & Even Heat, Compatible with All Cooktops Up to 315℃",B0FL27L2T8,5060750000000,title,T2_TITLE_MATCH,medium,100,100,16.295,192.8402367,7.9,42.99,A,MATCH,,https://www.efghousewares.co.uk/grimaldi-maxistone-frying-pan-28cm-112981,https://www.amazon.co.uk/dp/B0FL27L2T8,Available (see Keepa data),1
WICKED DIY PRESS ON NAILS,"French Tip Press on Nails - 240Pcs Short Fake Nails Set - 15 Size Acrylic Full Cover Artificial Fake Nails, Natural Color - French Tip Press on Nails Short Square DIY Nail Extensions",B0D62CPXVS,5015930000000,title,T2_TITLE_MATCH,medium,400,400,4.061666667,284.032634,0.88,9.59,A,MATCH,,https://www.efghousewares.co.uk/wicked-diy-press-on-nails-123371,https://www.amazon.co.uk/dp/B0D62CPXVS,Available (see Keepa data),1
DEKTON SMOOTHING PLANE,Draper Expert 250mm Smoothing Beech Wood Plane | 50mm Blade Hand Tools | High Carbon Steel Manual Tool | Wooden Handle and Knob | 45241,B0034BCTRE,5055440000000,title,T2_TITLE_MATCH,medium,400,400,4.061666667,66.25883632,5.58,21.95,A,MATCH,,https://www.efghousewares.co.uk/dekton-smoothing-plane,https://www.amazon.co.uk/dp/B0034BCTRE,,13
ADORN TABLE RUNNER FEATHER 31X92CM ASSORTED,"Snowkingdom 2 Pieces Gold Table Runner, Sequin Glitter Foil Metallic Thin Mesh Runner Roll 11""x108"", Gold Table Decorations for Event Party, Wedding, Birthday Party, Christmas",B09PRGS957,6923460000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,1.599666667,75.38485705,1.572,8.99,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/adorn-table-runner-feather-31x92cm-assorted-118118,https://www.amazon.co.uk/dp/B09PRGS957,Available (see Keepa data),1
KINGFISHER DELUXE FOLDING PRUNING SAW,"Mossy Oak Pruning Saw, Folding Hand Saw with Secure Lock, 3 Blades Made of Cr-V and 65Mn, for Wood, Bone, PVC, Tree Pruning, Camping, Hunting, Non-Ferrous Metal, Solid TPR Soft Grip and Portable Pouch",B071Z1Y34D,5013480000000,title,T2_TITLE_MATCH,medium,500,500,3.178333333,81.70522708,3.34,13.99,A,MATCH,,https://www.efghousewares.co.uk/kingfisher-deluxe-folding-pruning-saw,https://www.amazon.co.uk/dp/B071Z1Y34D,Available (see Keepa data),6
SEALAPACK ROLLS REFUSE 26 SACKS BLACK,200 Heavy Duty Black Bin Liners Refuse Sacks Bin Bag Rolls - Made in Britain,B07MZ6NF1G,5050380000000,report_reconstruction,T2_TITLE_MATCH,high,2000,,0.793333333,52.88888889,0.95,10.9,A,MATCH,,https://www.efghousewares.co.uk/sealapack-rolls-refuse-26-sacks-black,https://www.amazon.co.uk/dp/B07MZ6NF1G,,12
DURANE STAINLESS STEEL SIEVE 18X34.5CM,"Sieves and Strainers Set - Metal Sieve Stainless Steel, Fine Mesh Strainer | Pack of 3 | Kitchen Sieve Fine Mesh, Sive Cooking, Flour for Baking Rust Free Seive, Dishwasher Safe SIV, Colander",B08DLSFFCX,5055490000000,title,T2_TITLE_MATCH,medium,1000,,1.581666667,121.6666667,0.75,8.09,A,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/durane-stainless-steel-sieve-18x34-5cm-107359,https://www.amazon.co.uk/dp/B08DLSFFCX,Available (see Keepa data),1
ASHLEY DISPENSER BOTTLE,"Olive Oil Spray Bottle, 470ml 2 In 1 Glass Oil Dispenser/Pour & Sprayr Bottle, Kitchen Accessories, Kitchen Gadgets for Air Fryer, Salad, BBQ(Black)",B0D25YFS8F,5017400000000,EAN,T1_EAN_EXACT,high,4000,,0.394666667,18.59880616,1.572,7.64,A,MATCH,,https://www.efghousewares.co.uk/ashley-dispenser-bottle-109402,https://www.amazon.co.uk/dp/B0D25YFS8F,Available (see Keepa data),1
SMART CHOICE CHICKEN & RICE BONE DOG TREAT 10 PK 125G,Good Boy - Crunchy Chicken and Rice Bones - Dog Treats - Made with 100% Natural Chicken Breast Meat - 100 g ℮ - Low Fat Dog Treats - Case of 8,B003ESK66S,5052520000000,title,T2_TITLE_MATCH,medium,200,200,7.893333333,392.7031509,1.46,19.6,A,MATCH,,https://www.efghousewares.co.uk/smart-choice-chicken-rice-bone-dog-treat-10-pk-125g-117250,https://www.amazon.co.uk/dp/B003ESK66S,Available (see Keepa data),10
TALLON PARTY CRAZY 5 FACE PAINTS,"Snazaroo Ultimate Party Pack Face Paint Palette Kit for Kids and Adults, 8 Colours, 11pcs, Brush, Sponge, Guide, Water Based, Easily Washable, Non-Toxic, Makeup, Body Painting and Parties, for Ages 3+",B0DDXBRY5N,5013920000000,report_reconstruction,T2_TITLE_MATCH,high,200,200,7.886333333,562.5059439,0.852,17.65,A,MATCH,,https://www.efghousewares.co.uk/tallon-party-crazy-5-face-paints,https://www.amazon.co.uk/dp/B0DDXBRY5N,Available (see Keepa data),5
FIRST STEPS WIND UP BATH TOY,"Bath Toys for Kids, Baby Wind Up Bath Toys, Swimming Water Floating Turtle Penguin Clockwork Bathtub Pool Toy Game for Kids Boys Girls Toddlers Baby Bath Time",B08ZHNDFDD,5015300000000,title,T2_TITLE_MATCH,medium,600,600,2.625,175,0.95,9.99,A,MATCH,,https://www.efghousewares.co.uk/first-steps-wind-up-bath-toy-122515,https://www.amazon.co.uk/dp/B08ZHNDFDD,Available (see Keepa data),1
FAST FOOD PLAY SET,"BUYGER Pretend Play Kitchen Food Set Toys for 3 4 5+ Years Olds, Plastic Hamburger Fast Food Kids Kitchen Accessories with Tray for Kids Boys Girls",B07KWRZG3W,5012870000000,title,T2_TITLE_MATCH,medium,800,800,1.95,100,1.4,9.66,A,MATCH,,https://www.efghousewares.co.uk/fast-food-play-set-113434,https://www.amazon.co.uk/dp/B07KWRZG3W,Available (see Keepa data),1
SMART CHOICE TRIPLE KNOT BALL ROPE DOG TOY,Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),B0725XC6BS,5052520000000,title,T2_TITLE_MATCH,medium,700,700,2.226666667,97.23435226,1.74,10.94,A,MATCH,,https://www.efghousewares.co.uk/smart-choice-triple-knot-ball-rope-dog-toy-116337,https://www.amazon.co.uk/dp/B0725XC6BS,Available (see Keepa data),1
PLAY FOOD IN TUBE,"JOYIN 50 pcs Play Food Set for Kids,Plastic Toy Kitchen Accessories with Fruits,Vegetables & Desserts,Pretend Play Food Toys for Toddlers 2,3,4,5, Bithday Gift for Kids",B08HC6PMZ3,5033850000000,title,T2_TITLE_MATCH,medium,600,600,2.595,72.89325843,3.01,13.59,A,MATCH,,https://www.efghousewares.co.uk/play-food-in-tube,https://www.amazon.co.uk/dp/B08HC6PMZ3,Available (see Keepa data),2
SMART CHOICE RETRACTABLE DOG LEAD 3M 15KG,"TUG 360° Tangle-Free Retractable Dog Lead for Up to 15 kg Dogs | 5m Strong Nylon Tape/Ribbon (Small, Black)",B09BYWZYS6,5052520000000,title,T2_TITLE_MATCH,medium,400,400,3.891666667,116.1691542,2.8,14.99,A,MATCH,,https://www.efghousewares.co.uk/smart-choice-retractable-dog-lead-3m-15kg-116571,https://www.amazon.co.uk/dp/B09BYWZYS6,Available (see Keepa data),2
CREATOR ZONE GLITTER GLUE 10PC,"abeec 32 Glitter Glue Pens for Kids - 10ml Coloured Glitter Tubes |Craft Supplies for Children | Arts & Crafts, Card Making, Non-Toxic, Easy to Use",B08FT5BD4G,5056680000000,report_reconstruction,T2_TITLE_MATCH,high,500,500,3.10825,199.5025674,1.008,9.99,A,MATCH,,https://www.efghousewares.co.uk/creator-zone-glitter-glue-10pc-120848,https://www.amazon.co.uk/dp/B08FT5BD4G,,
CHRISTMAS SANTA  MUG ASSORTED,"THE TWIDDLERS 4 Pack Christmas Mugs in Gift Box, 340ml Fine Porcelain Hot Chocolate Cups, Assorted Santa, Penguin & Reindeer Designs, Festive Tableware for Secret Santa & Christmas Eve Boxes",B08HZF6YLN,5010790000000,title,T2_TITLE_MATCH,medium,600,600,2.588333333,71.30394858,3.08,13.99,A,MATCH,,https://www.efghousewares.co.uk/christmas-santa-mug-assorted-122587,https://www.amazon.co.uk/dp/B08HZF6YLN,Available (see Keepa data),2
MAKE YOUR OWN DIAMOND STICKER,"ORIENTAL CHERRY Girls Birthday Presents, Arts and Crafts for Kids, Make Your Own GEM Keychains - 5D Diamond Art Painting by Numbers Art Kits for Girl Kids, Gifts for Girls Boys, Easter Gifts for Kids",B0BDGKT8RZ,5033850000000,title,T2_TITLE_MATCH,medium,700,700,2.21375,159.2625899,0.84,8.49,A,MATCH,,https://www.efghousewares.co.uk/make-your-own-diamond-sticker,https://www.amazon.co.uk/dp/B0BDGKT8RZ,,
COOLER BAG FRUIT DESIGN 16LT,"AOTM Lunch Bags for Women, 12L Large Insulated Lunch Box with Adjustable Shoulder Straps, Multi-Pockets Pack Lunch Bag Reusable Picnic Cooler Bag for Girls Adults, Lunch Tote for Work/School/Travel",B0DSW5D9KF,8720570000000,report_reconstruction,T2_TITLE_MATCH,high,400,400,3.86625,76.55940594,4.5,15.99,A,MATCH,,https://www.efghousewares.co.uk/cooler-bag-fruit-design-16lt-107859,https://www.amazon.co.uk/dp/B0DSW5D9KF,,
PRIMA BAKING TRAY WITH HANDLE 36X24X5CM,"Brownie Tin Baking Tray Non Stick| 30x23x5 cm, Cake Trays for Baking Tins Large Rectangle Swiss Roll Tin, Easy to Clean Heavy Duty Deep Pan with Cutting Guides Swift Release",B08ZC4XFB2,5038670000000,title,T2_TITLE_MATCH,medium,300,300,5.137916667,167.3588491,2.52,14.99,A,MATCH,,https://www.efghousewares.co.uk/prima-baking-tray-with-handle-36x24x5cm,https://www.amazon.co.uk/dp/B08ZC4XFB2,,
ROYALFORD WOODEN KNIFE BLOCK SET 5PC,"D.Perlla Knife Set, 6-Piece Kitchen Knife Sets, Knife Block Set with High Carbon German Stainless Steel, Sharp Knives Set with Stylish Acacia Wood Block",B09DNVC9WD,6294020000000,title,T2_TITLE_MATCH,medium,1000,,1.538333333,8.866474544,16.8,36.79,A,MATCH,,https://www.efghousewares.co.uk/royalford-wooden-knife-block-set-5pc-112846,https://www.amazon.co.uk/dp/B09DNVC9WD,Available (see Keepa data),2
SNOW WHITE CHRISTMAS PROJECTOR TORCH 16   PATTERNS,"POPOYU 2Pcs Christmas Projector Torch for Kids,Christmas Slide Projector Torch with Realistic 24 Patterns Flashlight Projector,Kids Sleep Story Projector for Fun Christmas Stocking Eve Box Fillers",B0D9NPMVJZ,5050570000000,title,T2_TITLE_MATCH,medium,700,700,2.177916667,122.3548689,1.23,8.99,A,MATCH,,https://www.efghousewares.co.uk/snow-white-christmas-projector-torch-16-patterns-122761,https://www.amazon.co.uk/dp/B0D9NPMVJZ,,
BLACKSPUR MINI CAR BIN,"Car Trash Can, Mini Car Organizer Bin with Lid and 40pcs Trash Bag, Small Garbage Can for Storage and Organization Car Accessories, Capacity 1.4L",B09GV96C33,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,900,900,1.691583333,108.5740265,1.008,7.99,A,MATCH,,https://www.efghousewares.co.uk/blackspur-mini-car-bin-115481,https://www.amazon.co.uk/dp/B09GV96C33,,
OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",B0D876QQH4,5018710000000,title,T2_TITLE_MATCH,medium,100,100,15.18666667,909.3812375,1.12,31.58,A,MISMATCH_CHECK,"Amazon pack of 4, supplier single unit",https://www.efghousewares.co.uk/oven-love-baking-dish-oval-red-0-19l-118225,https://www.amazon.co.uk/dp/B0D876QQH4,Available (see Keepa data),1
BIN BRITE STICK ON BIN FRESHENER ASSORTED PACK OF 2,"Bin Buddy Pink Grapefruit & Spring Blossom 450g, Pack of 2 - Bin Freshener Deodoriser Powder, Leaves Your Bin Smelling Great - Suitable for Indoor and Outdoor Bins",B0BVLTKB3W,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,900,900,1.685833333,112.3888889,0.95,7.9,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/bin-brite-stick-on-freshener-3-ass-2pk-111256,https://www.amazon.co.uk/dp/B0BVLTKB3W,,
KNEELING PAD ASSORTED  CY8400030,"Green Haven Super Comfy Thick Garden Kneeling Pad - Comfortable Kneeling Pads for Gardening, Outdoor, Work, Soft EVA Foam Padding Mat, Perfect Knee Pads, Premium Knee Cushion",B09TV3QXYQ,8719990000000,title,T2_TITLE_MATCH,medium,400,400,3.784583333,238.024109,1.04,10.99,A,MATCH,,https://www.efghousewares.co.uk/kneeling-pad-assorted-cy8400030-111045,https://www.amazon.co.uk/dp/B09TV3QXYQ,,
BRIGHT & HOMELY COTTON STRING 100M,"Tenn Well Butchers String, 3Ply 100m Strong Cotton Kitchen Twine Food Safe Oven Cooking String for Meat Trussing Tying, Chicken Roasting and Sausage Making (Beige)",B01G1H4XD0,5050800000000,title,T2_TITLE_MATCH,medium,3000,,0.501666667,42.87749288,0.62,5.99,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-cotton-string-100m-121004,https://www.amazon.co.uk/dp/B01G1H4XD0,Available (see Keepa data),1
CAN TARGET SHOOTING GAME,Quanquer Shooting Game Targets Kids Boys Toys for Nerf Guns - Zombie Shooting Target with Net Indoor Outdoor Garden Toys Birthday Gifts for 5 6 7 8 9 10+ Years Old Boys Girls,B08YNQMWLN,5033850000000,title,T2_TITLE_MATCH,medium,200,200,7.524166667,179.5743835,3.64,19.94,A,MATCH,,https://www.efghousewares.co.uk/can-target-shooting-game,https://www.amazon.co.uk/dp/B08YNQMWLN,,
