Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
WESTLAND REVIVE LAWN THICKENER BOX,Westland Child & Pet Friendly LawnRevive Natural Lawn Thickener 80m2,EAN,T1,Confirmed,Unknown,0.20166666666666422,2.948343079921991,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.61
SECURIT WHEELIE BIN NUMBER HI-VIS 4,Wheelie Bin S/A No4 Hivis 160mm,EAN,T1,Confirmed,Unknown,0.19833333333333347,15.740740740740753,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.61
WHAM CASA SAGE SILVER MOP BUCKET 16LTR,Wham Silver Sage 16 Litre Durable Plastic Mop Bucket with Detachable Strainer,EAN,T1,Confirmed,Unknown,0.18833333333333324,4.213273676360923,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.45
DEKTON SCREW&WALL PLUG ASSORTMENT,"Dekton 230pcs Sheet Metal Screw & Anchor Kit - Comprehensive Assortment | Includes Screws & Anchors | Ideal for Wood, Metal & Drywall | Durable & Corrosion-Resistant | Organized Case | Versatile Use",EAN,T1,Confirmed,Unknown,0.17958333333333365,5.849619978284483,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.23
HOBBY RATTAN PEDAL BIN 5.5LTR ASSORTED,HOBBY LIFE 5.5 Litre Plastic No 1 Rattan Pedal Dustbin,EAN,T1,Confirmed,Unknown,0.17166666666666663,3.3012820512820507,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.48
PET SMART S/STEEL 15.5CM PET BOWL,Dog Bowl Textured Stainless Steel Non Slip Silicone Base Feeding and Water Bowl (Medium 15.5cm 900ml),EAN,T1,Confirmed,Unknown,0.16625,8.525641025641026,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.3
BAMBINO SILVERPLATED FIRST TOOTH AND CURL SET BLUE,Silverplated Blue My First Tooth and My First Curl Gift Set with Teddies,EAN,T1,Confirmed,Unknown,0.16166666666666774,1.4094739901191606,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.64
PAN AROMA COTTON FRESH TRIG/SPRAY 250ML,Pan Aroma Cotton Fresh Air Freshner -Trigger Spray-250Ml,EAN,T1,Confirmed,Unknown,0.1559999999999997,8.236536430834196,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.78
FIRST STEPS SOFT TOILET SEAT,First Steps Soft Toilet Seat Assorted Color and Design,EAN,T1,Confirmed,Unknown,0.153333333333334,4.295051353874902,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.68
REED DIFFUSER & CANDLE CHAMOMILE & LAVENDER,"Lesser & Pavey Desire Aroma Chamomile & Lavender Diffuser & Candle Set | Relaxing Home Fragrance with Reed Diffuser Sticks, Oil & Aromatherapy Candle | Gift Set for Home Accessories Lovers",EAN,T1,Confirmed,Unknown,0.15166666666666706,2.1791187739463656,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.27
DUNLOP COCKPITSHINE SPONGE 4 ASSORTED SCENT,"Motorola Nursery Dunlop Cockpit Sponge in 4 fragrances (Ocean), Purple, 7x3x12cm",EAN,T1,Confirmed,Unknown,0.1399999999999999,10.937499999999991,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.47
GEL  LED CANDLE HOLLY AND BERRY,The Leonardo Collection Christmas Holly & Berry LED Gel Candle for Home & Decor | Long Burning Aromatherapy Candles for Relaxation & Air Freshner | Large Scented Candles Gifts for Women & Men,EAN,T1,Confirmed,Unknown,0.12166666666666681,1.7405817835002404,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.19
STATUS 1G PATTRESS BOX 25MM DEEP,1 Gang 25mm White Plastic Pattress Box,EAN,T1,Confirmed,Unknown,0.11166666666666691,7.7011494252873725,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.43
ROYALFORD FORGED FRYING PAN 24CM BLACK,"Royalford Smart Fry Pan with Durable Granite Coating, Forged Aluminium Non-Stick Induction Hob 5-Layer Construction & Cool Touch Handle, 24 Cm, Black",EAN,T1,Confirmed,Unknown,0.10833333333333317,1.8455423055082312,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.35
PRIMA FRYING PAN 24CM,Prima 24cm Non Stick Fry Pan Frying,EAN,T1,Confirmed,Unknown,0.10333333333333417,1.7603634298694066,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.43
SECURIT CABIN HOOK - CAST BLACK 200MM,SEC 200MM CAST Cabin Hook S5142,EAN,T1,Confirmed,Unknown,0.09166666666666656,3.5947712418300615,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.53
RYSONS CLEANING SCOURING PADS 6PCS,Rysons Scouring Pads,EAN,T1,Confirmed,Unknown,0.09074999999999966,5.824775353016666,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.74
MAIL BOX LARGE 450x350x160mm,Large Mailing Box: 450 x 350 x 160mm,EAN,T1,Confirmed,Unknown,0.07566666666666744,2.696602518412952,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.59
RONSEAL GARDEN PAINT WHITE ASH 750ML,"RONSEAL RSLGPWA750 GPWA750 Garden Paint White Ash 750ml, 750 ml",EAN,T1,Confirmed,Unknown,0.060000000000001164,2.1582733812950057,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.73
PETS PLAY SQUEAKING SPORTS TOY,pets at play Baseball Squeaking Sports Toy Dog Puppy Fetch Throw Chew,EAN,T1,Confirmed,Unknown,0.05666666666666709,3.632478632478659,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.61
GLAMOUR STUDIO NAIL SCISSORS,Elite Silver Stainless Steel Nail Scissors - (1 Pc.) - High-Quality - Perfect for Nail Care & Precision Trimming,EAN,T1,Confirmed,Unknown,0.056666666666666754,4.076738609112716,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.29
TRICIRCLE COMBINATION PADLOCKS 35ML,30mm Combination Padlock - 3 Number,EAN,T1,Confirmed,Unknown,0.054999999999999716,2.594339622641496,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.66
PRISM TOILET 8PK BLOCKS BLUE,Toilet Cistern Blocks 8pk,EAN,T1,Confirmed,Unknown,0.04866666666666686,3.1236628155755364,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.57
HOBBY LACE STORAGE BOX & LID 5.5 LTR,"Maya Professional Tools 041210 Multi-Purpose Basket with Lid Floria, 5.5 Litres, Pink and Green and Yellow",EAN,T1,Confirmed,Unknown,0.04833333333333312,1.9410977242302456,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.3
RYSONS KITCHEN MEAT TENDERISER METAL,Fig & Olive Meat Tenderiser Metal,EAN,T1,Confirmed,Unknown,0.04724999999999957,1.894546912590199,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.72
ART BOX FABRIC MARKERS,"Artbox Fabric Marker Art Craft Textile Designing Drawing Tshirt Colours 4 Pack, Mixed, One Size",EAN,T1,Confirmed,Unknown,0.042999999999999816,3.0670470756062636,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.36
ART BOX GLUE STICK PK2 36G,"ARTBOX 36g Twist Action Glue Stick (Pack of 2), White",EAN,T1,Confirmed,Unknown,0.04200000000000026,3.338632750397477,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.56
GLAMOUR STUDIO COLOUR FALSE NAILS,"Stunning False Nails with Glue - Assorted Colors, 1 Pc - Perfect Fit & Gorgeous Vibrant Finish for All Occasions",EAN,T1,Confirmed,Unknown,0.03666666666666629,2.6378896882493734,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.22
DUZZIT FOAM FRESH TOILET CLEANER CITRUS ZEST,"Duzzit Foam Fresh Toilet Cleaner, Citrus Zest",EAN,T1,Confirmed,Unknown,0.0356666666666674,1.7604475156301778,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.99
GALVANISED TOOL HOOKS 5PC,Rysons Galvanised Tool Hooks 5 pcs,EAN,T1,Confirmed,Unknown,0.03366666666666718,2.160890029952964,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.85
PETS PLAY DOG TOY PVC RING TUG BONE,pets Play Dogs Chewy Bone,EAN,T1,Confirmed,Unknown,0.026666666666666172,1.5968063872255194,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.67
APOLLO BIRTHDAY CANDLE SET,Birthday Candle Set - 24 Candles & 12 Holders,EAN,T1,Confirmed,Unknown,0.0050000000000000044,0.4098360655737708,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.54
KINGFISHER GARDEN GLOVE RUBBER MEDIUM,Best Price Square Medium Rubber Grip Garden Gloves,EAN,T1,Confirmed,Unknown,0.004999999999999893,0.3816793893129689,B,Evergreen Category,EAN match in high baseline demand category.,HIGH,No,LOW,0.39
PRICES CITRONELLA MAXI 4 TEALIGHT,Price's Candles Citronella Scented Tealights | Protects from Unwanted Flies & Insects | Pack of 4 Maxi Tealights,EAN,T1,Confirmed,50.0,-1.0200000000000002,-63.354037267080756,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.37
PRICES TEALIGHTS ALADINO 25 JASMINE,Price's Petali Range Scented Tealights 25 Pack,EAN,T1,Confirmed,100.0,-1.0333333333333334,-51.40961857379769,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.52
ART BOX HIGHLIGHTERS SCENTED MINI  6,"Just stationery Scented Mini Highlighter (Pack of 6) 4072, Purple, Blue, Green, Yellow, Orange and Pink, packaging may vary",EAN,T1,Confirmed,100.0,-1.0399999999999996,-78.19548872180448,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.26
BAMBINO RESIN BABYS SCAN PHOTO FRAME 4X3,Widdop 4' x 3' - Bambino Resin Baby Scan Photo Frame,EAN,T1,Confirmed,100.0,-1.0433333333333323,-21.964912280701736,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.76
PRICES 5 HOUSEHOLD CANDLE,Price's - Household Candles - Pack of 5 - Unscented - 5 Hour Burn Time - Premium White Wax,EAN,T1,Confirmed,500.0,-1.0449999999999997,-62.57485029940118,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.42
PRODEC MINI ROLLER HIGH DENSITY FOAM 20PK,"ProDec Big Box 20 Pack 4 inch High Density Foam Mini Paint Rollers for a Smooth Finish with Gloss and Satin Paints on Skirting Boards, Window Sills, Panel Doors, Cabinets, Metal and More",EAN,T1,Confirmed,50.0,-1.0466666666666653,-12.386587771203137,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.26
RED HOT COMPACT HAIR DRYER,Red Hot 37079 1200W Travel Hair Dryer with Folding Handle/Dual Voltage / 2 Heat Settings/Compact & Lightweight/Black,EAN,T1,Confirmed,100.0,-1.051666666666667,-13.929359823399562,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.28
JUST STATIONERY ENVELOPE C5 PEAL AND SEAL 30,Tallon Just Stationery C5 Peel & Seal Envelopes - White (Pack of 30) 4672,EAN,T1,Confirmed,100.0,-1.0570000000000004,-75.39229671897291,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.51
ART BOX FIBRE PENS 24 ASSORTED,ARTBOX Fine Tip Fibre Colouring Pen (Pack of 24),EAN,T1,Confirmed,100.0,-1.060333333333333,-75.63005230622916,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.49
TIGER CLEAR PENCIL CASE 8X5INCH,Tiger Pencil case - Clear See Through - Short 20x12.5cm x 1 Single,EAN,T1,Confirmed,100.0,-1.0729999999999997,-85.2941176470588,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.45
DURACELL BATTERIES ULTRA MN2500 AAAA,"Duracell Specialty Alkaline AAAA Battery 1,5V, pack of 2 (LR8D425), Designed for use in Digital Pens, Medical Devices & Headlamps",EAN,T1,Confirmed,500.0,-1.0750000000000002,-46.94323144104804,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.27
WINDOW INSULATION KIT,RYSONS Window Insulation Kit Fit Double Glazing Shrink Film Draught Excluder Condensation,EAN,T1,Confirmed,100.0,-1.0763333333333336,-69.08429610611897,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.38
BASIC BUTTER DISH GLASS,Pasabahce Glass Butter Dish With Lid 19.5 cm x 13 cm,EAN,T1,Confirmed,50.0,-1.0816666666666659,-31.72043010752686,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.45
JUST STATIONERY TAGS TIE ON  200 13x20mm,"Just stationery 13 x 20 mm Pre Strung Tag (Pack of 200), White, 4257.0",EAN,T1,Confirmed,200.0,-1.0820000000000003,-77.17546362339517,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.53
LOCTITE EXTREME NON/DRIPGLUE 20G,"Loctite Extreme Glue Gel, High-Strength Clear Adhesive for Tough Repairs, Bonds Wood, Metal, Glass, Stone & Plastics, Shock & Temperature Resistant, 20g Tube",EAN,T1,Confirmed,100.0,-1.0883333333333332,-29.981634527089067,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.25
JUST STATIONERY LUGGAGE LABELS 30,Just Stationery 135x75mm Luggage Label (Pack of 30) 4256,EAN,T1,Confirmed,100.0,-1.0903333333333332,-77.76985259153588,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.72
PET STOR GORILLA TUFF TRAINING DUMMY - BLUE,"The Pet Store The Gorilla Tuff Floating Training Dummy for Throwing and Retrieval Games on land and in Water, Healthy Exercise for your Dog, Emperor Blue",EAN,T1,Confirmed,50.0,-1.0950000000000004,-25.76470588235295,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.43
151 FLEXIBLE GLUE FANTASTIC ELASTIC 20G,151 Fantastic Elastic Flexible Wateproof Glue,EAN,T1,Confirmed,100.0,-1.0966666666666667,-64.89151873767258,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.55
PYREX MEASURE & MIX BEAKER 250ML (PM),"Pyrex 250 ml Kitchen Lab Measure and Mix Beaker, Multicolour",EAN,T1,Confirmed,100.0,-1.1016666666666668,-28.61471861471862,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.58
ARTBOX A4 50 SHEET BLACK PAD,ART BOX A4 Pad - Black,EAN,T1,Confirmed,100.0,-1.1253333333333337,-80.26628625772709,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.68
ART BOX PENCILS CHUNKY HALF SIZE 10,Artbox 1/2 Size Chunky Colouring Pencil (Pack of 10) 1084,EAN,T1,Confirmed,600.0,-1.1319999999999997,-80.74179743223962,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.46
ROYAL CUISINE ALUMINIUM FRYING PAN 20CM,Non Stick Frying Pan All Stoves Compatible Cookware Omelette Pan Forged Aluminum Frying Pans Non Stick Induction pan Set (20CM),EAN,T1,Confirmed,50.0,-1.141666666666665,-18.064345991561158,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.41
ELBOW GREASE SPONGE ERASER 3 PACK,"Elbow Grease Magic Eraser 3pk, 1.0 Count (HOELB016)",EAN,T1,Confirmed,200.0,-1.1476666666666662,-56.64692333004275,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.6
NUAGE DAILY MOISTURISING CREAM OATMEAL 600ML,"Nuage Oatmeal Daily Moisturizing Cream for All Skin Types with Soothing Oatmeal Extracts, Hydrating and Nourishing Formula, 600ml Pump Bottle",EAN,T1,Confirmed,50.0,-1.1556666666666668,-46.33787757284149,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.46
PRICES TEALIGHTS ALADINO 25 CITRUS,Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Citrus),EAN,T1,Confirmed,200.0,-1.1633333333333333,-57.87728026533997,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.36
NUAGE AQUEOUS CREAM COCOA BUTTER 350G,"Nuage Aqueous Cream With Cocoa Butter Extracts, 350Ml",EAN,T1,Confirmed,300.0,-1.1700000000000004,-78.00000000000003,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.8
ARTBOX CHILDRENS MESSY MAT,THE ART BOXKids Children Floor MAT Easy Wipe Splash MAT,EAN,T1,Confirmed,50.0,-1.1756666666666664,-79.76028946178198,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.49
AMBIENT HOT POT 3PC SML WHITE/CREAM,SQ Professional Ambiente 3 Piece Food Warmer Insulated Casserole Hot Pot 1200ml 1600ml 2500ml Set Cream,EAN,T1,Confirmed,100.0,-1.1804166666666707,-7.901048639000472,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.36
MASTERPLUG 6 GANG 3M LEAD,"Masterplug Six Socket Extension Lead, 3 Metre Cable, Unswitched, 6-Way Plug Extension Cable, Power Strip, Basic Power, White, 13A, 6G, 3m, BSG3N",EAN,T1,Confirmed,500.0,-1.1816666666666669,-20.515046296296298,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.21
ASHLEY CASH BOX 8 INCH,Ashley - Metal Cash Box - 20.5cm - Red,EAN,T1,Confirmed,100.0,-1.1916666666666658,-23.73837981407701,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.6
MARKSMAN KNEEL MAT,Marksman Waterproof Durable Foam Garden Kneeler Kneeling Pad Knee Cushion Green 410 x 160 x 17mm,EAN,T1,Confirmed,100.0,-1.199666666666667,-77.00042789901586,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.28
JUST STATIONERY MARKERS PERMANENT BLACK 4,Just stationery Chisel Tip Permanent Marker - Black (Pack of 4) 1156,EAN,T1,Confirmed,200.0,-1.202,-85.73466476462195,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.64
COUNTRY CLUB VELOUR TEA TOWELS LEMONS PACK OF 3,100% Cotton Lemon Design Tea Towel Pack of 3,EAN,T1,Confirmed,50.0,-1.2063333333333335,-34.096476351987945,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.59
DURACELL BATTERIES INDUSTRIAL AAA pk10,"Duracell Battery Alkaline, Micro, AAA, LR03, 1.5 V Procell Constant, Retail Box (10 Pack), Multicoloured, 5000394149199",EAN,T1,Confirmed,50.0,-1.2216666666666656,-32.14912280701752,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.34
151 GLUE SHOE FIX 30ML,30ml Shoe Fix Repair Glue Adhesive Waterproof Bond Leather Canvas Rubber Vinyl,EAN,T1,Confirmed,400.0,-1.2256666666666667,-64.71312917986623,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.24
GORILLA GLUE GRAB WHITE 80ML TUBE,Gorilla 2044300 Heavy Duty Grab Adhesive White 80ml 1 Pack,EAN,T1,Confirmed,300.0,-1.2366666666666666,-25.135501355013552,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.57
HG ALL PLASTIC CLEANER 500ML (SOLD EACH),"HG All Plastic Cleaner – Biodegradable Multi-Surface Cleaner for UPVC, Window Frames, Wallpaper, Plexiglass & Painted Areas - 500ml",EAN,T1,Confirmed,50.0,-1.2416666666666656,-37.06467661691539,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.33
MASTERPLAST RUB ORIENTAL BALM X,"Masterplast Extra Large Oriental Balm, Muscle Relief & Comfort, 36G",EAN,T1,Confirmed,200.0,-1.2433333333333332,-73.57001972386587,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.57
151 GORILLA FILLER PLASTER BOARD DRYWALL MESH TAPE 50MX50MM,"Gorilla Filler Plasterboard & Drywall Mesh Tape | Fills Cracks - Easy to Apply (Self Adhesive) | 50mm x 50m (White, 50m)",EAN,T1,Confirmed,800.0,-1.2499999999999991,-56.05381165919279,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.56
PYREX MEASURE & MIX 500ML BEAKER (sp),"Pyrex 500 ml Kitchen Lab Measure and Mix Beaker, Multicolour",EAN,T1,Confirmed,50.0,-1.2499999999999993,-25.720164609053487,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.54
151 STICKY PADS INTERIOR 20X20MM 80 PADS,151 Double Sided Sticky Pads (20mm x 20mm 80PC),EAN,T1,Confirmed,200.0,-1.25,-73.96449704142012,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.62
ART BOX CRAYONS JUMBO 12,Artbox 12 jumbo size wax crayons set of 12 assorted colours,EAN,T1,Confirmed,50.0,-1.2503333333333329,-89.18212077983829,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.46
BRUMMER WOODFILLER NATURAL OAK 250G,Brummer Wood Filler Natural Oak 250g – 2 Sizes & Assorted Shades | Ideal for DIY Wood Repairs & Restorations,EAN,T1,Confirmed,100.0,-1.2516666666666663,-29.590228526398725,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.49
PROPLAST FABRIC PLASTERS 100PK,"Fabric Plasters – Pack of 100 Assorted Sizes - Strong Adhesive Containing Latex for Secure, Flexible, and Comfortable Protection",EAN,T1,Confirmed,100.0,-1.253,-80.42362002567394,C,Pack Variation T1,Possible pack mismatch; high volume item.,HIGH,No,HIGH,0.25
