SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
SMART CHOICE PUPPY/SMALL DOG ROPE TOY 5PK,"XL Dog Rope Toys for Aggressive Chewers - Set of 2 Heavy Duty Indestructible Dog Rope Toy for Large Breed Puppy- 100% Cotton Strong, Sturdy Rope - Medium and Large Dogs for Chewing, Teeth, Tug of War",T2,5052516213509,,B07VQ3QFWV,50.0,1.281000000000001,51.36327185244591,9.99,1.944,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.125,1,unknown,https://www.efghousewares.co.uk/smart-choice-puppy-small-dog-rope-toy-7pk,https://www.amazon.co.uk/dp/B07VQ3QFWV,15.387387387387395,8.4528,,,1.0,YES,LOW,5.138888888888889
LADIES GLOVES 3M BLACK,GM Apparel Ladies 3M Thinsulate Gloves | Thermal Knitted Gloves | Extra Warm & Lightweight Outdoor Winter Ski for Women,T2,5060605732589,,B0FTSJQ8P3,100.0,1.278333333333334,38.62034239677747,7.99,2.76,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1875,2,unknown,https://www.efghousewares.co.uk/ladies-gloves-3m-black-123567,https://www.amazon.co.uk/dp/B0FTSJQ8P3,19.19899874843556,6.456,,,1.0,YES,LOW,2.8949275362318843
BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,T2,5016679234870,,B0DNZHRHMP,50.0,1.2662499999999997,31.035539215686264,10.95,3.53,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/birdbrand-oil-clear-lamp-1lt,https://www.amazon.co.uk/dp/B0DNZHRHMP,13.876712328767118,9.4305,,,,YES,LOW,3.101983002832861
LIFETIME CALLAS RASP,"Amtech – 145mm Rasp Plane, Lightweight Multi-Material Shaping Tool for Wood, Aluminium, Fibreglass & Rubber, Ergonomic Block Plane Rasp for DIY & Carpentry Finishing",T2,8711252673660,,B0076O3HTO,100.0,1.2616666666666665,107.83475783475782,7.25,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0526315789473684,1,unknown,https://www.efghousewares.co.uk/lifetime-callas-rasp,https://www.amazon.co.uk/dp/B0076O3HTO,20.88275862068965,5.736,,,6.0,YES,LOW,11.693548387096774
BRIGHT & HOMELY COTTON STRING 150M,"SOL 6x Cotton String Balls 150m - Kitchen Twine for Meat, Gift Wrapping & Butchers String - Durable White Macrame Cord for Cooking, Parcel Tying, DIY Projects & Crafts",T2,5050796011488,,B0BSPH8DXB,50.0,1.2612499999999998,98.53515624999996,6.99,0.73,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1363636363636363,1,unknown,https://www.efghousewares.co.uk/bright-homely-cotton-string-150m-121005,https://www.amazon.co.uk/dp/B0BSPH8DXB,21.652360515021453,5.4765,,,,YES,LOW,9.575342465753426
BEAUFORT MEASURE ULTIMATE JUG 3LTR,Beaufort 3 Litre Ultimate Plastic Measuring Jug,T2,5014348292350,,B008ES6SLU,50.0,1.2541666666666675,97.9817708333334,6.98,0.73,A,Proven demand with positive profit,MEDIUM,LIKELY_VALID,0.4285714285714285,1,unknown,https://www.efghousewares.co.uk/beaufort-measure-ultimate-jug-3-ltr,https://www.amazon.co.uk/dp/B008ES6SLU,21.561604584527235,5.475,,,,NO,LOW,9.561643835616438
TOY LIZARDS 9PC,"20PCS Reptile Lizard Figures Plastic Lizard Toys Reptile Realistic Lizards Animal Figures for Halloween Party Decoration, Practical Joke Educational Toys",T2,5033849928490,,B0F32L289H,50.0,1.2420833333333337,40.45874049945712,9.49,2.52,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0666666666666666,1,unknown,https://www.efghousewares.co.uk/toy-lizards-9pc-116836,https://www.amazon.co.uk/dp/B0F32L289H,15.706006322444685,7.999499999999999,,,,YES,LOW,3.765873015873016
ELVES BEHAVIN' BADLY NAUGHTY ELF ON SHELF - BABY 5 INCH,Benjia 40th Birthday Banner Decorations for Men Women Born in 1985 UK Background Happy 40 Years Old Birthday Backdrop Cheers to 40 Years Banners Black Gold Poster Bday Gift Home Decor Party Supplies,T2,5050565900937,,B0F4XPVTXX,50.0,1.2395833333333337,61.67081260364845,7.99,1.46,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,Elf On The Shelf Baby Boy,https://www.efghousewares.co.uk/elf-on-the-shelf-baby-boy/girl-123520,https://www.amazon.co.uk/dp/B0F4XPVTXX,18.61702127659575,6.5025,,,,YES,LOW,5.472602739726027
NON WOVEN SUIT COVER,"SuitBags for Men 120 x 60 CM, Dust-Proof Garment Bags, Non-woven Fabric Suit Bag, Prevent Moths Suit Cover with Zip, Clothes Covers for Suits, Dress, Coat, Jacket (120CM / 47IN - 1PCS)",T2,6923456793361,,B0DLFNCRCR,50.0,1.2386666666666668,79.50363714163457,7.64,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0769230769230769,1,unknown,https://www.efghousewares.co.uk/non-woven-suit-cover,https://www.amazon.co.uk/dp/B0DLFNCRCR,19.45549738219896,6.153599999999999,,,1.0,YES,LOW,7.579365079365079
JL PARTY SANDWICH FLAGS,"AhfuLife 100/200pcs Different World Flags Toothpick, Different Nations Cupcake Stick Flags for Sandwich Cupcake Toppers Fruit Tableware National Day World Cup Party Supplies Pub Royal Event Decor",T2,5023023122837,,B0B8DKJ9Y1,50.0,1.2376666666666667,91.4081733136386,5.99,0.804,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1363636363636363,1,unknown,https://www.efghousewares.co.uk/jl-party-sandwich-flags-49311,https://www.amazon.co.uk/dp/B0B8DKJ9Y1,24.79465776293823,4.5048,,,1.0,YES,LOW,7.4502487562189055
COLANDER STAINLESS STEEL 22CM,"Stainless Steel Colander 22cm, Herogo Metal Kitchen Colanders with Handle, Micro-Perforated Strainer for Clean and Drain Vegetable/Fruit/Pasta/Rice, 3 Quart, Easy use & Dishwasher Safe",T2,8720573840163,,B09SHKQTSZ,100.0,1.2183333333333322,38.67724867724864,10.99,2.6,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.15,1,unknown,https://www.efghousewares.co.uk/colander-stainless-steel-22cm-118487,https://www.amazon.co.uk/dp/B09SHKQTSZ,13.30300272975431,9.528,,,2.0,YES,LOW,4.226923076923077
MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER SQUARE 520ML,"2 Pcs 520ml Food Storage Glass Containers With Lids, Food Prep Upgraded Snap Glass Containers With Lids Set, BPA Free",T2,742288760329,,B0CLB5ZTTN,100.0,1.211666666666667,55.83717357910907,10.19,1.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2666666666666666,1,unknown,https://www.efghousewares.co.uk/pyronex-vented-storage-jar-square-500ml-10-12,https://www.amazon.co.uk/dp/B0CLB5ZTTN,14.268891069676153,8.736,,,1.0,YES,LOW,6.2901234567901225
SIL PAINT BRUSHES PK2,"2Pcs Silicone Paint Brushes,1 Inch & 2 Inch Flat Silicone Paint Brushes,Silicone Colour Shaper Brush Set,Solid Flat Flexible Paintbrush Set Color Shaper Painting Tool for Acrylic Paints Watercolor",T2,5024418546078,,B0CNL7ZRDB,100.0,1.2110000000000003,63.938753959873296,6.99,1.344,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.05,1,unknown,https://www.efghousewares.co.uk/sil-paint-brushes-pk2-112631,https://www.amazon.co.uk/dp/B0CNL7ZRDB,20.789699570815458,5.5368,,,1.0,YES,LOW,5.200892857142857
MONEY TIN BOX ASST LARGE,"KAV Jumbo Large Money Tin Box (22 CM) - Multicoluor Coin Bank, Ideal Money Saving Jar for Adults & Kids, Perfect for Rainy Day Savings, Sealed to Prevent Dipping, British Banknote Design",T2,5051743109135,,B08RC6RTDS,50.0,1.1895833333333337,57.746763754045325,7.99,1.51,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1538461538461538,1,unknown,https://www.efghousewares.co.uk/money-tin-box-asst-large-sp-,https://www.amazon.co.uk/dp/B08RC6RTDS,17.86608260325407,6.5625,,,,YES,LOW,5.291390728476821
PPS PLASTIC 2 TABLECLOTHS IVORY,PLULON 2 Pcs Ivory Tablecloths Plastic Disposable Table Cover for Rectangle Tables 54 x 108 Inch Waterproof Tablecloth for Birthday Baby Shower Wedding Fiesta Party Home Kitchen Dining Decor,T2,5030481943027,,B0F7RJNXZ8,50.0,1.1833333333333338,101.13960113960118,5.98,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1538461538461538,1,unknown,https://www.efghousewares.co.uk/pps-plastic-2-tablecloths-ivory,https://www.amazon.co.uk/dp/B0F7RJNXZ8,23.74581939799332,4.56,,,1.0,YES,LOW,9.645161290322582
SWIFT STATIONERY SET 6 PACK,"6 Pack Pink Pens, Cute Retractable 0.5mm Fine Tip Pink Pens Black Ink with Bows, Kawaii Stationery Set, Back to School Gift for Kids, Cute Stationary for Student Note Taking, Writing, Office Supplies",T2,5056709010104,,B0F5B71WMQ,50.0,1.1696666666666669,83.42843556823586,5.99,0.852,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0769230769230769,1,unknown,https://www.efghousewares.co.uk/swift-stationery-set-6-pack-104165,https://www.amazon.co.uk/dp/B0F5B71WMQ,23.432387312186982,4.5864,,,1.0,YES,LOW,7.030516431924883
UNIQUE CANDLES SPARKLE 18,"18th Birthday Candles Set, Number 18 Candle, Cake Topper, Decorations for Girls & Boys Parties (Rose Gold, Number 18)",T2,11179019113,,B0D1Q929B2,100.0,1.1670833333333337,114.41993464052292,6.49,0.47,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.125,1,unknown,https://www.efghousewares.co.uk/unique-candles-sparkle-18,https://www.amazon.co.uk/dp/B0D1Q929B2,21.579352850539298,5.0895,,,,YES,LOW,13.808510638297873
CASA & CASA LEMON SQUEEZER CLEAR/BLUE,Lemon Lime Orange Juice Squeezer Manual Citrus Press - Aluminum Alloy Mexican Elbow – Easy to Use - by Mobi Lock,T2,5056295709529,,B07BZQSJ2S,100.0,1.1654166666666668,67.36512524084779,7.49,1.18,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1111111111111111,1,Casa Casa Lemon Squeezer Clear,https://www.efghousewares.co.uk/casa-casa-lemon-squeezer-clear/blue-120711,https://www.amazon.co.uk/dp/B07BZQSJ2S,18.67156208277704,6.0915,,,,YES,LOW,6.3474576271186445
AMTECH BOLSTER 4 INCH,Footprint - Made in Britain - 4Inch (100mm) Brick Bolster - Blue,T2,5032759002283,,B0001P06HQ,100.0,1.1633333333333338,26.26034612490596,12.34,3.88,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.125,1,unknown,https://www.efghousewares.co.uk/amtech-bolster-4-inch,https://www.amazon.co.uk/dp/B0001P06HQ,11.312803889789308,10.944,,,14.0,YES,LOW,3.180412371134021
HEARTS CROWNS STARS HAIR CLIPS 3PK,KEYRI 24 Pcs Hair Clips Girls Hair Accessories Star Butterfly Crown Heart Shaped Barrettes Women Hairpins Sparkly Cute Clips for Girls Women Kids Fine Thick-Hair (24 Pieces),T2,5056175913411,,B0BSCKNXMF,100.0,1.1516666666666666,82.85371702637889,5.39,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/hearts-crowns-stars-hair-clips-3pk,https://www.amazon.co.uk/dp/B0BSCKNXMF,25.640074211502785,4.008,,,1.0,YES,LOW,6.416666666666667
GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,T2,5012128584411,,B09HCS9QM2,100.0,1.15125,82.82374100719423,6.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2307692307692307,3,unknown,https://www.efghousewares.co.uk/giftmaker-penguin-santa-sack-91931,https://www.amazon.co.uk/dp/B09HCS9QM2,19.76394849785408,5.6085,,,,YES,LOW,8.321428571428571
PAN AROMA WAX BURNER SET - MISTLETOE KISSES,Ceramic Wax Melt Burner & Wax Melts - Essential Oil Burners for Wax Melts Aroma Diffuser Butterfly Cutouts Furnace - Assorted Wax Warmer Aromatherapy Decor Gift Set for Home and Office,T2,5053249262147,,B0F74NFWG6,50.0,1.125000000000001,43.774319066147896,9.99,2.02,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.15,1,unknown,https://www.efghousewares.co.uk/pan-aroma-wax-burner-set-mistletoe-kisses-105574,https://www.amazon.co.uk/dp/B0F74NFWG6,13.513513513513525,8.64,,,2.0,YES,LOW,4.945544554455446
VALUE BAG JUNGLE LUCKY BAG,"18Pcs Jungle Party Bags, Animal Gift Bags for Kids,Candy Paper with Handle for Halloween Christmas Baby Birthday Party Supplies -21x15x8cm",T2,5065023444052,,B09B7MSG68,50.0,1.1195833333333332,87.46744791666666,6.79,0.73,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0625,1,unknown,https://www.efghousewares.co.uk/value-bag-jungle-lucky-bag-124907,https://www.amazon.co.uk/dp/B09B7MSG68,19.78645066273932,5.4465,,,,YES,LOW,9.301369863013699
DEKTON GLUE STICK 12PC 7.2X150MM,Hot Glue Sticks 150 x 7 MM Transparent Glue 100PCS for 7mm Hot Glue Gun,T2,5055441417547,,B0F5VN787M,50.0,1.1050000000000002,79.49640287769785,6.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/dekton-glue-stick-12pc-7-2x150mm,https://www.amazon.co.uk/dp/B0F5VN787M,18.969957081545065,5.664,,,1.0,YES,LOW,8.321428571428571
MASON PADLOCK 38MM,"Heavy Duty Padlock - 38mm High Security Key Padlock for Doors, Sheds, Garages & Cabinets - DGSDDS-01",T2,5060298505446,,B0B4511GKB,100.0,1.091666666666667,78.537170263789,5.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/mason-padlock-38mm-123912,https://www.amazon.co.uk/dp/B0B4511GKB,21.86978297161937,4.680000000000001,,,1.0,YES,LOW,7.130952380952381
CASA & CASA WIRE COATED DISH RACK SMALL GREY,"Dish Drainer Rack, Small Dish Drainer, Expandable Dish Rack With Removable Cutlery Holder, Anti Rust Small Drying Rack for Sink, Compact Draining Board Rack For Kitchen Counter, Grey",T2,5056295706801,,B09TW1VSDK,100.0,1.0904166666666677,14.876080036380188,15.29,6.78,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2,2,unknown,https://www.efghousewares.co.uk/casa-casa-wire-coated-dish-rack-small-grey-120701,https://www.amazon.co.uk/dp/B09TW1VSDK,8.557880967952919,13.9815,,,,YES,LOW,2.2551622418879056
BROOM HEAD VARNISH 12 INCH CREAM,"Newman and Cole 12"" Wooden Broom Head with Stiff Bassine Natural Hard Bristle - Replacement Wooden Broom Head for Outdoor Garden Yard Brush Sweeping - Wood Brush Head Fitted Fixing Bracket Connector",T2,5060440850837,,B07NY87L46,50.0,1.0795833333333336,49.75038402457759,7.99,1.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,3,unknown,https://www.efghousewares.co.uk/broom-head-varnish-12-inch-cream,https://www.amazon.co.uk/dp/B07NY87L46,16.21401752190238,6.694500000000001,,,,YES,LOW,4.932098765432099
PPS PLASTIC 2 TABLECLOTHS GREEN,"2Pcs 137x274cm Plastic Sage Green Table Cloths Party,Sage Green Party Supplies Decoration Large Plastic Table Cloth Rectangular for Picnic,Halloween,Christmas,Kid Adult Birthday Party Tablecloth",T2,5030481943065,,B0D25RTVW4,100.0,1.0616666666666663,90.7407407407407,5.99,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/pps-plastic-2-tablecloths-green,https://www.amazon.co.uk/dp/B0D25RTVW4,21.268781302170275,4.715999999999999,,,3.0,YES,LOW,9.661290322580646
DC BATMAN BATWHEELS MAZE BUBBLES 3 PACK,"Ravensburger Batman Batwheels Jigsaw Puzzles for Kids Age 3 Years Up - 4 in a Box (12, 16, 20, 24 Pieces) - Educational Toys and Games for Children",T2,5015934839195,,B0CR1RCJNX,100.0,1.0612499999999996,71.70608108108105,6.99,0.93,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1428571428571428,1,unknown,https://www.efghousewares.co.uk/batwheels-maze-bubbles-3-pack-121739,https://www.amazon.co.uk/dp/B0CR1RCJNX,18.218884120171666,5.7165,,,,YES,LOW,7.516129032258064
WINDOW STYLE WALL MIRROR  70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern | For Bathroom And Hallway Decoration | Stylish Mirror (White),T2,5024418466734,,B088KQSG1Q,100.0,1.0604166666666657,11.928196475440558,17.45,8.34,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2105263157894736,1,unknown,https://www.efghousewares.co.uk/window-style-wall-mirror-70x36-116891,https://www.amazon.co.uk/dp/B088KQSG1Q,7.292263610315179,16.177500000000002,,,,YES,LOW,2.092326139088729
STRETCHERZ SKETCH SQUAD  XXL,Stretcherz XXL Monkee | Super Stretchy Sensory Toy That Expands & Stretches Super Big | Jumbo Fidget Toy for Kids & Adults Stress Relief & Tactile Play,T2,5050835009346,,B0FCSKKGKL,50.0,1.0587500000000003,16.620879120879128,13.89,5.82,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/stretcherz-sketch-squad-xxl-121807,https://www.amazon.co.uk/dp/B0FCSKKGKL,9.14686825053996,12.6195,,,,YES,LOW,2.38659793814433
FOLDING CAMP STOOL,ZENO Folding Camping Stool Portable 4PCS | Small Fishing Chair | Foldable Camping Footstool | Lightweight Fishing Stool with Stable Flat Feet | Ideal for Camping Fishing Picnic Garden BBQ,T2,6923456808652,,B09BRHHTNS,100.0,1.0545833333333332,21.091666666666665,11.95,4.45,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/folding-camp-stool,https://www.amazon.co.uk/dp/B09BRHHTNS,10.589958158995817,10.684500000000002,,,,YES,LOW,2.685393258426966
SODA SPOON PLAIN 6PK,"Iced Spoon,Kyraton Stainless Steel 7.5"" Long Handle Mixing Spoon,Ice Cream Spoon, Stirring Bar Spoon, Cocktail Spoon, Latte Spoon Pack of 6",T2,6920181019445,,B086RN46YX,50.0,1.053333333333334,81.02564102564106,5.98,0.75,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0588235294117647,1,unknown,https://www.efghousewares.co.uk/soda-spoon-plain-6pk-112540,https://www.amazon.co.uk/dp/B086RN46YX,21.137123745819405,4.715999999999999,,,2.0,YES,LOW,7.973333333333334
LOVE LIFE WAX MELT BURNER MUM,"Cello Amazing Mum Wax Melt & Oil Burner – Porcelain Home Decor, Safe for Children, for Mum from Daughter Son – Elegant Bedroom & Room Decor, Fragrance Your Room.",T2,5063322069556,,B0BH846ZJ9,100.0,1.0529166666666672,20.93273691186217,11.99,4.48,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1818181818181818,1,unknown,https://www.efghousewares.co.uk/love-life-wax-melt-burner-mum-118059,https://www.amazon.co.uk/dp/B0BH846ZJ9,10.537948290241872,10.726500000000003,,,,YES,LOW,2.6763392857142856
COFFEE WOOD & ROPE DOG TOY 3 ASST,"RAYITO 3 Pack Coffee Wood Dog Chew Toy - S, Dogs Chew Toys Dog Woods Chew Puppy Teething Toy Puppy Chew Toys Coffee Wood Stick for Small and Medium Dogs and Puppies",T2,5052516216104,,B0F8Q4LSY1,100.0,1.0516666666666674,31.02261553588989,8.99,2.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2941176470588235,1,unknown,https://www.efghousewares.co.uk/coffee-wood-rope-dog-toy-3-asst-120913,https://www.amazon.co.uk/dp/B0F8Q4LSY1,14.03781979977754,7.727999999999999,,,1.0,YES,LOW,3.165492957746479
GIFTMAKER CHRISTMAS NON WOVEN SANTA SACK SPECIAL DELIVERY,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,T2,5012128616778,,B09HCS9QM2,100.0,1.0412499999999998,69.41666666666664,6.99,0.95,A,Proven demand with positive profit,MEDIUM,LIKELY_VALID,0.4615384615384615,3,unknown,https://www.efghousewares.co.uk/giftmaker-christmas-non-woven-santa-sack-special-delivery-122875,https://www.amazon.co.uk/dp/B09HCS9QM2,17.87553648068669,5.7405,,,,NO,LOW,7.3578947368421055
GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,T2,5012128581076,,B0BGSVFXDK,50.0,1.0399999999999998,31.044776119402982,9.6,2.8,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/giftmaker-stackable-sml-box-snowman-101987,https://www.amazon.co.uk/dp/B0BGSVFXDK,12.999999999999998,8.352,,,,YES,LOW,3.428571428571429
PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE – Square Glass Dish 20 x 17 cm – 1 L,T2,3426470301268,,B0DN1HXF9B,50.0,1.0362500000000006,28.54683195592288,9.99,3.08,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2727272727272727,1,unknown,https://www.efghousewares.co.uk/pyrex-air-fryer-square-dish-20x17cm-121640,https://www.amazon.co.uk/dp/B0DN1HXF9B,12.447447447447454,8.7465,,,,YES,LOW,3.2435064935064934
PPS BAGASSE WHITE 50 PLATES 23CM,"Extra Strength Disposable Bagasse Plates - 23cm Round, 9 Inch - 50 Pack, 100% Compostable, Super Rigid, White, Ideal for Family Events, Schools, Office, BBQs, Picnics, Parties",T2,5030481985188,,B0CNWG68VD,50.0,1.0362499999999992,37.275179856115074,8.79,2.23,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1666666666666666,2,unknown,https://www.efghousewares.co.uk/pps-bagasse-white-50-plates-23cm,https://www.amazon.co.uk/dp/B0CNWG68VD,14.146757679180876,7.546499999999999,,,,YES,LOW,3.941704035874439
EIGHT SHOT RING CAPS 96 SHOTS,"1x 96 Shot 8 Shot Ring Caps for Gun for Kids for Boys Children, Pistol Sound Effect Caps, Novelty Banger Bullet Pellets, Refill Cap Rings, Best Gift Choice for Children",T2,503862848990,,B0B3Z1FL99,100.0,1.0195833333333335,49.4943365695793,7.75,1.51,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.16,1,unknown,https://www.efghousewares.co.uk/shot-ring-caps-pk10-111864,https://www.amazon.co.uk/dp/B0B3Z1FL99,15.787096774193554,6.5265,,,,YES,LOW,5.132450331125828
AMTECH SHARPENING STONE 2000,"Amtech E2300 300mm (12"") Cigar Sharpening Stone",T2,5032759001675,,B004TRT3K8,50.0,1.0175000000000007,69.69178082191786,6.9,0.91,A,Proven demand with positive profit,MEDIUM,LIKELY_VALID,0.4285714285714285,2,unknown,https://www.efghousewares.co.uk/amtech-sharpening-stone-2000,https://www.amazon.co.uk/dp/B004TRT3K8,17.695652173913054,5.678999999999999,,,,NO,LOW,7.582417582417582
