,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,NetProfit,ROI,supplier_pack,amazon_pack,pack_ratio,adjusted_profit,title_similarity,brand_match,verdict,confidence,reason
941,5022822223097.0,,B0B5D7VJ34,STATUS  BULB LED MR16  DAYLIGHT,"EXTRASTAR 6W MR16 LED Bulbs, 12 Volt, 44W Equivalent, 540 Lumen, 6500K Cool White Daylight Light Bulb, Non-dimmable, Pack of 6",2.00791666666666,102.970085470085,1,6,6.0,-6.392083333333341,0.24203821656050956,False,OTHER,30,Insufficient match evidence
942,5060066941735.0,,B0BJ6YPMDL,BALLOONS METALLIC SILVER 12,Metallic Silver Balloon 50 Pack 12 inch Chrome Silver Party Balloons Pack Strong Thicken Latex Silver Balloons for Happy Birthday Party Graduation New Year Baby Shower Events Decorations,1.20166666666666,102.706552706552,1,50,50.0,-35.25433333333334,0.16901408450704225,False,OTHER,30,Insufficient match evidence
943,5014353093539.0,,B099H4D9TH,KILROCK BATHROOM & KITCHEN DRAIN UNBLOCKER 1 LITRE(SOLD EACH),"Kilrock SLAM - Sink and Plughole Bathroom Drain Unblocker - Multi-Pack x12 - Dissolves Grease, Fat & Food - For Smelly Drains",4.12416666666666,102.591210613598,1,1,1.0,4.12416666666666,0.46236559139784944,True,NEEDS_VERIFICATION,46,"Brand match, verify pack/variant"
944,5014555015902.0,,B0C7KYQWH6,BENTLEY BOTTLE BRUSH CLEANING ESSENTIALS,"MOSTFUN 4 Pack 3 in 1 Multifunctional Cup Lid and Bottle Crevice Cleaning Brushes, Essential Cleaning Tools for Home Kitchen Portable and Versatile Cleaning Brushes Ideal for Water Bottles and Cups",1.44833333333333,101.995305164319,1,4,4.0,-1.6836666666666702,0.270042194092827,False,OTHER,30,Insufficient match evidence
945,5030481943096.0,5060984591197.0,B0BNNN8TNL,PPS PLASTIC 2 TABLECLOTHS PINK,"SOL 2pk Long Pink Table Cloth Party 274x137cm | Disposable Plastic Cover. Heavy Duty Spill Protection: Opaque Design for Girls Birthdays, Christening, Communion, Gender Reveals, Weddings & Events.",1.19166666666666,101.851851851851,1,1,1.0,1.19166666666666,0.20353982300884957,False,OTHER,30,Insufficient match evidence
946,5029594432597.0,5059454063203.0,B08THRKVLV,ROLSON BIKE INNER TUBE 27.5X2.1-2-5,"Continental MTB 27.5"" x 1.75-2.5 Mountain Bike Inner Tubes with Presta Valve (Pair)",2.72833333333333,101.803482587064,1,1,1.0,2.72833333333333,0.3559322033898305,False,LOW_PRIORITY,35,Weak match - low confidence
947,5030481943027.0,,B0F7RJNXZ8,PPS PLASTIC 2 TABLECLOTHS IVORY,PLULON 2 Pcs Ivory Tablecloths Plastic Disposable Table Cover for Rectangle Tables 54 x 108 Inch Waterproof Tablecloth for Birthday Baby Shower Wedding Fiesta Party Home Kitchen Dining Decor,1.18333333333333,101.139601139601,1,2,2.0,0.43933333333333,0.2081447963800905,False,OTHER,30,Insufficient match evidence
948,5052516114448.0,784121748439.0,B09JCSQ5S1,WORLD OF PETS CATNIP BUTTERFLY CAT TEASER 3 COLOURS,"12 Pcs Indoor Cat Toys - Plush Catnip, Teeth Cleaning, Interactive Feather Teaser Wand, Spring Toy for Kittens",1.23166666666666,100.956284153005,1,12,12.0,-7.612333333333341,0.43478260869565216,False,NEEDS_VERIFICATION,43,Partial match - verify details
949,5060345221145.0,8605893176454.0,B08NTBQQHF,CUPCAKES CASES 50 CASES 9CM,"Spesh 50 Pcs Cupcake Cases Disposable Muffin Liners Foil Cupcake Cups Oil Proof Baking Cups for Birthday,Wedding,Christmas(White-Gold)",1.39833333333333,100.599520383693,1,50,50.0,-47.99366666666667,0.2360248447204969,False,OTHER,30,Insufficient match evidence
950,5023139861019.0,,B08FBJ59DR,BACOFOIL ZIPPER BAGS ALL PURPOSE 15 PACK SMALL 1L,Bacofoil 3 x Zipper Small All Purpose Bags Food Freezing Storage Bags (45 Bags),2.17,100.0,15,1,0.06666666666666667,3.9844,0.53125,True,NEEDS_VERIFICATION,53,"Brand match, verify pack/variant"
951,5010131340826.0,,B0D8215F9Z,BERGER MATT EMULSION WHITE 5 LITRE,"NEU MASTER Electric Nail Gun/Staple Gun,Brad Nailer for Upholstery, Carpentry & Woodworking Projects, Staples 300pcs & Nails 100pcs Included,Uses 18G Nails and Type90 Staples",16.3883333333333,99.6251266464032,1,300,300.0,-5688.531666666666,0.22115384615384615,False,OTHER,30,Insufficient match evidence
952,5024418617792.0,728872254276.0,B0CSSVWXRL,GLASS WATER BOTTLE BLUE 1L,"1 Liter Glass Water Bottle with Stainless Steel Lid - 1000ml Sports Drinking Bottle with Time Marker, Reusable Shatterproof Silicone Case Bottle for Fitness Gym Outdoor Travel Workout (Dark Blue)",2.865,99.4791666666667,1,1,1.0,2.865,0.2081447963800905,False,OTHER,30,Insufficient match evidence
953,5038673180199.0,5060907588778.0,B0BKTLB7PN,PRIMA BOTTLE OPENER STAINLESS STEEL,"Butterfly Stainless Steel Manual Can Opener, Tin Openers Heavy Duty for Arthritis Hands, Smooth Edge Food-Safe, Easy Grip, Safe Jar Opener, Effortless Kitchen Gadgets, Camping",1.16166666666666,99.2877492877493,1,1,1.0,1.16166666666666,0.2,False,OTHER,30,Insufficient match evidence
954,5010559680023.0,5010559338696.0,B01089N3RO,DRAPER HEX KEY SET METRIC DIY 8 PC,Draper 10 Piece T-Handle Hexagon Allen Key Set | Metric Long Pattern Hand Tools | Hex Key Wrench Kit | Long Arm Chrome Vanadium Steel Kit | Steel Wall Mounting Stand| 33869,2.65833333333333,99.1915422885572,1,10,10.0,-20.34566666666667,0.24271844660194175,True,OTHER,30,Insufficient match evidence
955,5030481982125.0,5030481981234.0,B00NTZKZ3K,PPS 18CM PLASTIC WHITE SQ 12 PLATES,100 WHITE PLASTIC PLATES - 7 inch/18cm quality durable plates ideal for hot and cold food,1.15833333333333,99.002849002849,1,1,1.0,1.15833333333333,0.3387096774193548,False,LOW_PRIORITY,33,Weak match - low confidence
956,5030481970276.0,,B0C37Z88WM,PPS PLASTIC GLASSES HALF PINT 50PCS,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,1.71166666666666,98.9402697495183,50,50,1.0,1.71166666666666,0.45098039215686275,False,NEEDS_VERIFICATION,45,Partial match - verify details
957,5050796012782.0,5070000730523.0,B0BK7DJN74,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 255MM X 155MM X 72MM 5 PIECES,"10 Pack Aluminium Foil Trays With Lids 21.4x16x5cm/1000ml - Food Containers for Storage, Baking, Roasting, Takeaway and Party",1.71166666666666,98.9402697495183,5,10,2.0,0.2956666666666601,0.24870466321243523,False,OTHER,30,Insufficient match evidence
958,5014353093294.0,,B0791ZQMMZ,KILROCK DAMP CLEAR MOULD REMOVER ACTIVE FOAMING ACTION 500ML(SOLD EACH),Kilrock 3 X Blast Away Mould Spray 500ml,2.30083333333333,98.7482117310443,1,1,1.0,2.30083333333333,0.46846846846846846,True,NEEDS_VERIFICATION,46,"Brand match, verify pack/variant"
959,5015302106775.0,6944588221386.0,B08QCNN9HP,FIRST STEPS POP UP STRAW SPORTS BOTTLE ASSORTED,"hahaland 2 in 1 Baby Cups & Sippy Cups with Straw and a Spout 240ML, Toddler Drinks Water Bottles Trainer Cup with Handles for Babies 6 12 Months - Unicorn (One Cup with 2 Nipples) (Dino Sippy Cups)",1.64833333333333,98.7025948103792,1,1,1.0,1.64833333333333,0.3020408163265306,False,LOW_PRIORITY,30,Weak match - low confidence
960,6009712407248.0,5013298131559.0,B076BSCDGZ,VIA LA MODA RED WINE GLASS 690ML 4 PACK,"Dartington Crystal Cheers! Red Wine Glass, Set of 4 | Modern Red Wine Glasses | 237mm | 450ml | Dishwasher Safe | Classy and Elegant Glassware | Perfect for Entertaining | Gift for Family or Friends",5.72166666666666,98.6494252873563,4,4,1.0,5.72166666666666,0.2109704641350211,False,OTHER,30,Insufficient match evidence
961,5050796011488.0,,B0BSPH8DXB,BRIGHT & HOMELY COTTON STRING 150M,"SOL 6x Cotton String Balls 150m - Kitchen Twine for Meat, Gift Wrapping & Butchers String - Durable White Macrame Cord for Cooking, Parcel Tying, DIY Projects & Crafts",1.26124999999999,98.5351562499999,1,1,1.0,1.26124999999999,0.19900497512437812,False,OTHER,30,Insufficient match evidence
962,5015302203450.0,,B08RJ4Q67X,FURRY VIBRATING MOUSE CAT TOY 2 COLOURS,"Cat Mice Toys for indoor Cats 12PCS, 5 Color Variety Mouse Furry Kitten Toy Mice Rattle Small Mouse Cat Interactive Play",1.26124999999999,98.5351562499999,1,12,12.0,-8.37475000000001,0.2893081761006289,False,OTHER,30,Insufficient match evidence
963,5019923099348.0,,B0FG26SCQ4,SECURIT FIRE EXIT ARROW DOWN RIGID PLASTIC (FULLY RECYCLABLE) 400X150MM,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",4.77458333333333,98.4450171821306,1,354,354.0,-1816.7054166666667,0.17391304347826086,False,OTHER,30,Insufficient match evidence
964,6923456812383.0,,B00M16SQ8O,ADORN SALT & PEPPER SHAKER,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,1.36833333333333,98.4412470023981,1,1,1.0,1.36833333333333,0.4883720930232558,False,NEEDS_VERIFICATION,48,Partial match - verify details
965,5050796009843.0,,B08QYZM9Z5,BRIGHT & HOMELY TOILET BRUSH STAINLESS STEEL,"Toilet Brush, 4PCS Toilet Brushes with Stainless Steel Handle, Standing Stainless Steel Toilet Brushes for Bathroom Toilet-Ergonomic, Elegant,Durable (White)",2.52125,98.1031128404669,1,4,4.0,-4.75075,0.3283582089552239,False,LOW_PRIORITY,32,Weak match - low confidence
966,5019923199321.0,,B0025VKQPQ,SECURPLUMB FIBER TAP CONNECTOR 15MM,John Guest Speedfit PEMSTC1514 15 mm x 1/2 inch BSP Straight Tap Connector,1.40166666666666,98.018648018648,1,1,1.0,1.40166666666666,0.3669724770642202,False,LOW_PRIORITY,36,Weak match - low confidence
967,5411183078956.0,,B07STZLCM6,SOUDAL EXPANDING FOAM HANDHELD 750ML,Soudal 750ml Champagne Gap Filler Expanding Foam Handheld Spray with Nozzle & Gloves (3),4.25458333333333,97.8065134099617,1,1,1.0,4.25458333333333,0.5161290322580645,True,NEEDS_VERIFICATION,51,"Brand match, verify pack/variant"
968,5013478121417.0,,B0FH54Q4TR,KINGFISHER LINERS 1IB LOAF TIN,"1lb Loaf Tin Liners â€“ Pack of 100 â€“ Non-Stick Siliconised Greaseproof Paper for Baking Bread & Cakes â€“ Air Fryer Liner - 21x12x6.5cm â€“ Halal & Kosher Certified â€“ Oven, Microwave, Air Fryer Safe,",1.23166666666666,97.7513227513227,1,100,100.0,-83.11633333333334,0.03418803418803419,False,OTHER,30,Insufficient match evidence
969,8721037328401.0,,B0BNL3LYHD,GARDEN GLOVES 3 ASSORTED COLOURS,"3 Pairs Gardening Gloves for Women, Ladies Garden Glove Gardening Working Glove Floral Garden Gloves with Elastic Cuffs for Yard, Cleaning",1.46625,97.75,1,1,1.0,1.46625,0.2823529411764706,False,OTHER,30,Insufficient match evidence
970,5053249008998.0,5061028354631.0,B0DJDY1XK7,DUZZIT MICROFIBRE TWIN GLASS CLOTH,"Twin Pack Large Microfibre Glass Cleaning Cloths â€“ Streak-Free, Lint-Free, Durable 40x48cm â€“ Car Window Cleaner, Glasses Cleaner, Machine Washable, Perfect for Glass & Detailing",1.505,97.7272727272727,1,2,2.0,0.31699999999999995,0.22325581395348837,False,OTHER,30,Insufficient match evidence
971,5016574132554.0,5016743105204.0,B0D7T8LTNV,LYNWOOD EMULSION REFILL PK10,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",2.615,97.5746268656717,10,3,0.3,4.4042,0.1461187214611872,False,OTHER,30,Insufficient match evidence
972,5053844400050.0,5037331032078.0,B09P58TDMW,PREMIER BAUBLE SHATTERPROOF MULTIPACK 54PC RED GOLD,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",10.3566666666666,97.428661022264,1,1,1.0,10.3566666666666,0.14659685863874344,False,OTHER,30,Insufficient match evidence
973,5015302109141.0,5015302106799.0,B08CY3F21W,FIRST STEPS  FOOD STORAGE POTS WITH SPOON 4PC ASSORTED,First Steps 8 Baby Food Freezer Cubes Tray 70ml POTS BPA Free,1.295,97.3684210526316,1,1,1.0,1.295,0.5391304347826087,True,NEEDS_VERIFICATION,53,"Brand match, verify pack/variant"
974,5023608420693.0,5010212427750.0,B00JGSHTEC,VFM EMULSION MATT  PAINT WHITE 5L,Dulux Walls & Ceilings Matt Emulsion Paint - Pure Brilliant White - 5L,5.20333333333333,97.2585669781932,1,1,1.0,5.20333333333333,0.4854368932038835,False,NEEDS_VERIFICATION,48,Partial match - verify details
975,5022822223257.0,,B0D93HSDF8,STATUS 5.5W BC CANDLE DAY LIGHT FILAMENT LED LIGHT BULB SINGLE,"2 Pack B22 Bayonet LED Candle Light Bulbs, 4W Equivalent 40W, 400LM Warm White 2700K, Bayonet Cap BC C35 Candle Bulbs, AC 220-240V, Non Dimmable, Clear LED Filament Bulbs for Chandelier",1.94791666666666,96.9112769485904,1,2,2.0,0.19591666666666008,0.20242914979757085,False,OTHER,30,Insufficient match evidence
976,5017403154105.0,,B0D2KZYF9W,BLACKSPUR LONG LINK CHAIN 2.5MM X2.5M,"Stainless Steel Chains, 5 Metre Heavy Duty Chain Links, Metal Chain Security Chain, 1.5mm Galvanized Steel Welded Link Chains for Fence Gate Door Bike Bicycle Swing Security Lock Lift Chains",1.46333333333333,96.9094922737307,1,1,1.0,1.46333333333333,0.2026431718061674,False,OTHER,30,Insufficient match evidence
977,5021121660022.0,5060793400000.0,B089P24HXC,CHAMOIS 1.75sq ft WASH LEATHER,"CarMaxÂ® English Premium Grade Natural Chamois Leather - Large - Perfect for drying off the whole car, glass, mirrors, inside and out, super soft and highly absorbent, Made in the UK",2.59166666666666,96.7039800995025,1,1,1.0,2.59166666666666,0.14150943396226415,False,OTHER,30,Insufficient match evidence
978,5012904143764.0,619156478542.0,B0832DSFRG,TALA MASHER WITH STEEL HANDLE 10/1/23,"Stainless Steel Potato Masher, Baby Food Masher with Non Slip Handle for Mashed Potatoes, Jam, Vegetables and Fruits",2.025,96.4285714285714,1,1,1.0,2.025,0.35294117647058826,False,LOW_PRIORITY,35,Weak match - low confidence
979,5023139270705.0,9876553908060.0,B08TCDBQTC,BACOFOIL EASY CUT KITCHEN FOIL REFILL 15M,"3 x Easy Cut Refill Kitchen Foil 300mm, 15m",2.90166666666666,96.4008859357697,1,3,3.0,-3.0023333333333397,0.6428571428571429,False,NEEDS_VERIFICATION,64,"Good title similarity, verify brand"
980,5026180024242.0,,B0FNN83D7R,APOLLO JULIENNE PEELER,"Marshland Premium Y-Shape Julienne Vegetable Peeler - Non-Slippery Stainless Steel - Durable & Dishwasher Safe Julienne Peeler for Kitchen, Strong Grip & Rustproof (Y-Shape Julienne)",1.23291666666666,96.3216145833333,1,1,1.0,1.23291666666666,0.20588235294117646,False,OTHER,30,Insufficient match evidence
981,5030481970719.0,5060737609247.0,B0DK1J5PDB,PPS SINGLE WALL CUP WHITE 12OZ 50 PIECES,"FOOGO Green 100pcs 12oz Disposable Strong Single-Wall White Paper Coffee Cups, FSCÂ® Certified, Fully Compostable, Takeaway, Paper Cups for Hot Drinks, Parties, Eco-Friendly",2.26166666666666,96.241134751773,50,100,2.0,0.10166666666665991,0.27230046948356806,False,OTHER,30,Insufficient match evidence
982,5029594608862.0,,B0D86QF5DF,ROLSON CABLE TIES BLACK 400X4.8MM 60PC,"16 inch Cable Ties 100 Pack, 400mm x 4.8mm Black Long Zip Ties, Tensile Strength 50 lbs with UV Resistant, Nylon Plastic Self Locking Heavy Duty Cable Wrap for Tidy Wires Home Workshop and Garden",1.87333333333333,96.0683760683761,1,100,100.0,-164.44666666666666,0.19742489270386265,False,OTHER,30,Insufficient match evidence
983,5029594608879.0,,B0D86QF5DF,ROLSON CABLE TIES 400X4.8MM 60PC,"16 inch Cable Ties 100 Pack, 400mm x 4.8mm Black Long Zip Ties, Tensile Strength 50 lbs with UV Resistant, Nylon Plastic Self Locking Heavy Duty Cable Wrap for Tidy Wires Home Workshop and Garden",1.87333333333333,96.0683760683761,1,100,100.0,-164.44666666666666,0.2290748898678414,False,OTHER,30,Insufficient match evidence
984,6416479002072.0,,B0BGHGMMB1,ROYAL MARKET PAPER PLATES 7INCH 100 PACK,Strong Paper Plates (7 Inch - 100 Pack) 100% Compostable Disposable Bagasse Plates - Heavy Duty Eco-Friendly Biodegradable Sugarcane Plate for Parties â€“ Microwave & Freezer Safe,2.28625,96.0609243697479,100,100,1.0,2.28625,0.273972602739726,False,OTHER,30,Insufficient match evidence
985,6974295210014.0,5055322509507.0,B00KLGPNUK,STAINLESS STEEL KETTLE 14CM 1L,"Swan SK31020N Brushed Stainless Steel Jug Kettle, Cordless Design, 2000W, 1 Litre, Silver",4.85999999999999,95.4813359528487,1,1,1.0,4.85999999999999,0.4369747899159664,False,NEEDS_VERIFICATION,43,Partial match - verify details
986,5012128617102.0,,B086GTHT16,GIFTMAKER NON WOVEN SHOPPING BAGS HIGHLAND COW,ECO CHIC Lightweight Foldable Reusable Shopping Bag Water Resistant Tote Bag,1.24124999999999,95.4807692307692,1,1,1.0,1.24124999999999,0.4262295081967213,False,NEEDS_VERIFICATION,42,Partial match - verify details
987,5033601104438.0,,B0BW8RZWRF,EUROWRAP NAVY OMBRE PERFUME BAG PK6,"TEKFUN LCD Writing Tablet Kids Toys, 10 inch Colorful Doodle Drawing Board Drawing Tablet, Kids Travel Learning Toys Birthday & Christmas Gifts for 3 4 5 6 7 8 Years Old Boys Girls (Blue)",3.09083333333333,95.3960905349794,6,1,0.16666666666666666,5.780833333333322,0.17117117117117117,False,OTHER,30,Insufficient match evidence
988,5032759049899.0,,B003KIWJ1C,AMTECH EXTRA LONG METRIC HEX KET SET 9PC,Sealey Ak7174 Hex Key Set 9Pc Extra-Long Stubby Element Metric,3.6975,95.2963917525773,1,1,1.0,3.6975,0.37254901960784315,False,LOW_PRIORITY,37,Weak match - low confidence
989,5013478119902.0,,B0D3NZVMNQ,KINGFISHER FOIL SET4 PLATTERS,Foil Platters 10pk Large Aluminium Foil Platter Serving Party Trays Oven and Freezer Safe Reusable Serving Platter Set Recyclable Trays Multipack,1.29499999999999,95.220588235294,1,1,1.0,1.29499999999999,0.14942528735632185,False,OTHER,30,Insufficient match evidence
990,8903138075037.0,3168430325869.0,B09K82CDFB,EMPIRE FRYING PAN INDUCTION 26CM,"Tefal Comfort Max 26cm Stainless Steel Frying Pan, Durable Non-Stick Pan with Thermo-Spot Heat Indicator, Induction Compatible Base, Comfortable Grip Handle, G7260544",7.645,95.2054794520548,1,1,1.0,7.645,0.2828282828282828,False,OTHER,30,Insufficient match evidence
991,6923456822979.0,,B0C4TNJNBY,ADORN COMPACT MIRROR,"WOBSION Travel Makeup Mirror with Light, Dimmable Compact Mirror for Pocket, Small Mirrors for Handbag, 1x/3x Magnifying Portable Led Mirrors for Women, Rechargeable, Gifts for Girls, Black",1.32166666666666,95.083932853717,1,1,1.0,1.32166666666666,0.1722488038277512,False,OTHER,30,Insufficient match evidence
992,5024418272243.0,,B01N80FXYI,CANDLE PLATE 10CM,Silver Round Metal Spike Candle Holder Pillar Candle Plate Stand 10cm,1.57958333333333,94.5858283433133,1,1,1.0,1.57958333333333,0.3953488372093023,False,LOW_PRIORITY,39,Weak match - low confidence
993,8002522945021.0,,B0FG341CT1,METALTEX STAINLESS STEEL JUMBO HOOKS SET 2,"2 Pack Large Self Adhesive Hooks, Stainless Steel Sticky Hook Heavy Duty, Over 12kg Load - Strong Hooks for Hanging for Towel, Coat, Robe, Stick on Bathroom, Kitchen, Door and Wall",2.125,94.4444444444445,1,2,2.0,0.08499999999999996,0.2882882882882883,False,OTHER,30,Insufficient match evidence
994,3384128001482.0,3384120013698.0,B0D67FMZ5N,SPONTEX QUICK SPRAY MOP DUO,"Spontex Quick Spray Duo Flat Spray Mop with Washable Microfibre Mop Head Pads | Cleans Laminate, Wood & Tile Flooring | No-Touch Reversible Head",12.735,94.403261675315,1,1,1.0,12.735,0.30409356725146197,True,LOW_PRIORITY,30,Weak match - low confidence
995,5060298504579.0,,B0076VMFVI,MASON UTILITY KNIFE WITH 5 BLADES,"Stanley 211800 Carbide Knife Blades (Pack of 10), Silver",1.30708333333333,94.0347721822542,1,10,10.0,-7.764916666666669,0.38202247191011235,False,LOW_PRIORITY,38,Weak match - low confidence
996,5038673232546.0,5065017063139.0,B0D2781958,PRIMA RUBBER DOOR STOPPER 2PC,"Rubber Door Stop 4 Pack, Door Stoppers for Floor, Door Stops Indoors, Door Wedge, Non-Slip Rubber Door Stopper, Door Wedges Indoors, Ideal for All Floor Types, Grey",1.20166666666666,93.8802083333333,1,4,4.0,-1.4263333333333401,0.25906735751295334,False,OTHER,30,Insufficient match evidence
997,5024418624356.0,,B085CCNXXB,CHRISTMAS ENAMEL TRAY DOG IN HAT 40x19CM,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",4.65458333333333,93.6535881958417,1,1,1.0,4.65458333333333,0.1935483870967742,False,OTHER,30,Insufficient match evidence
998,6902018980562.0,6941641231146.0,B0CN14BWNW,GENTS TRAY COIN PURSE,"Oulac Apricot Peach Lipstick - Moisture Shine Hydrating Lipstick & Tinted Lip Balm for Dry Lips, Medium Coverage Lip Colour | Juicy Look, Glossy Finish, Vegan, Cruelty-Free, Apricot Crush (16)",1.74833333333333,93.4937611408199,1,1,1.0,1.74833333333333,0.13145539906103287,False,OTHER,30,Insufficient match evidence
