RowID,bucket,MLS,MLS_band,title_match,sales,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Supplier EAN,Amazon EAN,pack_supplier_count,pack_amazon_count,pack_supplier_evidence,pack_amazon_evidence,Qty_Ratio,Adjusted_Profit_baseline,NetProfit,NetProfit_num,ROI,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,ip_risk
207,OTHER,33,UNLIKELY_OTHER,0.24644549763033174,200.0,False,5030481930331,,5030481930331,,True,False,5030481930331,-,,6.0,,6 pack,,,4.91291666666666,4.91291666666666,419.907407407407,B0DPFV1FXJ,PPS MICRO 6 ROUND CONTAINER+LIDS 300ML,"6 Pack 300ml Round Food Containers with Lids Airtihgt, Plastic Reusable Snack Pots with Clip Lock, Leak-proof Small Storage Container Set Stackable for Yoghurt, Fruit, Snack",0.744,11.99,False
208,OTHER,9,UNLIKELY_OTHER,0.1340782122905028,100.0,False,5023674229268,791107827279,5023674229268,791107827279,True,True,5023674229268,791107827279,40.0,,40x60cm,,,,5.83166666666667,5.83166666666667,419.544364508393,B09QXDZXCP,COUNTRY CLUB JUMBO DUSTER 40X60CM,"Carpenters Squares Tool, Preciva Combination Square12 Inch/300mm, Stainstainless Steel Angle Ruler, Woodworking Toolkit L Shape (Carpenter Square)",1.008,14.21,False
209,OTHER,26,UNLIKELY_OTHER,0.2436548223350254,700.0,False,5030481930119,5070000730509,5030481930119,5070000730509,True,True,5030481930119,5070000730509,,20.0,,20 pack; pack of 20,,,4.635,4.635,417.567567567567,B09YTML8KG,PPS FOIL 5 CONTAINERS & LID 200X111X55MM,"20 Pack Aluminium Foil Trays with Lids 21.4x16x5cm/1000ml- Foil Food Containers for Food Storage, Baking, Roasting, Takeaway and Party (Pack of 20 with Lids)",0.672,12.99,False
210,NEEDS_VERIFICATION,54,NEEDS_VERIFICATION,0.5194805194805194,100.0,False,5050796012256,,5050796012256,,True,False,5050796012256,-,,4.0,,set of 4,,,10.6162499999999,10.6162499999999,416.323529411764,B0FLDMBJ2M,BRIGHT & HOMELY PILLAR CANDLE IVORY 100 HOUR BURN 20CM X 8CM,simpa Unscented Ivory Pillar Candles Smokeless Burn 100 Hour Burn Time 80mm x 200mm - Set of 4,2.4,21.99,False
211,LOW_PRIORITY,45,POSSIBLE_LOW_PRIORITY,0.3684210526315789,100.0,False,5050796012713,,5050796012713,,True,False,5050796012713,-,5.0,,5 pieces,,,,4.83833333333333,4.83833333333333,413.532763532763,B07CS3PMSJ,BRIGHT & HOMELY FOIL PIE DISHES 215MM X 45MM X 45MM 5 PIECES,110 mm x 33 mm Round Foil Container - Pie dishes x 100,0.744,12.25,False
212,OTHER,25,UNLIKELY_OTHER,0.24545454545454545,700.0,False,5055706660022,,5055706660022,,True,False,5055706660022,-,7.0,,7pce,,,,4.835,4.835,413.247863247863,B01GEOZEVU,BABY PIPKIN FIRST FEEDING SPOOND 7PCE,NumNum GOOtensil Pre-Spoons - Baby Spoons Set for 6+ Months - Silicone Self Feeding Utensils BPA-Free - Baby Led Weaning (BLW) Supplies & Feeding Essentials - 2 Spoons (Blue & Orange),0.744,9.99,False
213,OTHER,10,UNLIKELY_OTHER,0.14432989690721648,300.0,False,5026180081610,,5026180081610,,True,False,5026180081610,-,,,,,,,9.08833333333333,9.08833333333333,413.10606060606,B0BZKQ1MQG,APOLLO ECO BOTTLE BRUSH,"Neoteck Gas Leak Detector Natural Gas Detector with Audible & Visual Alarm, Portable Gas Sniffer to Locate Combustible Gas Leak Sources Like Methane, Propane for Home-Grey",1.98,19.99,False
214,OTHER,12,UNLIKELY_OTHER,0.168141592920354,100.0,False,4894158063309,,4894158063309,,True,False,4894158063309,-,,,,,,,9.14166666666666,9.14166666666666,409.940209267563,B0BK11SJVQ,FESTIVE MAGIC 50 LIGHTS B/O MULTI,"SEYMAC stock Case for iPad A16 11th/10th Generation (11/10.9 Inch) 2025/2022, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",2.016,21.59,False
215,OTHER,6,UNLIKELY_OTHER,0.09045226130653267,100.0,False,4894158062043,,4894158062043,,True,False,4894158062043,-,,,,,,,7.73458333333333,7.73458333333333,409.23721340388,B085CCNXXB,CHARGER PLATE GOLD UBL,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",1.608,16.99,False
216,OTHER,15,UNLIKELY_OTHER,0.1981981981981982,100.0,False,5015934889077,,5015934889077,,True,False,5015934889077,-,,,,,,,11.8583333333333,11.8583333333333,408.908045977011,B0F6LQ3PK6,BLOCK TECH BLOCKS IN BLOOM ROSE,"Romantic Pink Roses Bouquet Building Set with Vase & LED Light, 845PCS Flowers Botanical Building Blocks Toys, Gifts for for Her & Him, Artificial Fake Flowers for Office Home Decor & Display",2.82,25.99,False
217,OTHER,16,UNLIKELY_OTHER,0.21468926553672316,700.0,False,5029594608824,8681002821286,5029594608824,8681002821286,True,True,5029594608824,8681002821286,200.0,,100pcs; 200x4.8mm,,,,4.925,4.925,407.024793388429,B0F3WDTPFC,ROLSON CABLE TIES BLACK 200X4.8MM 100PCS,"Fire Cement - Ready Mixed Cement, 1500Â°C Heat Resistant, 310ml Black Fire Sealant for Fireplace, Stove, Boiler, Chimney, Grills, Furnace",0.792,12.99,False
218,OTHER,32,UNLIKELY_OTHER,0.23376623376623376,400.0,False,5030481930140,,5030481930140,,True,False,5030481930140,-,,10.0,,10 pack,,,4.88291666666666,4.88291666666666,406.909722222222,B0DZNWNYV7,PPS FOIL ROASTING DISHES LARGE,"10 Pack Large Aluminium Foil Trays Deep (3500ml) - Tin Foil Food Containers for Cooking, Baking, Roasting, and BBQ (32x26x7)",0.78,11.99,False
219,OTHER,17,UNLIKELY_OTHER,0.24358974358974358,200.0,False,5055441429489,609613846212,5055441429489,609613846212,True,True,5055441429489,609613846212,,,,,,,16.2016666666666,16.2016666666666,405.041666666666,B00YA95TZI,DEKTON ROTARY SAW BLADE 6PC SET,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,4.14,32.99,False
220,OTHER,32,UNLIKELY_OTHER,0.25365853658536586,50.0,False,5055706659521,5056623761960,5055706659521,5056623761960,True,True,5055706659521,5056623761960,,6.0,,set of 6,,,5.98125,5.98125,401.426174496644,B0F8PG9ND2,SOZALI MILKSHAKE SUNDAE GLASS,"Sundae Glasses Set of 6, Tall 350ml Knickerbocker Glory Dessert Cups, Milkshake Soda Fountain Glass Dessert Glasses with Footed Base, Ice Cream Bowls Glassware, Dishwasher Safe",1.128,13.95,False
221,LOW_PRIORITY,41,POSSIBLE_LOW_PRIORITY,0.35036496350364965,50.0,False,6923456822450,,6923456822450,,True,False,6923456822450,-,,4.0,,set of 4,,,4.86291666666666,4.86291666666666,398.599726775956,B0D81BL987,ADORN GLASS STAR TEALIGHT HOLDER,"Set of 4 Clear Glass Tealight Holders, Various Shapes, Suitable for 4cm Diametre Tealights Candles (Star)",0.804,11.99,False
222,OTHER,32,UNLIKELY_OTHER,0.24083769633507854,100.0,False,5015302464141,5060444450668,5015302464141,5060444450668,True,True,5015302464141,5060444450668,,16.0,,16pcs,,,12.2316666666666,12.2316666666666,398.425624321389,B012BQL0FO,RAVENNA STAINLESS STEEL CUTLERY SET 16PC,"Exzact Cutlery Set Forged Stainless Steel 16pcs - 4 x Forks, 4 x Table Knives, 4 x Table Spoons, 4 x Teaspoons Flatware/Silverware/Home - Service for 4",3.024,26.99,False
223,OTHER,34,UNLIKELY_OTHER,0.25555555555555554,200.0,False,5030481680076,,5030481680076,,True,False,5030481680076,-,,,,,,,5.41833333333333,5.41833333333333,398.406862745097,B0B8HBPX57,GLEAMAX TOILET BRUSH SILVER,"Toilet Brush, Stainless Steel Silicone Toilet Brush and Holder Flexible Soft Silicone Toilet Brush for Deep Cleaning with Long Handle Wall Mounted Silver",0.972,13.99,False
224,OTHER,30,UNLIKELY_OTHER,0.22093023255813954,300.0,False,5024418379584,5060961900127,5024418379584,5060961900127,True,True,5024418379584,5060961900127,6.0,16.0,6 pcs,16 x 6g; 4 pcs,2.6666666666666665,3.795,5.415,5.415,398.161764705882,B09WHRL5M9,WAX MELTS YOGA 68G 6 PCS,"Mixed Perfume Wax Melts: 16 x 6g Heart Shaped Melts in a Presentation Gift Box, 4 pcs Each of Angel, Alien, Black Opium and Creed Candle Alternative",0.972,12.99,False
225,OTHER,27,UNLIKELY_OTHER,0.27860696517412936,300.0,False,5015302105495,4008600367994,5015302105495,4008600367994,True,True,5015302105495,4008600367994,,,,,,,5.62833333333333,5.62833333333333,396.361502347417,B088S8BXN9,FIRST STEPS BABY BOTTLE JUNGLE ASSORTED,NUK First Choice+ Baby Bottles | 0-6 Months | 300 ml | Anti-Colic Bottles with Orthodontic Silicone Teat | Temperature Control | BPA-Free | Grey & White | 3 Count,1.044,14.89,False
226,OTHER,8,UNLIKELY_OTHER,0.11976047904191617,100.0,False,8711252175416,,8711252175416,,True,False,8711252175416,-,,,,,,,23.1383333333333,23.1383333333333,394.179443498012,B0FHK2CM5W,DUNLOP MINI FOOT PUMP,"Peradix Wooden Chess Set, 19"" Large Foldable Chess Board Game with 3.75"" King & 2 Extra Queens, Professional Classic Chess Set for Adults and Kids",6.384,49.99,False
227,OTHER,11,UNLIKELY_OTHER,0.1590909090909091,100.0,False,8711252170503,,8711252170503,,True,False,8711252170503,-,,,,,,,23.1383333333333,23.1383333333333,394.179443498012,B0FHK2CM5W,DUNLOP BICYCLE MINI PUMP GAUGE,"Peradix Wooden Chess Set, 19"" Large Foldable Chess Board Game with 3.75"" King & 2 Extra Queens, Professional Classic Chess Set for Adults and Kids",6.384,49.99,False
228,OTHER,9,UNLIKELY_OTHER,0.1262135922330097,100.0,False,8964044321113,,8964044321113,,True,False,8964044321113,-,,354.0,,354pcs,,,7.31833333333333,7.31833333333333,393.458781362007,B0FG26SCQ4,ALPINE TUMBLER 280ML PK3,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",1.572,16.99,False
229,OTHER,30,UNLIKELY_OTHER,0.22535211267605634,100.0,False,742288768097,5060630696542,742288768097,5060630696542,True,True,742288768097,5060630696542,,20.0,,20x 19cm; 20x 26cm,,,7.72499999999999,7.72499999999999,392.131979695431,B0D9KHXPYC,ELEGANCE SIDE PLATE GOLD LINE 19CM,"MATANA 40 Premium White Plastic Plates with Gold Lace Rim - 20x 26cm Dinner Plates, 20x 19cm Side Plates - Elegant & Reusable Dinnerware for Weddings, Birthdays, Catering, Parties",1.704,18.99,False
230,OTHER,23,UNLIKELY_OTHER,0.21929824561403508,700.0,False,5055441460642,637740175738,5055441460642,637740175738,True,True,5055441460642,637740175738,,261.0,,261 pcs,,,3.685,3.685,392.021276595744,B08RBGDS1T,DEKTON GECKOSLIDE FURNITURE PADS 20PC,"Yelanon Felt Furniture Pads 261 Pcs Furniture Pads Self Adhesive, Felt Chair Pads, Anti Scratch Floor Protectors for Furniture Feet Chair Legs, Furniture Felt Pads for Hardwoods Floors, Beige",0.468,9.99,False
231,FILTERED_OUT,35,POSSIBLE_LOW_PRIORITY,0.287292817679558,300.0,False,5015302105488,4008600405535,5015302105488,4008600405535,True,True,5015302105488,4008600405535,,,,,,,5.56333333333333,5.56333333333333,391.784037558685,B09BD2D4VW,FIRST STEPS BABY BOTTLE SAFARI ASSORTED,NUK First Choice+ Baby Bottles Set | 0-6 Months | Temperature Control | Anti Colic Vent | 300 ml | BPA-Free | Silicone Teat | 3 Count | Safari,1.044,14.8,False
232,OTHER,32,UNLIKELY_OTHER,0.2631578947368421,400.0,False,5414886279446,5060862674356,5414886279446,5060862674356,True,True,5414886279446,5060862674356,,6.0,,6pcs,,,5.66833333333333,5.66833333333333,390.919540229885,B0BXFDQX57,URBAN LIVING GLASS STORAGE METAL LID 500ML,"ZENO Clip Top Glass Jars 500ml 6PCS | Airtight Glass Storage | Perfect for Dry Food, Coffee Beans & Tea Bags | Kitchen Preserving & Spice Containers",1.08,17.95,False
233,OTHER,20,UNLIKELY_OTHER,0.17045454545454544,500.0,False,5030481930133,5065023509003,5030481930133,5065023509003,True,True,5030481930133,5065023509003,,9.0,,9x9 inch,,,4.565,4.565,390.17094017094,B0F1LXQRSV,PPS FOIL SQUARE 3 DISHES,"20-Pack Aluminium Foil Trays with Paper Lids, 9x9 Inch Foil Food Containers with Lids â€“ Oven & Freezer Safe Takeaway, Baking, and Storage Square Trays",0.744,12.99,False
234,OTHER,28,UNLIKELY_OTHER,0.18433179723502305,100.0,False,5012128614552,,5012128614552,,True,False,5012128614552,-,,6.0,,6x4 inch; set of 3,,,5.40125,5.40125,388.579136690647,B0914MZ5MQ,BERKSHIRE GLASS BOX FRAME WHITE 4X6,"4 X 6 '' White Photo Frame With Glass Window Set Of 3,Oxford Garllery Picture Frame 6x4 Inch 3 Set, stylish 4x6 frames with a delicate Wooden grain texture For Wallmounted & Desk Top",1.008,12.99,False
235,OTHER,22,UNLIKELY_OTHER,0.2876712328767123,50.0,False,5030481940071,611355870950,5030481940071,611355870950,True,True,5030481940071,611355870950,,100.0,,100 pieces; 5 x 14.5 inch,,,4.28833333333333,4.28833333333333,386.336336336336,B07BHG9L1W,PPS RECTANGLE 20 DOYLEYS 35CM,LJY 100 Pieces White Lace Rectangle Paper Doilies Cake Packaging Pads Wedding Tableware Decoration (10.5 x 14.5 inch),0.672,12.49,False
236,OTHER,28,UNLIKELY_OTHER,0.28936170212765955,200.0,False,5024418552062,5060003610953,5024418552062,5060003610953,True,True,5024418552062,5060003610953,10.0,9.0,10 pack,pack of 9,0.9,4.1049999999999995,4.045,4.045,385.238095238095,B095X7QFSN,CHRISTMAS TEALIGHTS SPICED CINNAMON 10 PACK,"St Eval | Orange and Cinnamon Scented Tealights | Warm Tangy Fragrance with Hints of Spicy Cinnamon, Aniseed and Sweet Vanilla | Pack of 9 | Upto 6 Hours Per Tealight Candle | Made in Cornwall",0.6,9.99,False
237,LOW_PRIORITY,36,POSSIBLE_LOW_PRIORITY,0.29441624365482233,50.0,False,5054667100585,,5054667100585,,True,False,5054667100585,-,3.0,,3 pce,,,,4.26458333333333,4.26458333333333,384.196696696696,B0FR4DVX4R,REINDEER FESTIVE TOILET SEAT COVER 3 PCE SET,Christmas Toilet Seat Covers Christmas Decorations Christmas Bathroom Rugs Set Toilet Lid Cover Set U-Shaped Toilet Rug Washable Soft Warmer Toilet Cover,0.672,10.99,False
238,OTHER,25,UNLIKELY_OTHER,0.2236842105263158,100.0,False,5014348228991,,5014348228991,,True,False,5014348228991,-,,,,,,,4.68583333333333,4.68583333333333,384.084699453551,B09WJZDJMC,GREENFIELDS 18CM PLANT POT,elho Vibes Fold Round 18 - Flower Pot from 100% Recycled Plastic - Indoor plant pot - Ã˜ 18.4 x H 16.8 cm - Green/Sorbet Green,0.804,11.74,False
239,OTHER,27,UNLIKELY_OTHER,0.15165876777251186,500.0,False,5055706641298,,5055706641298,,True,False,5055706641298,-,,4.0,,4pcs,,,4.49166666666666,4.49166666666666,383.903133903133,B0BRMY17P6,PROKLEEN MICROFIBRE SPRAY MOP REFILL,"Spray Mop Refill Pads for Flash Powermop, 4PCS Microfibre Mop Pads Washable for Household Wet Dry Floor Mop, Reusable Mop Head Replacement for Hardwood Laminate Floor Cleaning",0.744,11.99,False
240,OTHER,9,UNLIKELY_OTHER,0.01680672268907563,200.0,False,5055441460680,5060664331099,5055441460680,5060664331099,True,True,5055441460680,5060664331099,,235.0,,235 pcs,,,3.60833333333333,3.60833333333333,383.86524822695,B0B28Y3DZJ,DEKTON GECKOSLIDE FURNITURE PADS 8PC,Felt Furniture Pads 235 PCS X-Protector! Huge Quantity of Black Furniture Pads for Hardwood Floors with Many Big Sizes â€“ Your Ideal Wood Floor Protectors for Furniture. Protect Any Type of Hard Floor!,0.468,9.91,False
241,OTHER,10,UNLIKELY_OTHER,0.1388888888888889,100.0,False,6923456821293,727380548068,6923456821293,727380548068,True,True,6923456821293,727380548068,3.0,,3x8cm,,,,5.33333333333333,5.33333333333333,383.693045563549,B085CCNXXB,ADORN MUG MARBLE SMALL 7.3X8CM ASSORTED,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",1.008,14.44,False
242,OTHER,17,UNLIKELY_OTHER,0.21428571428571427,100.0,False,8003653005004,,8003653005004,,True,False,8003653005004,-,,,,,,,8.81833333333333,8.81833333333333,381.746031746031,B0D5QGWXR9,TONKITA TOILET BRUSH & HOLDER,"Electric Citrus Juicer Rechargeable - Electric Juicer Machines with USB and Cleaning Brush Portable Compact Juicer for Orange, Lemon, Limes",2.112,21.19,False
243,OTHER,33,UNLIKELY_OTHER,0.36585365853658536,200.0,False,8435730689775,,8435730689775,,True,False,8435730689775,-,,,,,,,18.5516666666666,18.5516666666666,381.721536351166,B0CRSZ9F1Y,EXTRASTAR PROFESSIONAL CLIPPER RECHAREABLE USB-C BLACK,"Ufree Hair Clippers for Men, Professional Clippers and Trimmers Set, Cordless Clippers for Hair Cutting, Beard Trimmer, Barber Clippers, Rechargeable Electric Shaver, Gifts for Men, Black Gold",5.172,38.99,False
244,OTHER,27,UNLIKELY_OTHER,0.2658959537572254,50.0,False,5024418433446,,5024418433446,,True,False,5024418433446,-,7.0,13.0,7x7.5m,13 x 7 cm; pack of 4,1.8571428571428572,6.110940476190473,7.59208333333333,7.59208333333333,381.511725293132,B09DYVYWX9,CANDLE PILLAR CANDLE RED 7X7.5M,"Bolsius Rustic Pillar Candles, Red, Pack of 4, 13 x 7 cm, Burning Length Time 60 Hours, Unscented, Natural Plant Wax, Without Palm Oil, Advent",1.728,16.93,False
245,FILTERED_OUT,40,POSSIBLE_LOW_PRIORITY,0.32989690721649484,100.0,False,5050796011860,7626036537902,5050796011860,7626036537902,True,True,5050796011860,7626036537902,,,,,,,4.18166666666666,4.18166666666666,380.151515151515,B0CS66MGFD,BRIGHT & HOMELY GARDENING GLOVES RUBBER GRIP LARGE,BBliss 3 X Gardening Rubber Gloves Extra Tough & Non-Slip Grip for Outdoor Cleaning | Roll-top Cuffs Cotton-lined & Double Layered | Large Black,0.66,11.99,False
246,OTHER,15,UNLIKELY_OTHER,0.18518518518518517,100.0,False,8003653002904,,8003653002904,,True,False,8003653002904,-,,,,,,,8.80833333333333,8.80833333333333,379.669540229885,B0D5QGWXR9,TONKITA DUSTPAN & BRUSH,"Electric Citrus Juicer Rechargeable - Electric Juicer Machines with USB and Cleaning Brush Portable Compact Juicer for Orange, Lemon, Limes",2.124,21.19,False
247,OTHER,18,UNLIKELY_OTHER,0.2376237623762376,50.0,False,5055441449371,,5055441449371,,True,False,5055441449371,-,,,,,,,12.2683333333333,12.2683333333333,378.652263374485,B0F4X8WZ8B,DEKTON CABLE CUTTING PLIERS 6INC,"Sharp-tec Diagonal Cutters 160mm Chrome-Plated VDE-Certified, 1000V Insulated Pliers for Electricians, Insulated Handle DIN EN IEC 60900, 6-inch Professional Wire Cutters",3.22799999999999,25.99,False
248,OTHER,10,UNLIKELY_OTHER,0.14285714285714285,50.0,False,5022183093490,,5022183093490,,True,False,5022183093490,-,,,,,,,18.775,18.775,377.766599597585,B0CQP7TT72,BEE HAPPY HONEY POT WITH STICK,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5.304,39.99,False
249,OTHER,10,UNLIKELY_OTHER,0.14814814814814814,300.0,False,5027785812555,770773559684,5027785812555,770773559684,True,True,5027785812555,770773559684,19.0,,19 x 4.5m,,,,6.515,6.515,376.589595375722,B094XLLNMT,ULTRATAPE PROF INS  19 X 4.5M BLK PK8,"1 Roll Double Sided Tape Heavy Duty, 2inx66FT(20m), Universal High Tack Strong Wall Adhesive with Fiberglass Mesh, Super Sticky Resistente Clear Tape, Easy Use Transparent Tapeâ€¦",1.416,15.99,False
250,OTHER,16,UNLIKELY_OTHER,0.22406639004149378,100.0,False,742288760404,,742288760404,,True,False,742288760404,-,,354.0,,354pcs,,,7.22833333333333,7.22833333333333,370.68376068376,B0FG26SCQ4,MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER ROUND 370ML,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",1.68,16.99,False
251,OTHER,16,UNLIKELY_OTHER,0.20994475138121546,400.0,False,5017403095385,,5017403095385,,True,False,5017403095385,-,,100.0,,100pcs,,,4.715,4.715,368.359375,B087CZ21RM,PRO USER 5C SANDING DISC SET,"100pcs 125mm Sanding Discs, (Hook and Loop 20 x 40/60/80/120/180 Mixed Grit), 8 Hole 5 Inch Round Sanding Discs Pads for Random Orbital Sander by AniSqui",0.876,12.99,False
252,OTHER,19,UNLIKELY_OTHER,0.2608695652173913,200.0,False,8721037122177,,8721037122177,,True,False,8721037122177,-,,,,,,,9.23958333333333,9.23958333333333,368.110889774236,B0D98G28ZF,GARDEN TOOL SET CHILD 3 ASSORTED COLOURS,"Kids Gardening Tool Set - Sturdy Metal & Wooden Tools for Ages 3-12 with Shovel, Rake, Watering Can, Gloves, Waterproof Apron & Tool Bag - Outdoor Educational Gift Toys for Boys Girls (Pink)",2.352,19.99,False
253,OTHER,26,UNLIKELY_OTHER,0.2634146341463415,300.0,False,50304811980793,713153940788,50304811980793,713153940788,True,True,50304811980793,713153940788,5.0,,5pcs,,,,4.60166666666666,4.60166666666666,365.21164021164,B07D979WNX,PPS PLASTIC SALAD BOWL WHITE 50OZ 5PCS,"MATANA 25 Premium White Plastic Bowls with Gold Rim, 360ml - Elegant, Sturdy & Reusable - Soup & Dessert Bowls for Weddings, Birthdays, BBQ, Buffets, Catering, Parties",0.852,13.49,False
254,OTHER,26,UNLIKELY_OTHER,0.2541436464088398,50.0,False,5024418433774,,5024418433774,,True,False,5024418433774,-,7.0,13.0,7x7.5m,13 x 7 cm; pack of 4,1.8571428571428572,5.968940476190473,7.52208333333333,7.52208333333333,365.149676375404,B09DYVYWX9,CANDLE PILLAR CANDLE GLITTER RED 7X7.5M,"Bolsius Rustic Pillar Candles, Red, Pack of 4, 13 x 7 cm, Burning Length Time 60 Hours, Unscented, Natural Plant Wax, Without Palm Oil, Advent",1.812,16.93,False
255,OTHER,16,UNLIKELY_OTHER,0.2231404958677686,100.0,False,742288760381,,742288760381,,True,False,742288760381,-,,354.0,,354pcs,,,7.18833333333333,7.18833333333333,361.222780569514,B0FG26SCQ4,MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER SQUARE 310ML,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",1.728,16.99,False
