row_id,bucket,confidence,track,include_in_tables,supplier_title,amazon_title,supplier_ean,amazon_ean,asin,supplier_price,selling_price,net_profit,roi,sales,supplier_pack_qty,amazon_pack_qty,pack_ratio,pack_verdict,adjusted_profit,key_match_evidence,filter_reason,traps
1802,FILTERED_OUT,0,UNKNOWN,False,ADORN ICE BUCKET WITH TONG 1 LTR,"Stainless Steel Ice Bucket, Double-Layer Thermal Insulation Ice Bucket with Lid,Strainer and Ice Tong, Perfect for Home Bar, Restaurant, BBQ, Parties, Clubs (1.3L)",6923456818347,700973389705,B0BZHS81MQ,3.768,14.44,2.54333333333333,,300.0,,,,UNKNOWN,2.54333333333333,"Shared anchors: BUCKET, ICE, TONG",Different brands detected; products not compatible,
1803,FILTERED_OUT,5,UNKNOWN,False,GRUNDIG SOLAR SPOT LIGHT 36CM,"Solar Spot Lights Outdoor - 108 LED Warm White Garden Landscape Lights With Dusk-to-Dawn, Waterproof for Pathway, Wall, Porch - 2 Pack",8711252141046,-,B0DCG76DB1,2.088,10.39,1.57833333333333,,50.0,1.0,,,UNKNOWN,1.57833333333333,Shared anchors: SPOT,Different brands detected; products not compatible,
1804,FILTERED_OUT,0,UNKNOWN,False,PPS 2PLY 30 NAPKINS BLUE 40X40CM eta,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Dark Blue, 100)",5030481990519,619660485616,B082B6M4RS,1.14,7.95,1.025,,100.0,,,,UNKNOWN,1.025,"Shared anchors: BLUE, NAPKINS",Different brands detected; products not compatible,dimension_trap
1805,FILTERED_OUT,0,UNKNOWN,False,CANDY CASTLE CREW MINI GUMBALL MACHINE 35G DISPLAY BOX OF 12,CKB LTD Large Gumball Machine Retro Sweet Dispenser Storage Piggy Bank Money Box Coin Operated Saver H28cm (Large Size 28 x 15.3 x 16.5cm) (Red),5056192414571,5060636005706,B09BZR69MT,11.28,29.74,6.79333333333333,,500.0,,,,UNKNOWN,6.79333333333333,"Shared anchors: BOX, GUMBALL, MACHINE",Different brands detected; products not compatible,dimension_trap
1806,FILTERED_OUT,75,UNKNOWN,False,APOLLO LIGHT HOUSE SALT/PEPPER,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,5026180085106,-,B00M16SQ8O,1.308,7.99,1.11833333333333,,500.0,1.0,1.0,1.0,1:1 Match,1.11833333333333,"Shared anchors: PEPPER, SALT",Different brands detected; products not compatible,
1807,FILTERED_OUT,0,UNKNOWN,False,AMTECH ROTARY CUTTER 5PC BLADES,"45mm Rotary Cutter with 5pcs Extra Blades, Ergonomic Handle Rolling Cutter with Safety Lock for Fabric, Leather, Crafting, Sewing, Quilting, Fabric Rotary Cutter Perfect for Left & Right Hand(Pink)",5032759047024,795891267174,B07BKYH2G5,2.484,9.99,1.785,,700.0,1.0,,,UNKNOWN,1.785,"Shared anchors: BLADES, CUTTER, ROTARY",Different brands detected; products not compatible,
1808,HIGHLY_LIKELY,55,HIGHLY_LIKELY,True,STATUS UK VISITOR TRAVEL ADAPTER,"Status India to UK Power Adaptor, India to UK Travel Adapter for Visitors, White, Pack of 1 (INDIATOUKTAB112)",5022822159914,5022822223172,B0F44SLX44,1.212,7.49,1.06166666666666,,50.0,1.0,,,UNKNOWN,1.06166666666666,"Brand match: STATUS; anchors: ADAPTER, TRAVEL",-,
1809,FILTERED_OUT,5,UNKNOWN,False,SIL MINI TUBS PK2 ASSORTED,Sistema Lot+de+4+Boxes+food+%C3% A0+condiments+with+lid+dressing+To+Go+35cl+%28Coloris+assorted%29,5024418362289,-,B07QHQK23D,1.008,6.7,0.945833333333333,,300.0,2.0,,,UNKNOWN,0.945833333333333,Shared anchors: ASSORTED,Different brands detected; products not compatible,
1810,FILTERED_OUT,5,UNKNOWN,False,TABLE TENNIS BALLS 12PK,Premium Table Tennis Balls 40+mm Professional 3 Star ABS Quality (White/Orange) High-Performance Ping Pong Balls for Indoor & Outdoor Sports Spherical & Celluloid-Free,5056239408105,-,B09WRP5NYJ,1.14,6.96,1.01999999999999,,800.0,1.0,,,UNKNOWN,1.01999999999999,"Shared anchors: BALLS, TENNIS",Different brands detected; products not compatible,
1811,FILTERED_OUT,5,UNKNOWN,False,VILEDA CORDOMATIC CLOTHES LINE 15M,"Fanwer Toilet Aids Set for Wiping - Long Handle Butt Wiper for People Overweight, Elderly and Disabled, Bottom Buddy Wiping Aid for Bathroom (4PCS Personal Hygiene Kit)",4023103086166,-,B0CLZG8RY4,8.31599999999999,22.99,5.07833333333333,,50.0,,,,UNKNOWN,5.07833333333333,-,Different brands detected; products not compatible,
1812,FILTERED_OUT,0,UNKNOWN,False,PRICE & KENSINGTON 6 CUP TEAPOT WHITE,"Cordless Handheld Car Vacuum & Air Blower â€“ Mini Powerful 12000Pa Suction, Portable Small Hoover, HEPA, Accessories for Interior, PC, Home & Kitchen",5055036506021,717931463803,B0FSXQP8SR,9.072,24.99,5.50499999999999,,800.0,,,,UNKNOWN,5.50499999999999,-,Different brands detected; products not compatible,
1813,FILTERED_OUT,60,UNKNOWN,False,SILICONE HEAT RESISTANT POT HOLDER,"Oven Glove Thicken Silicone Pot Holder Mini Oven Mitt Heat Resistant Pinch Covers for Air Fryer, Baking, Cooking, Bbq Grilling (Grey)",6923456816107,647941990498,B08T8JR6YL,0.54,4.99,0.678333333333334,,300.0,1.0,1.0,1.0,1:1 Match,0.678333333333334,"Shared anchors: HEAT, HOLDER, POT, RESISTANT",Different brands detected; products not compatible,
1814,FILTERED_OUT,35,UNKNOWN,False,DIGI AGE UNIVERSAL REMOTE,Universal Remote Control for Luxor Bush Digihome Finlux Smart TV - No Setup Required,6923456787148,-,B097B22Z67,1.272,7.49,1.09166666666666,,500.0,1.0,1.0,1.0,1:1 Match,1.09166666666666,Shared anchors: REMOTE,Different brands detected; products not compatible,
1815,FILTERED_OUT,0,UNKNOWN,False,BLUE CANYON FLATLINE TOWEL BAR 60CM,"SKYLEO LED Desk Lamp - Double Head Desk Light with Remote Control - Eye Protection, 2400 LM, 24W, 5 Color Modes, Timing & Memory, Easy to Install - Suitable for Office, Reading, Drawing - Black",5056295710518,737879468401,B0DHYTRRLV,15.384,37.73,9.05166666666666,,300.0,,,,UNKNOWN,9.05166666666666,-,Different brands detected; products not compatible,
1816,FILTERED_OUT,0,UNKNOWN,False,TREND VIENITIAN BLIND CLEANER,Venetian Blind Cleaner Tool and 2-in-1 Window Blind Duster Cleaner Brush with Removable Washable Microfibre Sleeves - Ideal for Air Conditioner Car AC Vent and More,5056170328937,5060507284742,B0CHMTHK1G,1.14,6.99,1.015,,300.0,1.0,,,UNKNOWN,1.015,"Shared anchors: BLIND, CLEANER",Different brands detected; products not compatible,
1817,FILTERED_OUT,5,UNKNOWN,False,BACKPACK STANDARD PAW PATROL SKYE,Paw Patrol Skye Girls Backpack / Girls Backpacks / School Bag for Kids,5060569229804,-,B01MUGGPCZ,3.696,11.99,2.45291666666666,,100.0,,,,UNKNOWN,2.45291666666666,"Shared anchors: PATROL, SKYE",Different brands detected; products not compatible,
1818,FILTERED_OUT,25,UNKNOWN,False,MINI KIDS COLOUR CANVAS,"Baker Ross FC887 Acrylic Paint Pot Set - Pack of 24 Colours, Paint Set, Arts and Crafts for Kids, Painting for Kids",5056283846885,-,B0B432244H,1.14,6.95,1.01291666666666,,50.0,1.0,24.0,24.0,BUNDLE (24.00x) - requires multiple supplier units,-25.20708333333334,Shared anchors: KIDS,Different brands detected; products not compatible,
1819,FILTERED_OUT,5,UNKNOWN,False,JAUNTY PARTY PLATES COLOURED 12pk 26/7,"120 Pack Colorful Rainbow Party Tableware Set Paper Cups, Multicolor Dinner Paper Plates, Luncheon Cocktail Napkins, Wooden Forks, Disposable Party Supplies Pack for DIY Holiday Wedding Birthday",5056175978663,-,B0FK2DMGFZ,1.008,7.99,0.938333333333334,,50.0,1.0,,,UNKNOWN,0.938333333333334,"Shared anchors: PARTY, PLATES",Different brands detected; products not compatible,
1820,FILTERED_OUT,0,UNKNOWN,False,FREEZER & FOOD BAGS 500 ROLL,500 x Clear Plastic Freezer Bags on Roll / Sandwich Food Plastic Bags for Multi-Use / Ideal for Fresh Fruit and Veg - Versatile and Durable-(9 x 14 Inch),5056239405098,5065020885551,B0DJC89421,1.008,7.99,0.938333333333334,,200.0,1.0,,,UNKNOWN,0.938333333333334,"Shared anchors: BAGS, FOOD, ROLL",Different brands detected; products not compatible,dimension_trap
1821,FILTERED_OUT,0,UNKNOWN,False,ELEGANCE GOLD LINE SALAD BOWL LARGE 21CM,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",742288768141,779880162763,B08MJ8HT82,4.968,15.99,3.165,,100.0,,,,UNKNOWN,3.165,"Shared anchors: BOWL, LARGE, SALAD",Different brands detected; products not compatible,
1822,HIGHLY_LIKELY,100,HIGHLY_LIKELY,True,ALBERTO BALSAM SHAMPOO TEA TREE 350ML PK6,Alberto Balsam Herbal Shampoo - Tea Tree Tingle (350ml) - Pack of 6,8710908183812,-,B0126CHB24,6.036,16.59,3.76125,,50.0,6.0,6.0,1.0,1:1 Match,3.76125,"Brand match: ALBERTO; anchors: BALSAM, SHAMPOO, TEA, TREE",-,
1823,FILTERED_OUT,5,UNKNOWN,False,CASA & CASA LEMON SQUEEZER CLEAR/BLUE,Lemon Lime Orange Juice Squeezer Manual Citrus Press - Aluminum Alloy Mexican Elbow â€“ Easy to Use - by Mobi Lock,5056295709529,-,B07BZQSJ2S,1.416,7.49,1.16541666666666,,100.0,1.0,,,UNKNOWN,1.16541666666666,Shared anchors: SQUEEZER,Different brands detected; products not compatible,
1824,FILTERED_OUT,0,UNKNOWN,False,PPS FOIL 4 CONTAINERS & LID 220X158X52MM,"50 x Aluminium Foil Food Trays Small Portions (No 1) 5"" x 4"" Containers Including Lids Perfect for Storage Freezing Roasting BBQ Meal Prep Takeaway",5030481930690,5060996090282,B0BNHYV135,1.212,8.58,1.05,,300.0,,,,UNKNOWN,1.05,"Shared anchors: CONTAINERS, FOIL",Different brands detected; products not compatible,dimension_trap
1825,FILTERED_OUT,0,UNKNOWN,False,SMART CHOICE LEAD FABRIC MED ASSORTED 30/9,"Candure Dog Lead with Soft Padded and Anti Slip Comfortable Rope Handle, 5 FT Strong Dog Leads, Highly Reflective Dog Leash for Puppy, Medium and Large Dogs",5052516106405,5060785430145,B08JHTDBSK,2.016,7.99,1.49833333333333,,600.0,1.0,,,UNKNOWN,1.49833333333333,Shared anchors: LEAD,Different brands detected; products not compatible,
1826,FILTERED_OUT,0,UNKNOWN,False,LANTERN LED LIGHT GLASS 13X13X20CM,1000 Pcs 18 Size O Ring Kit+18 Size Rubber Washers Assortment Kit for Plumbing Faucet Water Pipe Garden Hose Washers Shower Heads Gasket Repair and Air or Gas Connections,8720573146524,770807587638,B0B12TD1GG,7.38,18.99,4.49499999999999,,100.0,,,,UNKNOWN,4.49499999999999,-,Different brands detected; products not compatible,dimension_trap
1827,FILTERED_OUT,5,UNKNOWN,False,BLOCK TECH DIGGERS AND BUILDERS,Construction Excavator Car Toy for Boys Kids Toy Digger Truck with Electric Universal Wheel Educational Toys Present with Lights and Sounds for 3+ Years Old,5015934804612,-,B0B31N2GRC,3.96,13.99,2.57833333333333,,400.0,1.0,,,UNKNOWN,2.57833333333333,-,Different brands detected; products not compatible,
1828,FILTERED_OUT,0,UNKNOWN,False,DURANE CLOTHES DRYER AIRER 18M,"Straame 4-Tier Winged Clothes Airer â€“ Foldable Clothes Drying Rack with Wheels for Indoor/Outdoor Use, Heavy-Duty Laundry Airer, Dryer rack, 76Ã—50Ã—178 cm (Grey)",5055490677473,5060938436901,B0G25C1V5T,8.472,24.99,5.09499999999999,,100.0,1.0,,,UNKNOWN,5.09499999999999,"Shared anchors: AIRER, CLOTHES, DRYER",Different brands detected; products not compatible,
1829,FILTERED_OUT,5,UNKNOWN,False,ECO WASH UP BRUSH,"4Pcs Wooden Washing Up Brush, Dish Brushes for Washing Up, Bamboo Natural Scrub Brush, Eco Replacement Brushes, Interchangeable Soft Bristle Refillsï¼ˆHandle Not Includedï¼‰",5026180081702,-,B0CKSTP5TS,1.98,8.99,1.47166666666666,,100.0,,,,UNKNOWN,1.47166666666666,Shared anchors: BRUSH,Different brands detected; products not compatible,
1830,FILTERED_OUT,30,UNKNOWN,False,SUNNEX STAINLESS STEEL DESSERT SPOONS PK12,"Spoon Set, 12-Piece Stainless Steel Dessert Spoons Dining Spoons, Mirror Polishing Cutlery Spoons Set,Dishwasher Safe (6.7 inches, 17cm)",4891342311062,616054388478,B09NZMX5S2,2.508,9.99,1.765,,400.0,12.0,,,UNKNOWN,1.765,"Shared anchors: DESSERT, SPOONS, STAINLESS, STEEL",Different brands detected; products not compatible,
1831,FILTERED_OUT,5,UNKNOWN,False,EUROWRAP NAVY OMBRE LARGE BAG PK6,"Navy Blue Gift Bags for with Ribbbon,Luxury Present Bags for Bridesmaids,Wedding,Birthday,Party, Christmas,32x25x10cm,8 Pack",5033601104414,-,B0DSTVPJCS,5.244,14.99,3.28791666666666,,100.0,,,,UNKNOWN,3.28791666666666,-,Different brands detected; products not compatible,dimension_trap
1832,FILTERED_OUT,10,UNKNOWN,False,BLACKSPUR RUBBLE SACKS 3PC,"KAPCO 80L Rubble Bags Heavy Duty Large 25 Pack â€“ Strong Black Rubble Sacks - 400 Guage (100 Micron) / 30KG+ Load / 20â€ x 30â€ Builders Refuse Bags for Garden, Construction, DIY, Home â€“ Tear Resistant",5017403145776,5060777271008,B0926YFF4H,1.416,8.99,1.15166666666666,,900.0,1.0,25.0,25.0,BUNDLE (25.00x) - requires multiple supplier units,-32.83233333333334,"Shared anchors: RUBBLE, SACKS",Different brands detected; products not compatible,
1833,FILTERED_OUT,30,UNKNOWN,False,BLUE CANYON FOLDABLE BAMBOO LAUNDRY HAMPER BLACK,Brabantia - Foldable Laundry Basket 40L - Water Resistant Hamper for Wet & Dry Laundry - Storage Basket for Clothes & Linen - Bamboo Rim for Easy Grip - Garment Washing - Home Accessory - Pepper Black,5056295710525,8710755232725,B0CKTKRC86,9.744,28.84,5.76333333333333,,50.0,1.0,,,UNKNOWN,5.76333333333333,"Shared anchors: BAMBOO, BLACK, FOLDABLE, HAMPER, LAUNDRY",Different brands detected; products not compatible,
1834,FILTERED_OUT,5,UNKNOWN,False,DEKTON SMOOTHING PLANE,Draper Expert 250mm Smoothing Beech Wood Plane / 50mm Blade Hand Tools / High Carbon Steel Manual Tool / Wooden Handle and Knob / 45241,5055441410401,-,B0034BCTRE,6.696,21.95,4.06166666666666,,400.0,1.0,,,UNKNOWN,4.06166666666666,"Shared anchors: PLANE, SMOOTHING",Different brands detected; products not compatible,
1835,FILTERED_OUT,0,UNKNOWN,False,ROUND SERVING TRAY 38CM,"Argon Tableware Black Round Serving Tray 40cm - Reusable Non Slip Rubberized Surface Platter for Food and Drinks - Durable Heat Resistant Stackable Tray for Bars, Restaurants, Cafes and Home Use",6923456804876,5055336449363,B00366Q10I,1.14,8.99,0.991666666666667,,50.0,1.0,,,UNKNOWN,0.991666666666667,"Shared anchors: SERVING, TRAY",Different brands detected; products not compatible,
1836,FILTERED_OUT,65,UNKNOWN,False,SIGNATURE HANDY SMALL SILVER BASKET,25 cm Silver Plastic Handy Basket Storage Basket - Pack of 6,5014348273779,-,B00KM01TI0,0.54,6.49,0.658333333333334,,300.0,1.0,6.0,6.0,BUNDLE (6.00x) - requires multiple supplier units,-2.041666666666666,"Shared anchors: BASKET, HANDY, SILVER",Different brands detected; products not compatible,
1837,FILTERED_OUT,5,UNKNOWN,False,BLACKMOOR DUAL PLATFORM ELECTRIC KITCHEN SCALE,"Heston Blumenthal Precision by Salter Digital Dual Platform Digital Kitchen Scale â€“ Cooking & Baking, 200g & 10kg Capacity, Add & Weigh Tare Function, Weigh Food, Coffee, Yeast, Liquids",5025301654399,-,B00DW419G0,12.972,29.99,7.47291666666666,,300.0,1.0,,,UNKNOWN,7.47291666666666,"Shared anchors: DUAL, KITCHEN, PLATFORM, SCALE",Different brands detected; products not compatible,
1838,FILTERED_OUT,25,UNKNOWN,False,BRIGHT & HOMELY PLASTIC MOUSE TRAP 2PC,"Mouse Traps, 6 Pack Heavy Duty Reusable Snap Traps that Kill Instantly, High Sensitive Mice Catcher, Safe and Effective Rodent Trap for Indoors Outdoors",5050796011327,-,B0DQSWQDWZ,0.744,6.79,0.768333333333333,,600.0,1.0,6.0,6.0,BUNDLE (6.00x) - requires multiple supplier units,-2.9516666666666667,Shared anchors: TRAP,Different brands detected; products not compatible,
1839,FILTERED_OUT,5,UNKNOWN,False,APOLLO ACACIA SERVER BOARD 63x20CM,"Salter BW13693EU7 Toronto Serving Board â€“ 60 cm Acacia Wooden Cutting Board, Large Grazing Board, FSCÂ®- Certified Wood, Rectangular Charcuterie Board with Paddle Handle, Hanging Hoop, Easy Clean",5026180035507,-,B0D33JGVJM,6.45599999999999,17.27,3.89291666666666,,200.0,,,,UNKNOWN,3.89291666666666,"Shared anchors: ACACIA, BOARD",Different brands detected; products not compatible,dimension_trap
1840,FILTERED_OUT,0,UNKNOWN,False,BUM BAG LEATHER,Real Leather Bum Waist Bag Travel Holiday Money Belt Pouch Black Change BUMBAG,5056274717873,634041074722,B00W3JPU4W,3.456,12.71,2.25166666666666,,100.0,1.0,,,UNKNOWN,2.25166666666666,"Shared anchors: BAG, LEATHER",Different brands detected; products not compatible,
1841,FILTERED_OUT,25,UNKNOWN,False,ROYAL MARKET PLASTIC HALF PINT 50 GLASS,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,5010326063431,-,B0C37Z88WM,1.836,8.99,1.36166666666666,,100.0,1.0,50.0,50.0,BUNDLE (50.00x) - requires multiple supplier units,-88.60233333333333,"Shared anchors: HALF, PINT",Different brands detected; products not compatible,
1842,FILTERED_OUT,0,UNKNOWN,False,EXTRA STRONG STICK ON,"4smile Self Adhesive Hooks - 5 Pieces in Black - Extra Strong Stick on Hooks Heavy Duty - No Drilling Sticky for Hanging on Wall or Door for Heavy Duty, Coat Hanger",5055319515610,4251428704568,B0BCFNQBJ8,1.14,5.99,0.981666666666666,,100.0,1.0,,,UNKNOWN,0.981666666666666,"Shared anchors: STICK, STRONG",Different brands detected; products not compatible,
1843,FILTERED_OUT,5,UNKNOWN,False,MARKSMAN SUCTION HOOKS 18PC,"40 pcs Suction Hooks, Clear Suction Cup Hooks with Plastic Hook, 4 cm Sucker Hook for Glass, Window, Tile, Bathroom, Shower, Kitchen, Christmas Wreaths, Lights",5038673686004,-,B0FYNRQYTS,1.14,5.99,0.981666666666666,,100.0,1.0,,,UNKNOWN,0.981666666666666,"Shared anchors: HOOKS, SUCTION",Different brands detected; products not compatible,
1844,FILTERED_OUT,60,UNKNOWN,False,FALSE EYELASHES 4 ASSTD DESIGNS.,"False Eyelashes 4 Pairs - Professional Reusable Face Eyelashes Fit for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes for a Beautiful Makeup Look (G106)",5050565782236,742025066738,B07RP7YW58,1.008,4.99,0.908333333333334,,200.0,1.0,1.0,1.0,1:1 Match,0.908333333333334,Brand match: FALSE; anchors: EYELASHES,Unrelated / not included,
1845,FILTERED_OUT,0,UNKNOWN,False,BATTERIES EXCELLTEC AAA ALKALINE 5PK,"5pk 9V Zinc Carbon Batteries, Heavy Duty PP3 9V Battery, Long-Lasting Power, Reliable Performance, Ideal for Smoke Alarms, Toys, Remote Controls, Clocks, Small Electronics, and Everyday Use",5055566990925,5055566990949,B07S944FVT,1.008,5.89,0.908333333333333,,500.0,1.0,,,UNKNOWN,0.908333333333333,-,Different brands detected; products not compatible,
1846,FILTERED_OUT,0,UNKNOWN,False,STORAGE BASKET 25X15X12CM,"Woodluv Storage Baskets, Storage baskets for shelves Woven, Wicker Storage Boxes Medium, Storage Organiser Basket 38 x 25 x 15 (H) cm",5024418520788,5060414800899,B0CRM6PJGQ,1.752,11.99,1.31166666666666,,50.0,,,,UNKNOWN,1.31166666666666,Shared anchors: BASKET,Different brands detected; products not compatible,dimension_trap
1847,FILTERED_OUT,5,UNKNOWN,False,NORTHPOLE GIFT TAGS BOOKLET 20PK HOLOGRAPHIC RED,"20 Luxury Red Oval Gift Tags â€“ Glitter & Foil Design / Premium Gift Labels for Christmas, Weddings & Birthdays / Eco-Friendly Recyclable Packaging / Pack of 20",5033601035039,-,B0DHGZ3RXK,0.672,5.99,0.722916666666666,,900.0,1.0,,,UNKNOWN,0.722916666666666,"Shared anchors: GIFT, RED, TAGS",Different brands detected; products not compatible,
1848,FILTERED_OUT,5,UNKNOWN,False,CASA & CASA TITAN FOOD FLASK STAINLESS STEEL1000ML,"Thermos Stainless King Food Flask, 710ml Capacity - Sleek Multi- Purpose Flask for Daily Food Prep - Durable Stainless Steel with Gun Metal Finish - Ideal for On-the-Go Meals & Drinks",5056295710297,-,B075324Z2F,9.12,22.4,5.30666666666666,,200.0,1.0,,,UNKNOWN,5.30666666666666,"Shared anchors: FLASK, FOOD, STAINLESS",Different brands detected; products not compatible,
1849,FILTERED_OUT,5,UNKNOWN,False,GRIMALDI LA BELLA SAUTE PAN WITH LID 26CM,"SENSARTE Nonstick Skillet, Deep Frying Pan 26 cm/4 Litre Saute Pan with Lid, Stay-Cool Handle, Healthy Stone Cookware Cooking Pan, Induction Compatible",5060923590731,-,B0925CM4BB,10.2,29.99,5.89166666666666,,900.0,,,,UNKNOWN,5.89166666666666,"Shared anchors: LID, PAN, SAUTE",Different brands detected; products not compatible,
1850,FILTERED_OUT,5,UNKNOWN,False,COUNTRY CLUB 3M KNITTED GLOVES BLACK,GM Apparel Ladies 3M Thinsulate Gloves / Thermal Knitted Gloves / Extra Warm & Lightweight Outdoor Winter Ski for Women,5023674234712,-,B0FTSJQ8P3,2.676,7.99,1.80833333333333,,100.0,1.0,,,UNKNOWN,1.80833333333333,"Shared anchors: GLOVES, KNITTED",Different brands detected; products not compatible,
1851,FILTERED_OUT,5,UNKNOWN,False,SE METAL SEWING SPOOLS 12PC,"25 Pieces Sewing Machine Bobbins, Empty Metal Bobbins Spool Sewing Spools with Storage Case for Brother, Toyota, Singer, Janome, Kenmore",5055319516518,-,B08BFCN29J,1.008,6.64,0.903333333333333,,100.0,,,,UNKNOWN,0.903333333333333,"Shared anchors: METAL, SEWING, SPOOLS",Different brands detected; products not compatible,
1852,HIGHLY_LIKELY,70,HIGHLY_LIKELY,True,EVERBUILD BITUMEN TROWEL MASTIC 1 LITRE,"Everbuild 103 Premium Trowel Mastic, Stone, 6 kg",5029347009311,-,B0070U64RG,9.204,22.54,5.33583333333333,,50.0,,,,UNKNOWN,5.33583333333333,"Brand match: EVERBUILD; anchors: MASTIC, TROWEL",-,
1853,FILTERED_OUT,20,UNKNOWN,False,MASTER COOK DIE CAST CASSEROLE 24CM,"MasterClass Cast Aluminium Cream Casserole Dish, 24cm, 4 Litre, Gift Boxed",6945702110326,5057982093273,B0BT51TC8X,20.16,48.99,11.2549999999999,,50.0,1.0,1.0,1.0,1:1 Match,11.2549999999999,"Shared anchors: CASSEROLE, CAST",Different brands detected; products not compatible,
1854,FILTERED_OUT,20,UNKNOWN,False,PANORAMA COFFEE MUG 145ML 6 PIECES,6X Turkish Glass Tea Cups Stylish Latte Cappuccino and Hot Chocolate Coffee Mugs â€“ (145 ML),8964002625765,5060091194694,B09RSVSF3R,3.288,12.82,2.13333333333333,,50.0,1.0,1.0,1.0,1:1 Match,2.13333333333333,Shared anchors: COFFEE,Different brands detected; products not compatible,
